Energy [eV]	Cross Section	Asymmetry Parameter
110.0	0.5234	0.09913999999999999
115.0	0.5144	-0.1024
120.0	0.5005	-0.3293
125.0	0.4856	-0.4529
130.0	0.4722	-0.5075
132.3	0.467	-0.515
135.0	0.4618	-0.5118
140.0	0.455	-0.4763
145.0	0.4512	-0.4109
150.0	0.4498	-0.3255
151.4	0.4497	-0.2994
155.0	0.4499	-0.2295
160.0	0.4507	-0.1301
165.0	0.4516	-0.03246
170.0	0.4524	0.060629999999999996
175.0	0.4529	0.1478
180.0	0.45299999999999996	0.2288
185.0	0.4527	0.304
190.0	0.452	0.3739
195.0	0.451	0.439
200.0	0.4496	0.5
205.0	0.4479	0.5573
210.0	0.4458	0.6113
215.0	0.4435	0.662
220.0	0.4407	0.7098
225.0	0.4377	0.7548
230.0	0.4344	0.797
235.0	0.4308	0.8365
240.0	0.42700000000000005	0.8736
245.0	0.4229	0.9083
250.0	0.4187	0.9407
255.0	0.4144	0.9711
260.0	0.41	0.9996
265.0	0.4056	1.026
270.0	0.4011	1.051
275.0	0.3966	1.075
280.0	0.392	1.097
285.0	0.3875	1.119
290.0	0.3829	1.139
295.0	0.3784	1.158
300.0	0.3739	1.176
305.0	0.3693	1.194
310.0	0.3648	1.21
315.0	0.3602	1.226
320.0	0.3557	1.242
325.0	0.3512	1.256
330.0	0.3467	1.27
335.0	0.3422	1.284
340.0	0.3378	1.297
345.0	0.3333	1.3090000000000002
350.0	0.32899999999999996	1.321
355.0	0.3246	1.3319999999999999
360.0	0.3203	1.3430000000000002
365.0	0.3161	1.354
370.0	0.3119	1.364
375.0	0.3078	1.3730000000000002
380.0	0.3038	1.383
385.0	0.2998	1.392
390.0	0.2959	1.4
395.0	0.292	1.4080000000000001
400.0	0.2882	1.416
405.0	0.2845	1.4240000000000002
420.0	0.2736	1.445
440.0	0.2598	1.4709999999999999
460.0	0.2468	1.493
480.0	0.2345	1.5130000000000001
500.0	0.223	1.531
520.0	0.2123	1.547
540.0	0.2022	1.561
560.0	0.1928	1.5730000000000002
580.0	0.184	1.584
600.0	0.1756	1.595
620.0	0.1678	1.604
640.0	0.1604	1.6119999999999999
660.0	0.1535	1.62
680.0	0.147	1.6269999999999998
700.0	0.1409	1.633
720.0	0.1351	1.6380000000000001
740.0	0.1296	1.643
760.0	0.1245	1.6480000000000001
780.0	0.1196	1.652
800.0	0.115	1.656
850.0	0.1044	1.6640000000000001
900.0	0.09523	1.67
950.0	0.08712	1.675
1000.0	0.07993	1.679
1041.0	0.07464	1.681
1050.0	0.07355	1.681
1100.0	0.06787	1.683
1150.0	0.06277	1.6840000000000002
1200.0	0.0582	1.685
1250.0	0.054079999999999996	1.685
1253.6	0.0538	1.685
1300.0	0.05036	1.6840000000000002
1350.0	0.04698	1.683
1400.0	0.04392	1.682
1450.0	0.04113	1.68
1486.6	0.03923	1.679
1500.0	0.03857	1.679
