Energy [eV]	Cross Section	Asymmetry Parameter
20.0	7.119	0.6061
25.0	10.76	-0.2339
26.86	13.08	-0.2667
30.0	17.95	-0.1954
35.0	27.3	0.01684
40.0	35.75	0.2337
40.81	36.74	0.267
45.0	39.18	0.4302
50.0	36.32	0.6081
55.0	29.72	0.7731
60.0	22.37	0.9304
65.0	15.95	1.084
70.0	10.96	1.238
75.0	7.341	1.393
80.0	4.8260000000000005	1.5490000000000002
85.0	3.1319999999999997	1.704
90.0	2.0140000000000002	1.848
95.0	1.2890000000000001	1.959
100.0	0.8293	1.996
105.0	0.5455	1.885
110.0	0.3786	1.537
115.0	0.289	0.9356
120.0	0.2502	0.2335
125.0	0.2445	-0.3256
130.0	0.2596	-0.6279
132.3	0.2712	-0.6901
135.0	0.2873	-0.7177
140.0	0.322	-0.6835
145.0	0.3598	-0.5918
150.0	0.3983	-0.4795
151.4	0.4089	-0.4472
155.0	0.4356	-0.3648
160.0	0.4709	-0.2554
165.0	0.5035	-0.1543
170.0	0.5331	-0.062020000000000006
175.0	0.5596	0.021730000000000003
180.0	0.583	0.09772
185.0	0.6035	0.1668
190.0	0.6211	0.2298
195.0	0.6361	0.2874
200.0	0.6486	0.3404
205.0	0.6588	0.3891
210.0	0.6669	0.4342
215.0	0.6731	0.47600000000000003
220.0	0.6774	0.5149
225.0	0.6802	0.5512
230.0	0.6815	0.5851
235.0	0.6814	0.6168
240.0	0.6802	0.6466
245.0	0.6779	0.6746
250.0	0.6746	0.7009
255.0	0.6705	0.7258
260.0	0.6656	0.7493
265.0	0.6602	0.7715
270.0	0.6541	0.7926
275.0	0.6476	0.8125
280.0	0.6407	0.8315
285.0	0.6334	0.8495
290.0	0.6259	0.8667
295.0	0.6181	0.8831
300.0	0.6101	0.8987
305.0	0.6019	0.9137
310.0	0.5936	0.9279
315.0	0.5853	0.9416
320.0	0.5768	0.9548
340.0	0.5427	1.002
360.0	0.5087	1.043
380.0	0.4757	1.078
400.0	0.4442	1.1079999999999999
420.0	0.4144	1.135
440.0	0.3866	1.158
460.0	0.3606	1.178
480.0	0.3365	1.196
500.0	0.3142	1.212
520.0	0.2934	1.226
540.0	0.2742	1.238
560.0	0.2565	1.249
580.0	0.24	1.2590000000000001
600.0	0.2249	1.268
620.0	0.2108	1.275
640.0	0.1979	1.2819999999999998
660.0	0.1859	1.288
680.0	0.1747	1.2930000000000001
700.0	0.1644	1.297
720.0	0.1549	1.301
740.0	0.146	1.304
760.0	0.1377	1.307
780.0	0.1301	1.3090000000000002
800.0	0.1229	1.311
850.0	0.1071	1.314
900.0	0.09385	1.315
950.0	0.08259	1.315
1000.0	0.07299	1.3130000000000002
1041.0	0.06616	1.311
1050.0	0.06477000000000001	1.311
1100.0	0.057710000000000004	1.307
1150.0	0.0516	1.3030000000000002
1200.0	0.0463	1.298
1250.0	0.04167	1.2930000000000001
1253.6	0.04136	1.2930000000000001
1300.0	0.03762	1.288
1350.0	0.03406	1.2819999999999998
1400.0	0.03092	1.276
1450.0	0.02814	1.2690000000000001
1486.6	0.026310000000000004	1.264
1500.0	0.02567	1.263
