Energy [eV]	Cross Section	Asymmetry Parameter
600.0	0.3227	-0.3543
620.0	0.3239	0.01884
640.0	0.3228	0.2817
660.0	0.3175	0.4755
680.0	0.3103	0.6159
700.0	0.3039	0.7264
720.0	0.2978	0.8199
740.0	0.2913	0.8995
760.0	0.2847	0.9665
780.0	0.2782	1.023
800.0	0.2721	1.073
850.0	0.2571	1.176
900.0	0.2426	1.254
950.0	0.2292	1.315
1000.0	0.2164	1.364
1041.0	0.2065	1.3980000000000001
1050.0	0.2045	1.405
1100.0	0.1934	1.439
1150.0	0.183	1.4680000000000002
1200.0	0.1733	1.492
1250.0	0.1643	1.5130000000000001
1253.6	0.1637	1.515
1300.0	0.1559	1.5319999999999998
1350.0	0.1481	1.548
1400.0	0.1408	1.5619999999999998
1450.0	0.134	1.575
1486.6	0.1292	1.5830000000000002
1500.0	0.1276	1.5859999999999999
