Energy [eV]	Cross Section	Asymmetry Parameter
270.0	0.2726	-0.9389
275.0	0.2817	-0.8953
280.0	0.2854	-0.7524
285.0	0.2859	-0.6161
290.0	0.2853	-0.4973
295.0	0.2848	-0.3912
300.0	0.2847	-0.2929
305.0	0.2848	-0.2002
310.0	0.2849	-0.1128
315.0	0.2849	-0.03149
320.0	0.2847	0.04326
325.0	0.2842	0.1114
330.0	0.2836	0.1733
335.0	0.2828	0.2298
340.0	0.282	0.2818
345.0	0.2811	0.3304
350.0	0.2802	0.376
355.0	0.2793	0.4193
360.0	0.2782	0.4604
365.0	0.2771	0.4996
370.0	0.2759	0.5368
375.0	0.2746	0.5721
380.0	0.2733	0.6054
385.0	0.2718	0.6369
390.0	0.2704	0.6665
395.0	0.2688	0.6945
400.0	0.2673	0.721
405.0	0.2657	0.7462
410.0	0.2641	0.7702
415.0	0.2625	0.7931
420.0	0.2609	0.8152
425.0	0.2593	0.8364
430.0	0.2576	0.8568
435.0	0.2559	0.8766
440.0	0.2542	0.8956
445.0	0.2525	0.914
450.0	0.2507	0.9316
455.0	0.249	0.9486
460.0	0.2472	0.965
465.0	0.2454	0.9807
470.0	0.2436	0.9958
475.0	0.2418	1.01
480.0	0.24	1.024
485.0	0.2382	1.038
490.0	0.2364	1.051
495.0	0.2346	1.063
500.0	0.2329	1.0759999999999998
505.0	0.2311	1.087
510.0	0.2293	1.099
515.0	0.2276	1.11
520.0	0.2258	1.121
525.0	0.2241	1.1320000000000001
530.0	0.2223	1.1420000000000001
535.0	0.2206	1.1520000000000001
540.0	0.2189	1.162
545.0	0.2171	1.171
550.0	0.2154	1.18
555.0	0.2137	1.189
560.0	0.212	1.198
565.0	0.2103	1.206
580.0	0.2053	1.23
600.0	0.1989	1.26
620.0	0.1926	1.286
640.0	0.1866	1.311
660.0	0.1807	1.3330000000000002
680.0	0.1751	1.3530000000000002
700.0	0.1696	1.3719999999999999
720.0	0.1644	1.39
740.0	0.1594	1.406
760.0	0.1546	1.421
780.0	0.15	1.435
800.0	0.1455	1.4480000000000002
850.0	0.1352	1.4780000000000002
900.0	0.1258	1.5030000000000001
950.0	0.1173	1.524
1000.0	0.1096	1.5430000000000001
1041.0	0.1038	1.557
1050.0	0.1026	1.56
1100.0	0.09616	1.575
1150.0	0.09034	1.588
1200.0	0.085	1.599
1250.0	0.08011	1.61
1253.6	0.07977999999999999	1.611
1300.0	0.07562999999999999	1.619
1350.0	0.0715	1.6280000000000001
1400.0	0.06767999999999999	1.635
1450.0	0.06416000000000001	1.642
1486.6	0.06176	1.6469999999999998
1500.0	0.06091	1.6480000000000001
