Energy [eV]	Cross Section	Asymmetry Parameter
655.0	1.051	0.4628
660.0	1.178	0.4911
665.0	1.349	0.5549
670.0	1.4240000000000002	0.621
675.0	1.431	0.6784
680.0	1.41	0.728
685.0	1.382	0.7715
690.0	1.355	0.8105
695.0	1.331	0.846
700.0	1.31	0.8788
705.0	1.291	0.9093
710.0	1.273	0.9378
715.0	1.255	0.9645
720.0	1.236	0.9896
725.0	1.217	1.013
730.0	1.197	1.035
735.0	1.177	1.056
740.0	1.157	1.075
745.0	1.136	1.093
750.0	1.117	1.11
755.0	1.0979999999999999	1.126
760.0	1.079	1.141
765.0	1.062	1.155
770.0	1.045	1.168
775.0	1.0290000000000001	1.18
780.0	1.013	1.192
785.0	0.9977	1.203
790.0	0.9828	1.214
795.0	0.9683	1.224
800.0	0.9540000000000001	1.2329999999999999
805.0	0.9399	1.2429999999999999
810.0	0.9259999999999999	1.251
815.0	0.9123	1.26
820.0	0.8987	1.268
825.0	0.8854	1.275
830.0	0.8722	1.2830000000000001
835.0	0.8593	1.29
840.0	0.8466	1.297
845.0	0.8342	1.3030000000000002
850.0	0.8220000000000001	1.3090000000000002
855.0	0.8101	1.315
860.0	0.7985	1.321
865.0	0.7871	1.3259999999999998
870.0	0.7759999999999999	1.3319999999999999
875.0	0.7652	1.337
880.0	0.7546	1.341
885.0	0.7441	1.3459999999999999
890.0	0.7340000000000001	1.35
895.0	0.7239	1.355
900.0	0.7141	1.359
905.0	0.7045	1.3630000000000002
910.0	0.695	1.3659999999999999
915.0	0.6856	1.37
920.0	0.6764	1.374
925.0	0.6673	1.3769999999999998
930.0	0.6584	1.38
935.0	0.6495	1.383
940.0	0.6409	1.386
945.0	0.6323	1.389
950.0	0.6239	1.392
1000.0	0.5472	1.415
1041.0	0.4936	1.429
1050.0	0.4827	1.431
1100.0	0.4274	1.442
1150.0	0.3798	1.449
1200.0	0.33899999999999997	1.453
1250.0	0.3036	1.455
1253.6	0.3013	1.455
1300.0	0.2728	1.455
1350.0	0.2459	1.454
1400.0	0.2224	1.452
1450.0	0.2017	1.4480000000000002
1486.6	0.1881	1.446
1500.0	0.1834	1.445
