Energy [eV]	Cross Section	Asymmetry Parameter
405.0	0.2169	0.39799999999999996
410.0	0.2168	0.9783
415.0	0.2632	1.669
420.0	0.3332	1.624
425.0	0.3823	1.1540000000000001
430.0	0.4173	0.6974
435.0	0.4456	0.3281
440.0	0.4683	0.0432
445.0	0.4856	-0.1705
450.0	0.4987	-0.327
455.0	0.5091	-0.4389
460.0	0.5184	-0.5166
465.0	0.5273	-0.5684
470.0	0.5363	-0.6004
475.0	0.5456	-0.6173
480.0	0.555	-0.6226
485.0	0.5643	-0.6191
490.0	0.5733	-0.6087
495.0	0.5819	-0.5931
500.0	0.5899	-0.5734
505.0	0.5974	-0.5507
510.0	0.6042	-0.5257
515.0	0.6106	-0.499
520.0	0.6165	-0.4709
525.0	0.6221	-0.4419
530.0	0.6274	-0.4122
535.0	0.6325	-0.3821
540.0	0.6374	-0.3517
545.0	0.6421	-0.3213
550.0	0.6466	-0.2909
555.0	0.6508	-0.2607
560.0	0.6548	-0.2308
565.0	0.6586	-0.2013
570.0	0.6621	-0.1723
575.0	0.6652	-0.1438
580.0	0.6681	-0.1158
585.0	0.6707	-0.08849
590.0	0.6729999999999999	-0.061739999999999996
595.0	0.675	-0.03561
600.0	0.6767	-0.01009
605.0	0.6782	0.01484
610.0	0.6795	0.039189999999999996
615.0	0.6806	0.06297
620.0	0.6816	0.08621000000000001
625.0	0.6823	0.1089
630.0	0.6829999999999999	0.1311
635.0	0.6834	0.1528
640.0	0.6838	0.1741
645.0	0.684	0.1949
650.0	0.684	0.2152
655.0	0.684	0.235
660.0	0.6838	0.2545
665.0	0.6834	0.2735
670.0	0.6829	0.292
675.0	0.6823	0.3102
680.0	0.6815	0.3279
685.0	0.6806	0.3452
690.0	0.6796	0.3621
695.0	0.6785	0.3786
700.0	0.6772	0.3947
720.0	0.6712	0.4554
740.0	0.6638	0.5107
760.0	0.6555	0.5615
780.0	0.6464	0.6082
800.0	0.6366	0.6514
850.0	0.6094	0.7456
900.0	0.5803	0.8234
950.0	0.5507	0.8888
1000.0	0.5212	0.9442
1041.0	0.4975	0.9836
1050.0	0.4924	0.9916
1100.0	0.4648	1.032
1150.0	0.4383	1.068
1200.0	0.4133	1.0979999999999999
1250.0	0.3897	1.125
1253.6	0.38799999999999996	1.127
1300.0	0.3674	1.149
1350.0	0.3466	1.17
1400.0	0.3271	1.188
1450.0	0.3088	1.205
1486.6	0.2962	1.215
1500.0	0.2917	1.219
