Energy [eV]	Cross Section	Asymmetry Parameter
620.0	0.4414	-0.1379
640.0	0.5444	0.2903
660.0	0.5316	0.526
680.0	0.5211	0.6932
700.0	0.5091	0.8245
720.0	0.4942	0.9278
740.0	0.4794	1.01
760.0	0.4659	1.0759999999999998
780.0	0.4532	1.133
800.0	0.4407	1.182
850.0	0.4097	1.2770000000000001
900.0	0.3814	1.3459999999999999
950.0	0.3553	1.399
1000.0	0.3308	1.439
1041.0	0.3123	1.466
1050.0	0.3084	1.4709999999999999
1100.0	0.2878	1.496
1150.0	0.2687	1.517
1200.0	0.2512	1.534
1250.0	0.2351	1.548
1253.6	0.23399999999999999	1.5490000000000002
1300.0	0.2203	1.5590000000000002
1350.0	0.2067	1.569
1400.0	0.1941	1.577
1450.0	0.1825	1.5830000000000002
1486.6	0.1745	1.587
1500.0	0.1717	1.588
