Energy [eV]	Cross Section	Asymmetry Parameter
10.2	7.268	0.2576
15.0	7.489	0.3927
16.7	6.917000000000001	0.4554
20.0	5.376	0.58
21.2	4.8	0.6254
25.0	3.228	0.7689
26.8	2.6460000000000004	0.8370000000000001
30.0	1.844	0.9592
35.0	1.03	1.156
40.0	0.5636	1.3630000000000002
40.8	0.5107	1.3969999999999998
45.0	0.3021	1.58
50.0	0.1594	1.795
55.0	0.08334	1.964
60.0	0.0442	1.9609999999999999
65.0	0.02537	1.538
70.0	0.017740000000000002	0.5867
75.0	0.01622	-0.3571
80.0	0.01788	-0.7773
85.0	0.02105	-0.7971
90.0	0.02476	-0.6609
95.0	0.02847	-0.4898
100.0	0.0319	-0.3257
105.0	0.03492	-0.1794
110.0	0.037489999999999996	-0.05167000000000001
115.0	0.03961	0.05944
120.0	0.041280000000000004	0.1565
125.0	0.04256	0.2417
130.0	0.043460000000000006	0.3171
132.3	0.043769999999999996	0.3488
135.0	0.044039999999999996	0.3841
140.0	0.04434	0.444
145.0	0.04439	0.4978
150.0	0.044239999999999995	0.5465
151.4	0.044160000000000005	0.5593
155.0	0.043910000000000005	0.5906
160.0	0.04345	0.6309
165.0	0.04288	0.6678
170.0	0.04222	0.7018
175.0	0.0415	0.7332
180.0	0.04072	0.7624
185.0	0.039889999999999995	0.7895
190.0	0.03904	0.8149
195.0	0.03816	0.8386
200.0	0.03727	0.8608
205.0	0.03637	0.8817
210.0	0.03547	0.9014
215.0	0.03457	0.9199
220.0	0.03367	0.9374
225.0	0.03279	0.9539
230.0	0.03192	0.9695
235.0	0.03106	0.9843
240.0	0.03022	0.9982
245.0	0.0294	1.011
250.0	0.0286	1.024
255.0	0.027819999999999998	1.036
260.0	0.02707	1.047
265.0	0.026330000000000003	1.058
270.0	0.02561	1.068
275.0	0.0249	1.078
280.0	0.02422	1.088
285.0	0.02356	1.0959999999999999
290.0	0.02292	1.105
295.0	0.02229	1.113
300.0	0.02168	1.121
305.0	0.02109	1.128
320.0	0.01942	1.149
340.0	0.01743	1.172
360.0	0.01568	1.192
380.0	0.014130000000000002	1.208
400.0	0.01277	1.222
420.0	0.01157	1.234
440.0	0.0105	1.244
460.0	0.009557	1.252
480.0	0.008719	1.2590000000000001
500.0	0.007972	1.265
520.0	0.0073030000000000005	1.2690000000000001
540.0	0.006704000000000001	1.273
560.0	0.0061649999999999995	1.276
580.0	0.005681	1.278
600.0	0.0052439999999999995	1.28
620.0	0.004849	1.281
640.0	0.004490999999999999	1.281
660.0	0.0041659999999999996	1.281
680.0	0.00387	1.281
700.0	0.0036009999999999996	1.28
720.0	0.003355	1.2790000000000001
740.0	0.00313	1.2770000000000001
760.0	0.002925	1.276
780.0	0.002736	1.274
800.0	0.002562	1.272
850.0	0.0021850000000000003	1.266
900.0	0.001875	1.26
950.0	0.0016190000000000002	1.252
1000.0	0.001405	1.244
1041.0	0.001256	1.237
1050.0	0.0012259999999999999	1.235
1100.0	0.001075	1.227
1150.0	0.0009463	1.218
1200.0	0.0008366	1.208
1250.0	0.0007422999999999999	1.199
1253.6	0.000736	1.198
1300.0	0.0006611000000000001	1.19
1350.0	0.0005907	1.18
1400.0	0.0005295	1.171
1450.0	0.00047599999999999997	1.161
1486.6	0.0004412	1.1540000000000001
1500.0	0.00042919999999999997	1.1520000000000001
