Energy [eV]	Cross Section	Asymmetry Parameter
90.0	7.8839999999999995	-0.3611
95.0	9.527999999999999	0.2238
100.0	8.123	0.6596
105.0	6.582999999999999	0.9756
110.0	5.308	1.222
115.0	4.258	1.421
120.0	3.411	1.5830000000000002
125.0	2.745	1.712
130.0	2.228	1.8130000000000002
132.3	2.03	1.851
135.0	1.825	1.8880000000000001
140.0	1.508	1.9380000000000002
145.0	1.255	1.962
150.0	1.052	1.96
151.4	1.003	1.955
155.0	0.8889	1.931
160.0	0.757	1.8730000000000002
165.0	0.6506	1.786
170.0	0.5648	1.671
175.0	0.4956	1.53
180.0	0.4398	1.367
185.0	0.395	1.185
190.0	0.3589	0.9898
195.0	0.33	0.7887
200.0	0.307	0.5883
205.0	0.2887	0.3948
210.0	0.2743	0.2138
215.0	0.2631	0.04938
220.0	0.2545	-0.09571
225.0	0.2481	-0.2201
230.0	0.2433	-0.3234
235.0	0.2401	-0.4065
240.0	0.23800000000000002	-0.4706
245.0	0.2368	-0.5175
250.0	0.2363	-0.5492
255.0	0.2364	-0.5678
260.0	0.237	-0.5754
265.0	0.2379	-0.5736
270.0	0.2391	-0.5641
275.0	0.2404	-0.5485
280.0	0.2419	-0.5278
285.0	0.2434	-0.5031
290.0	0.245	-0.4753
295.0	0.2466	-0.4452
300.0	0.2482	-0.4133
305.0	0.2497	-0.3802
310.0	0.2512	-0.3463
315.0	0.2526	-0.3119
320.0	0.2539	-0.2774
325.0	0.2551	-0.243
330.0	0.2562	-0.2089
335.0	0.2572	-0.1751
340.0	0.2581	-0.1418
345.0	0.2589	-0.109
350.0	0.2596	-0.07692
355.0	0.2602	-0.045439999999999994
360.0	0.2607	-0.01464
365.0	0.2611	0.01546
370.0	0.2614	0.04485
375.0	0.2616	0.07352
380.0	0.2617	0.1015
385.0	0.2617	0.1287
400.0	0.2612	0.2059
420.0	0.2594	0.2994
440.0	0.2567	0.3832
460.0	0.2531	0.4584
480.0	0.2489	0.5261
500.0	0.2442	0.5871
520.0	0.2391	0.6423
540.0	0.2338	0.6924
560.0	0.2283	0.7382
580.0	0.2227	0.78
600.0	0.217	0.8183
620.0	0.2113	0.8535
640.0	0.2057	0.8859
660.0	0.2001	0.9159
680.0	0.1946	0.9437
700.0	0.1892	0.9694
720.0	0.1839	0.9934
740.0	0.1788	1.016
760.0	0.1737	1.036
780.0	0.1688	1.056
800.0	0.1641	1.074
850.0	0.1528	1.115
900.0	0.1424	1.149
950.0	0.1327	1.179
1000.0	0.1239	1.205
1041.0	0.1172	1.224
1050.0	0.1158	1.228
1100.0	0.1083	1.248
1150.0	0.1014	1.265
1200.0	0.09512000000000001	1.28
1250.0	0.08929	1.2930000000000001
1253.6	0.08889	1.294
1300.0	0.08392999999999999	1.305
1350.0	0.07899	1.315
1400.0	0.0744	1.325
1450.0	0.07017000000000001	1.3330000000000002
1486.6	0.06727999999999999	1.338
1500.0	0.06626	1.34
