Energy [eV]	Cross Section	Asymmetry Parameter
460.0	0.299	-0.6
480.0	0.3603	-0.2345
500.0	0.3515	0.08257
520.0	0.3468	0.32
540.0	0.3405	0.5047
560.0	0.3329	0.6443
580.0	0.3259	0.7551
600.0	0.319	0.8484
620.0	0.3119	0.9282
640.0	0.3045	0.9961
660.0	0.2971	1.054
680.0	0.29	1.104
700.0	0.28300000000000003	1.149
720.0	0.276	1.188
740.0	0.2691	1.224
760.0	0.2623	1.256
780.0	0.2557	1.284
800.0	0.2493	1.31
850.0	0.2339	1.3659999999999999
900.0	0.2195	1.41
950.0	0.2062	1.4469999999999998
1000.0	0.1939	1.4780000000000002
1041.0	0.1844	1.499
1050.0	0.1824	1.504
1100.0	0.1718	1.526
1150.0	0.1621	1.545
1200.0	0.1531	1.561
1250.0	0.1447	1.5759999999999998
1253.6	0.1441	1.577
1300.0	0.1369	1.588
1350.0	0.1298	1.599
1400.0	0.1231	1.609
1450.0	0.1169	1.617
1486.6	0.1126	1.6230000000000002
1500.0	0.1111	1.625
