Energy [eV]	Cross Section	Asymmetry Parameter
10.2	2.4659999999999997	0.5149
15.0	3.97	0.01213
16.7	4.37	0.03195
20.0	4.935	0.1089
21.2	5.069	0.1404
25.0	5.252999999999999	0.23800000000000002
26.8	5.23	0.2814
30.0	5.06	0.353
35.0	4.61	0.4517
40.0	4.099	0.537
40.8	4.019	0.5496
45.0	3.616	0.6116
50.0	3.185	0.6779
55.0	2.803	0.7372
60.0	2.465	0.7905
65.0	2.165	0.8387
70.0	1.9	0.8821
75.0	1.669	0.9212
80.0	1.4680000000000002	0.9565
85.0	1.295	0.9884
90.0	1.146	1.0170000000000001
95.0	1.0190000000000001	1.043
100.0	0.9087	1.067
105.0	0.8135	1.088
110.0	0.7307	1.107
115.0	0.6583	1.125
120.0	0.5947	1.141
125.0	0.5385	1.155
130.0	0.4887	1.168
132.3	0.4678	1.1740000000000002
135.0	0.4445	1.18
140.0	0.4052	1.1909999999999998
145.0	0.3701	1.2009999999999998
150.0	0.3387	1.21
151.4	0.3305	1.212
155.0	0.3107	1.218
160.0	0.2855	1.225
165.0	0.2629	1.2309999999999999
170.0	0.2425	1.237
175.0	0.2241	1.242
180.0	0.2075	1.246
185.0	0.1924	1.25
190.0	0.1787	1.253
195.0	0.1662	1.256
200.0	0.1547	1.2590000000000001
205.0	0.1443	1.261
210.0	0.1347	1.262
215.0	0.126	1.264
220.0	0.1179	1.265
225.0	0.1105	1.266
230.0	0.1036	1.266
235.0	0.09729	1.266
240.0	0.09145	1.266
245.0	0.08606	1.266
250.0	0.08107	1.265
255.0	0.07644	1.265
260.0	0.07214	1.264
265.0	0.06816	1.263
270.0	0.06445	1.262
275.0	0.060989999999999996	1.26
280.0	0.05777	1.2590000000000001
285.0	0.054770000000000006	1.2570000000000001
290.0	0.05196	1.256
295.0	0.04933	1.254
300.0	0.04686	1.252
305.0	0.04456	1.25
320.0	0.038439999999999995	1.2429999999999999
340.0	0.03184	1.2329999999999999
360.0	0.0266	1.2229999999999999
380.0	0.02242	1.2109999999999999
400.0	0.019030000000000002	1.199
420.0	0.01627	1.187
440.0	0.01399	1.1740000000000002
460.0	0.0121	1.161
480.0	0.01052	1.148
500.0	0.00919	1.135
520.0	0.008067	1.122
540.0	0.007112	1.11
560.0	0.006295	1.097
580.0	0.005592	1.085
600.0	0.004985	1.072
620.0	0.004458	1.06
640.0	0.003998	1.0490000000000002
660.0	0.003597	1.037
680.0	0.003244	1.026
700.0	0.002934	1.015
720.0	0.00266	1.004
740.0	0.0024170000000000003	0.9929
760.0	0.002202	0.9824
780.0	0.002009	0.9721
800.0	0.001838	0.9620000000000001
850.0	0.001482	0.938
900.0	0.001209	0.9153
950.0	0.0009952	0.8939
1000.0	0.0008266	0.8738
1041.0	0.0007141	0.8581
1050.0	0.000692	0.8548
1100.0	0.0005834	0.8369
1150.0	0.0004952	0.8198
1200.0	0.00042290000000000003	0.8037
1250.0	0.0003633	0.7884
1253.6	0.0003594	0.7873
1300.0	0.00031360000000000003	0.7739
1350.0	0.0002721	0.7601
1400.0	0.0002371	0.7468
1450.0	0.0002076	0.7342
1486.6	0.00018869999999999998	0.7253
1500.0	0.0001823	0.7221
