Energy [eV]	Cross Section	Asymmetry Parameter
16.71	0.5451	1.207
20.0	0.6281	1.8130000000000002
21.22	0.6884	1.882
25.0	0.9732	1.78
26.86	1.162	1.649
30.0	1.536	1.4140000000000001
35.0	2.2030000000000003	1.101
40.0	2.865	0.8812
40.81	2.968	0.8527
45.0	3.4739999999999998	0.7299
50.0	4.02	0.6239
55.0	4.498	0.5475
60.0	4.891	0.4913
65.0	5.188	0.4496
70.0	5.392	0.4186
75.0	5.518	0.396
80.0	5.584	0.3801
85.0	5.61	0.3693
90.0	5.607	0.3628
95.0	5.581	0.3595
100.0	5.537000000000001	0.3589
105.0	5.474	0.3604
110.0	5.394	0.3636
115.0	5.301	0.3681
120.0	5.197	0.3739
125.0	5.085	0.3806
130.0	4.968	0.3881
132.3	4.913	0.3918
135.0	4.848	0.3963
140.0	4.726	0.4051
145.0	4.604	0.4144
150.0	4.482	0.424
151.4	4.447	0.4268
155.0	4.359	0.4339
160.0	4.236000000000001	0.444
165.0	4.114	0.4542
170.0	3.992	0.4646
175.0	3.8710000000000004	0.4749
180.0	3.752	0.4853
185.0	3.635	0.4957
190.0	3.5210000000000004	0.5061
195.0	3.409	0.5165
200.0	3.301	0.5268
205.0	3.196	0.5371
210.0	3.093	0.5473
215.0	2.9939999999999998	0.5574
220.0	2.897	0.5674
225.0	2.803	0.5774
230.0	2.7119999999999997	0.5872
235.0	2.623	0.5969
240.0	2.5380000000000003	0.6065
245.0	2.454	0.6159
250.0	2.374	0.6252
255.0	2.296	0.6343
260.0	2.22	0.6433
265.0	2.148	0.6521
270.0	2.077	0.6608
275.0	2.01	0.6694
280.0	1.944	0.6778
285.0	1.881	0.6861
290.0	1.821	0.6942
295.0	1.7619999999999998	0.7022
300.0	1.705	0.71
305.0	1.651	0.7177
310.0	1.598	0.7253
320.0	1.4980000000000002	0.7401
340.0	1.319	0.768
360.0	1.163	0.7938
380.0	1.0290000000000001	0.8177
400.0	0.9132	0.8397
420.0	0.8123	0.8601
440.0	0.7243	0.879
460.0	0.6476	0.8963
480.0	0.5807	0.9123
500.0	0.522	0.927
520.0	0.4703	0.9406
540.0	0.4248	0.9531
560.0	0.3846	0.9645
580.0	0.3489	0.9751
600.0	0.3173	0.9847
620.0	0.2891	0.9936
640.0	0.2639	1.002
660.0	0.2414	1.0090000000000001
680.0	0.2212	1.016
700.0	0.2031	1.022
720.0	0.1868	1.028
740.0	0.172	1.033
760.0	0.1587	1.037
780.0	0.1466	1.041
800.0	0.1357	1.045
850.0	0.1124	1.052
900.0	0.09389	1.058
950.0	0.079	1.061
1000.0	0.06692999999999999	1.063
1041.0	0.0587	1.064
1050.0	0.05706	1.064
1100.0	0.04893	1.064
1150.0	0.0422	1.062
1200.0	0.03656	1.06
1250.0	0.03184	1.058
1253.6	0.03153	1.057
1300.0	0.027839999999999997	1.054
1350.0	0.02445	1.05
1400.0	0.02156	1.046
1450.0	0.01907	1.042
1486.6	0.01747	1.038
1500.0	0.01693	1.037
