Energy [eV]	Cross Section	Asymmetry Parameter
245.0	0.2821	-0.9312
250.0	0.29100000000000004	-0.945
255.0	0.2956	-0.7997
260.0	0.2965	-0.657
265.0	0.2961	-0.5337
270.0	0.2956	-0.4245
275.0	0.2953	-0.3234
280.0	0.2952	-0.228
285.0	0.2952	-0.1378
290.0	0.295	-0.05397999999999999
295.0	0.2946	0.022959999999999998
300.0	0.294	0.09287999999999999
305.0	0.2932	0.1564
310.0	0.2922	0.2143
315.0	0.2912	0.2679
320.0	0.2902	0.3179
325.0	0.289	0.3651
330.0	0.2879	0.41
335.0	0.2866	0.4526
340.0	0.2852	0.4932
345.0	0.2838	0.5316
350.0	0.2822	0.5679
355.0	0.2806	0.6021
360.0	0.2789	0.6343
365.0	0.2772	0.6647
370.0	0.2754	0.6933
375.0	0.2736	0.7205
380.0	0.2718	0.7463
385.0	0.27	0.7709
390.0	0.2682	0.7946
395.0	0.2663	0.8173
400.0	0.2644	0.8392
405.0	0.2625	0.8603
410.0	0.2606	0.8806
415.0	0.2586	0.9002
420.0	0.2566	0.919
425.0	0.2546	0.937
430.0	0.2526	0.9544
435.0	0.2506	0.971
440.0	0.2486	0.987
445.0	0.2466	1.002
450.0	0.2445	1.0170000000000001
455.0	0.2425	1.031
460.0	0.2406	1.045
465.0	0.2386	1.058
470.0	0.2366	1.071
475.0	0.2346	1.084
480.0	0.2327	1.0959999999999999
485.0	0.2307	1.107
490.0	0.2288	1.119
495.0	0.2269	1.13
500.0	0.2249	1.141
505.0	0.223	1.151
510.0	0.2211	1.161
515.0	0.2192	1.171
520.0	0.2173	1.181
525.0	0.2154	1.19
530.0	0.2135	1.199
535.0	0.2117	1.208
540.0	0.2099	1.217
560.0	0.2027	1.248
580.0	0.1959	1.2770000000000001
600.0	0.1892	1.3030000000000002
620.0	0.1828	1.328
640.0	0.1767	1.35
660.0	0.1708	1.37
680.0	0.1652	1.3880000000000001
700.0	0.1598	1.405
720.0	0.1546	1.421
740.0	0.1497	1.436
760.0	0.1449	1.45
780.0	0.1404	1.463
800.0	0.136	1.475
850.0	0.126	1.5019999999999998
900.0	0.1169	1.525
950.0	0.1087	1.545
1000.0	0.1014	1.5619999999999998
1041.0	0.09585	1.575
1050.0	0.09469	1.577
1100.0	0.08865	1.591
1150.0	0.08313999999999999	1.6030000000000002
1200.0	0.07812000000000001	1.614
1250.0	0.07354	1.6230000000000002
1253.6	0.07322999999999999	1.624
1300.0	0.06934	1.632
1350.0	0.06548	1.64
1400.0	0.06192999999999999	1.646
1450.0	0.058660000000000004	1.653
1486.6	0.056420000000000005	1.6569999999999998
1500.0	0.05563	1.6580000000000001
