Energy [eV]	Cross Section	Asymmetry Parameter
40.0	7.202000000000001	0.5219
40.81	8.49	0.3935
45.0	19.07	0.1105
50.0	36.26	0.1745
55.0	44.97	0.3461
60.0	41.91	0.5361
65.0	33.23	0.7257
70.0	23.81	0.9112
75.0	16.07	1.093
80.0	10.54	1.27
85.0	6.858	1.444
90.0	4.462	1.6119999999999999
95.0	2.912	1.77
100.0	1.906	1.9040000000000001
105.0	1.255	1.989
110.0	0.8383	1.9769999999999999
115.0	0.5779	1.797
120.0	0.4231	1.391
125.0	0.3395	0.7869
130.0	0.3035	0.1428
132.3	0.2981	-0.1125
135.0	0.2988	-0.3567
140.0	0.3141	-0.6392
145.0	0.342	-0.7409
150.0	0.377	-0.7292
151.4	0.3875	-0.7136
155.0	0.4156	-0.6581
160.0	0.4554	-0.5608
165.0	0.4948	-0.4552
170.0	0.5327	-0.3504
175.0	0.5683	-0.2507
180.0	0.6011	-0.1579
185.0	0.6309	-0.07228
190.0	0.6576	0.0062369999999999995
195.0	0.6812	0.07812000000000001
200.0	0.7018	0.14400000000000002
205.0	0.7195	0.2043
210.0	0.7345	0.2599
215.0	0.747	0.311
220.0	0.7572	0.3583
225.0	0.7654	0.4022
230.0	0.7716	0.44299999999999995
235.0	0.7762	0.48100000000000004
240.0	0.7792	0.5167
245.0	0.7808	0.5501
250.0	0.7811	0.5816
255.0	0.7802	0.6112
260.0	0.7783	0.6393
265.0	0.7754	0.6658
270.0	0.7716	0.6909
275.0	0.7671	0.7147
280.0	0.7618	0.7374
285.0	0.7559	0.7589
290.0	0.7494	0.7794
295.0	0.7424	0.7988
300.0	0.735	0.8174
305.0	0.7273	0.8351
310.0	0.7192	0.8521
315.0	0.7109	0.8682
320.0	0.7024	0.8836
325.0	0.6937	0.8984
330.0	0.6849	0.9126
340.0	0.667	0.9391
360.0	0.6308	0.9863
380.0	0.5948	1.0270000000000001
400.0	0.5595	1.062
420.0	0.5254	1.093
440.0	0.493	1.121
460.0	0.4623	1.1440000000000001
480.0	0.4336	1.165
500.0	0.4067	1.1840000000000002
520.0	0.3816	1.2009999999999998
540.0	0.3582	1.215
560.0	0.3363	1.229
580.0	0.316	1.24
600.0	0.297	1.251
620.0	0.2795	1.26
640.0	0.2631	1.2690000000000001
660.0	0.2479	1.276
680.0	0.2338	1.2830000000000001
700.0	0.2206	1.288
720.0	0.2083	1.294
740.0	0.1969	1.298
760.0	0.1862	1.3019999999999998
780.0	0.1763	1.306
800.0	0.16699999999999998	1.3090000000000002
850.0	0.1463	1.314
900.0	0.1287	1.318
950.0	0.1137	1.32
1000.0	0.1009	1.32
1041.0	0.09172999999999999	1.319
1050.0	0.08987	1.319
1100.0	0.08032	1.317
1150.0	0.07203999999999999	1.314
1200.0	0.06482	1.311
1250.0	0.05849	1.307
1253.6	0.058070000000000004	1.306
1300.0	0.05294	1.3019999999999998
1350.0	0.04804	1.297
1400.0	0.04372	1.2919999999999998
1450.0	0.039869999999999996	1.287
1486.6	0.03733	1.2819999999999998
1500.0	0.03645	1.281
