Energy [eV]	Cross Section	Asymmetry Parameter
210.0	0.4909	-0.5378
215.0	0.5353	-0.8475
220.0	0.5778	-0.5974
225.0	0.5642	-0.1167
230.0	0.5215	0.2877
235.0	0.4719	0.5716
240.0	0.4234	0.7369
245.0	0.3802	0.7854
250.0	0.3446	0.7236
255.0	0.3173	0.5689
260.0	0.2983	0.3494
265.0	0.2865	0.09701
270.0	0.2811	-0.1582
275.0	0.2809	-0.3929
280.0	0.2851	-0.5918
285.0	0.2929	-0.7482
290.0	0.3034	-0.8617
295.0	0.3162	-0.9359
300.0	0.3305	-0.9769
305.0	0.3459	-0.9909
310.0	0.3622	-0.9841
315.0	0.3789	-0.9616
320.0	0.396	-0.9276
325.0	0.4133	-0.8853
330.0	0.4305	-0.8374
335.0	0.4477	-0.7858
340.0	0.4646	-0.732
345.0	0.4811	-0.6773
350.0	0.4972	-0.6224
355.0	0.5128	-0.5679
360.0	0.5278	-0.5145
365.0	0.5422	-0.4623
370.0	0.5559	-0.4116
375.0	0.5689	-0.3624
380.0	0.5812	-0.3149
385.0	0.5929	-0.2691
390.0	0.6039	-0.2248
395.0	0.6143	-0.1822
400.0	0.6241	-0.141
405.0	0.6333	-0.1014
410.0	0.6419	-0.06317
415.0	0.6499	-0.026330000000000003
420.0	0.6574	0.009164
425.0	0.6643	0.04337
430.0	0.6707	0.07633
435.0	0.6765	0.1081
440.0	0.6819	0.1387
445.0	0.6867	0.1681
450.0	0.691	0.1965
455.0	0.6949	0.2239
460.0	0.6983	0.2503
465.0	0.7013	0.2758
470.0	0.7039	0.3003
475.0	0.7062	0.3241
480.0	0.7081	0.34700000000000003
485.0	0.7096	0.3692
490.0	0.7108	0.3907
495.0	0.7118	0.4115
500.0	0.7124	0.4317
505.0	0.7127	0.4512
520.0	0.7123	0.5064
540.0	0.7084	0.5728
560.0	0.7013	0.6319
580.0	0.6919	0.6848
600.0	0.6806	0.7324
620.0	0.6679	0.7755
640.0	0.6542	0.8147
660.0	0.6395	0.8504
680.0	0.6243	0.8831
700.0	0.6087	0.9129999999999999
720.0	0.593	0.9405
740.0	0.5772	0.9659
760.0	0.5614	0.9893
780.0	0.5458	1.011
800.0	0.5303	1.031
850.0	0.4928	1.0759999999999998
900.0	0.4574	1.113
950.0	0.4242	1.1440000000000001
1000.0	0.3935	1.171
1041.0	0.37	1.19
1050.0	0.3651	1.194
1100.0	0.3389	1.214
1150.0	0.3148	1.2309999999999999
1200.0	0.2927	1.246
1250.0	0.2724	1.2590000000000001
1253.6	0.271	1.2590000000000001
1300.0	0.2537	1.27
1350.0	0.2366	1.2790000000000001
1400.0	0.2209	1.287
1450.0	0.2064	1.294
1486.6	0.1965	1.2990000000000002
1500.0	0.1931	1.3
