Energy [eV]	Cross Section	Asymmetry Parameter
935.0	0.09056	1.393
940.0	0.2575	1.869
945.0	0.4533	1.227
950.0	0.5367	0.7622
955.0	0.5804	0.4735
960.0	0.6106	0.2837
965.0	0.6291	0.1528
970.0	0.6376	0.06027999999999999
975.0	0.6397	-0.005272
980.0	0.6393	-0.0512
985.0	0.6385	-0.08259
990.0	0.6382	-0.1032
995.0	0.6385	-0.1157
1000.0	0.6388	-0.1222
1005.0	0.6388	-0.1242
1010.0	0.6382	-0.1226
1015.0	0.637	-0.1182
1020.0	0.6354	-0.1114
1025.0	0.6335	-0.1028
1030.0	0.6316	-0.09262000000000001
1035.0	0.6298	-0.0811
1040.0	0.6282	-0.0685
1041.0	0.6279	-0.06588
1045.0	0.6267	-0.05508
1050.0	0.6252	-0.04104
1055.0	0.6238	-0.026560000000000004
1060.0	0.6222	-0.01179
1065.0	0.6206	0.003152
1070.0	0.6188	0.01818
1075.0	0.617	0.03325
1080.0	0.615	0.04833
1085.0	0.613	0.06341000000000001
1090.0	0.6109	0.07847
1095.0	0.6089	0.09352
1100.0	0.607	0.1085
1105.0	0.605	0.1235
1110.0	0.6032	0.1384
1115.0	0.6013	0.1532
1120.0	0.5995	0.168
1125.0	0.5976	0.1825
1130.0	0.5958	0.1969
1135.0	0.5939	0.2111
1140.0	0.5919	0.2251
1145.0	0.5899	0.2389
1150.0	0.5879	0.2525
1155.0	0.5859	0.2658
1160.0	0.5838	0.27899999999999997
1165.0	0.5817	0.2919
1170.0	0.5797	0.3047
1175.0	0.5776	0.3173
1180.0	0.5756	0.3297
1185.0	0.5736	0.3419
1190.0	0.5716	0.354
1195.0	0.5696	0.366
1200.0	0.5676	0.3778
1205.0	0.5656	0.3894
1210.0	0.5636	0.4008
1215.0	0.5616	0.4121
1220.0	0.5595	0.4232
1225.0	0.5575	0.4341
1230.0	0.5554	0.4449
1250.0	0.5471	0.4861
1253.6	0.5456	0.4933
1300.0	0.5265	0.5786
1350.0	0.5061	0.6587
1400.0	0.486	0.7278
1450.0	0.4664	0.7882
1486.6	0.4524	0.8275
1500.0	0.4473	0.841
