Energy [eV]	Cross Section	Asymmetry Parameter
165.0	0.8595	-0.511
170.0	1.123	-0.9106
175.0	1.369	-0.2809
180.0	1.364	0.3712
185.0	1.274	0.8217
190.0	1.163	1.1340000000000001
195.0	1.046	1.349
200.0	0.9328	1.49
205.0	0.8286	1.568
210.0	0.7371	1.595
215.0	0.6589	1.578
220.0	0.5928	1.525
225.0	0.5372	1.4409999999999998
230.0	0.4905	1.33
235.0	0.4513	1.197
240.0	0.4184	1.047
245.0	0.3908	0.8843
250.0	0.3677	0.715
255.0	0.3486	0.5443
260.0	0.3328	0.3768
265.0	0.3198	0.2164
270.0	0.3094	0.06619
275.0	0.3011	-0.07137
280.0	0.2946	-0.1947
285.0	0.2897	-0.303
290.0	0.2861	-0.3958
295.0	0.2837	-0.4737
300.0	0.2821	-0.5371
305.0	0.2814	-0.5873
310.0	0.2812	-0.6253
315.0	0.2816	-0.6525
320.0	0.2823	-0.6701
325.0	0.2834	-0.6794
330.0	0.2847	-0.6814
335.0	0.2862	-0.6773
340.0	0.2878	-0.6679
345.0	0.2896	-0.654
350.0	0.2915	-0.6364
355.0	0.2934	-0.6157
360.0	0.2954	-0.5924
365.0	0.2974	-0.5671
370.0	0.2993	-0.5401
375.0	0.3013	-0.512
380.0	0.3031	-0.483
385.0	0.3049	-0.4534
390.0	0.3067	-0.4234
395.0	0.3083	-0.3932
400.0	0.3098	-0.363
405.0	0.3113	-0.3329
410.0	0.3127	-0.3029
415.0	0.3139	-0.2732
420.0	0.3151	-0.2438
425.0	0.3162	-0.2148
430.0	0.3172	-0.1861
435.0	0.3181	-0.1579
440.0	0.3189	-0.1301
445.0	0.3197	-0.1028
450.0	0.3203	-0.07593
455.0	0.3209	-0.04961
460.0	0.3213	-0.02383
480.0	0.3223	0.0739
500.0	0.322	0.163
520.0	0.3207	0.2442
540.0	0.3185	0.3183
560.0	0.3156	0.3863
580.0	0.312	0.4485
600.0	0.3079	0.5055
620.0	0.3033	0.5577
640.0	0.2985	0.6058
660.0	0.2934	0.6503
680.0	0.2881	0.6915
700.0	0.2827	0.7297
720.0	0.2771	0.7652
740.0	0.2715	0.7982
760.0	0.2659	0.8290000000000001
780.0	0.2603	0.8577
800.0	0.2547	0.8847
850.0	0.24100000000000002	0.9451
900.0	0.2278	0.9969
950.0	0.2151	1.042
1000.0	0.2032	1.081
1041.0	0.1938	1.109
1050.0	0.1919	1.115
1100.0	0.1813	1.145
1150.0	0.1713	1.172
1200.0	0.162	1.195
1250.0	0.1533	1.216
1253.6	0.1527	1.218
1300.0	0.1451	1.235
1350.0	0.1375	1.252
1400.0	0.1304	1.2670000000000001
1450.0	0.1237	1.281
1486.6	0.1191	1.29
1500.0	0.1175	1.2930000000000001
