Energy [eV]	Cross Section	Asymmetry Parameter
1115.0	0.1102	1.9040000000000001
1120.0	0.2631	1.681
1125.0	0.3968	1.104
1130.0	0.4661	0.7207
1135.0	0.5112	0.4733
1140.0	0.5436	0.3056
1145.0	0.5646	0.1875
1150.0	0.5763	0.1028
1155.0	0.5819	0.04192
1160.0	0.5844	-0.001526
1165.0	0.5859	-0.03192
1170.0	0.5873	-0.05251
1175.0	0.5887	-0.0657
1180.0	0.59	-0.07328
1185.0	0.5908	-0.07657
1190.0	0.5912	-0.07654
1195.0	0.5909	-0.07386000000000001
1200.0	0.5901	-0.06902
1205.0	0.5889	-0.06239
1210.0	0.5876	-0.054270000000000006
1215.0	0.5862	-0.0449
1220.0	0.5848	-0.03449
1225.0	0.5835	-0.02325
1230.0	0.5822	-0.011340000000000001
1235.0	0.581	0.001066
1240.0	0.5796	0.01384
1245.0	0.5783	0.026860000000000002
1250.0	0.5768	0.04003
1253.6	0.5756	0.049589999999999995
1255.0	0.5752	0.05331
1260.0	0.5734	0.06663
1265.0	0.5717	0.07998999999999999
1270.0	0.5698	0.09333999999999999
1275.0	0.5679	0.1067
1280.0	0.5661	0.12
1285.0	0.5642	0.1334
1290.0	0.5624	0.1467
1295.0	0.5606	0.1599
1300.0	0.5589	0.1731
1305.0	0.5571	0.1862
1310.0	0.5553	0.1992
1315.0	0.5536	0.2121
1320.0	0.5518	0.2249
1325.0	0.55	0.2375
1330.0	0.5482	0.2499
1335.0	0.5463	0.2622
1340.0	0.5444	0.2743
1345.0	0.5426	0.2862
1350.0	0.5407	0.298
1355.0	0.5388	0.3096
1360.0	0.5369	0.321
1365.0	0.535	0.3323
1370.0	0.5331	0.3435
1375.0	0.5312	0.3545
1380.0	0.5294	0.3654
1385.0	0.5276	0.3761
1390.0	0.5257	0.3868
1395.0	0.5239	0.3972
1400.0	0.5221	0.4076
1405.0	0.5202	0.4178
1410.0	0.5184	0.4279
1450.0	0.5036	0.5034
1486.6	0.4902	0.5652
1500.0	0.4854	0.5864
