Energy [eV]	Cross Section	Asymmetry Parameter
870.0	0.4052	0.2291
875.0	0.7886	0.4727
880.0	0.9294	0.5213
885.0	1.032	0.5817
890.0	1.077	0.6357
895.0	1.087	0.6827
900.0	1.079	0.7238
905.0	1.064	0.7603
910.0	1.0490000000000002	0.7934
915.0	1.034	0.8238
920.0	1.02	0.8519
925.0	1.008	0.8783
930.0	0.9965	0.9031
935.0	0.9854	0.9265
940.0	0.9744	0.9487
945.0	0.9631	0.9697
950.0	0.9515	0.9896
955.0	0.9396	1.008
960.0	0.9273	1.026
965.0	0.9148	1.043
970.0	0.9022	1.0590000000000002
975.0	0.8897	1.075
980.0	0.8773	1.089
985.0	0.8652	1.103
990.0	0.8534	1.115
995.0	0.8420000000000001	1.128
1000.0	0.831	1.139
1005.0	0.8203	1.151
1010.0	0.81	1.161
1015.0	0.8	1.171
1020.0	0.7903	1.181
1025.0	0.7808	1.19
1030.0	0.7715	1.199
1035.0	0.7624	1.207
1040.0	0.7535	1.216
1041.0	0.7517	1.217
1045.0	0.7447	1.224
1050.0	0.736	1.2309999999999999
1055.0	0.7273	1.238
1060.0	0.7188	1.245
1065.0	0.7104	1.252
1070.0	0.7020000000000001	1.2590000000000001
1075.0	0.6937	1.265
1080.0	0.6856	1.271
1085.0	0.6776	1.2770000000000001
1090.0	0.6696	1.2830000000000001
1095.0	0.6618	1.288
1100.0	0.6542	1.294
1105.0	0.6466	1.2990000000000002
1110.0	0.6392	1.304
1115.0	0.632	1.308
1120.0	0.6248	1.3130000000000002
1125.0	0.6178	1.318
1130.0	0.611	1.3219999999999998
1135.0	0.6042	1.3259999999999998
1140.0	0.5976	1.33
1145.0	0.5911	1.334
1150.0	0.5847	1.338
1155.0	0.5784	1.341
1160.0	0.5722	1.345
1165.0	0.5660000000000001	1.348
1200.0	0.5253	1.369
1250.0	0.4729	1.393
1253.6	0.4694	1.3940000000000001
1300.0	0.4272	1.41
1350.0	0.3873	1.423
1400.0	0.3519	1.433
1450.0	0.3205	1.439
1486.6	0.2998	1.443
1500.0	0.2926	1.444
