Energy [eV]	Cross Section	Asymmetry Parameter
220.0	0.4645	-0.7514
240.0	0.4704	-0.4602
260.0	0.46799999999999997	0.001823
280.0	0.462	0.3287
300.0	0.4526	0.5557
320.0	0.4411	0.7301
340.0	0.4276	0.8649
360.0	0.4134	0.9714
380.0	0.3988	1.0590000000000002
400.0	0.3838	1.1320000000000001
420.0	0.3689	1.193
440.0	0.3543	1.245
460.0	0.3402	1.2890000000000001
480.0	0.3264	1.328
500.0	0.3132	1.3619999999999999
520.0	0.3005	1.392
540.0	0.2885	1.4180000000000001
560.0	0.2769	1.442
580.0	0.2659	1.463
600.0	0.2554	1.482
620.0	0.2455	1.499
640.0	0.23600000000000002	1.515
660.0	0.22699999999999998	1.5290000000000001
680.0	0.2184	1.541
700.0	0.2103	1.5530000000000002
720.0	0.2025	1.564
740.0	0.1952	1.574
760.0	0.1882	1.5830000000000002
780.0	0.1815	1.591
800.0	0.1752	1.598
850.0	0.1606	1.615
900.0	0.1476	1.629
950.0	0.1361	1.64
1000.0	0.1258	1.649
1041.0	0.1181	1.656
1050.0	0.1165	1.6569999999999998
1100.0	0.1082	1.663
1150.0	0.1006	1.669
1200.0	0.09382	1.673
1250.0	0.08764	1.676
1253.6	0.08722	1.6769999999999998
1300.0	0.08202000000000001	1.679
1350.0	0.07689	1.681
1400.0	0.07219	1.683
1450.0	0.0679	1.6840000000000002
1486.6	0.06498	1.685
1500.0	0.06395	1.685
