Energy [eV]	Cross Section	Asymmetry Parameter
20.0	0.8220000000000001	1.29
21.22	0.8333	1.492
25.0	0.9673	1.8
26.86	1.084	1.805
30.0	1.348	1.6869999999999998
35.0	1.899	1.389
40.0	2.528	1.12
40.81	2.6319999999999997	1.083
45.0	3.1630000000000003	0.9167
50.0	3.772	0.7681
55.0	4.3469999999999995	0.6588
60.0	4.877	0.5770000000000001
65.0	5.349	0.5146
70.0	5.749	0.4665
75.0	6.072	0.4293
80.0	6.321000000000001	0.4008
85.0	6.507000000000001	0.379
90.0	6.644	0.3629
95.0	6.742999999999999	0.3513
100.0	6.813	0.3433
105.0	6.858	0.3384
110.0	6.88	0.3359
115.0	6.881	0.3353
120.0	6.862	0.3365
125.0	6.824	0.3389
130.0	6.77	0.3426
132.3	6.7410000000000005	0.3446
135.0	6.702999999999999	0.3473
140.0	6.625	0.3528
145.0	6.54	0.359
150.0	6.4479999999999995	0.3659
151.4	6.421	0.3679
155.0	6.351	0.3733
160.0	6.249	0.3811
165.0	6.143	0.3892
170.0	6.034	0.3977
175.0	5.922000000000001	0.4063
180.0	5.806	0.4151
185.0	5.689	0.4241
190.0	5.57	0.4331
195.0	5.45	0.4422
200.0	5.33	0.4514
205.0	5.21	0.4606
210.0	5.09	0.4698
215.0	4.9719999999999995	0.479
220.0	4.855	0.4882
225.0	4.739	0.4974
230.0	4.626	0.5066
235.0	4.513	0.5157
240.0	4.4030000000000005	0.5247
245.0	4.294	0.5337
250.0	4.186	0.5426
255.0	4.081	0.5514
260.0	3.977	0.5602
265.0	3.8760000000000003	0.5688
270.0	3.7760000000000002	0.5773
275.0	3.678	0.5857
280.0	3.583	0.594
285.0	3.49	0.6022
290.0	3.3989999999999996	0.6103
295.0	3.31	0.6183
300.0	3.2239999999999998	0.6261
305.0	3.14	0.6339
310.0	3.0580000000000003	0.6415
320.0	2.9	0.6565
340.0	2.609	0.6852
360.0	2.347	0.7121
380.0	2.113	0.7374
400.0	1.905	0.7609999999999999
420.0	1.72	0.7829999999999999
440.0	1.555	0.8037
460.0	1.4069999999999998	0.823
480.0	1.276	0.841
500.0	1.159	0.8578
520.0	1.055	0.8734
540.0	0.9615	0.888
560.0	0.8779	0.9016
580.0	0.8028	0.9143
600.0	0.7353	0.9261
620.0	0.6747	0.9371
640.0	0.62	0.9474
660.0	0.5707	0.9569
680.0	0.526	0.9657
700.0	0.4856	0.9740000000000001
720.0	0.4488	0.9816
740.0	0.4155	0.9887
760.0	0.3851	0.9952
780.0	0.3574	1.001
800.0	0.3322	1.0070000000000001
850.0	0.278	1.0190000000000001
900.0	0.2343	1.0290000000000001
950.0	0.1987	1.037
1000.0	0.1696	1.043
1041.0	0.1496	1.047
1050.0	0.1456	1.047
1100.0	0.1256	1.051
1150.0	0.109	1.053
1200.0	0.09493	1.054
1250.0	0.08308	1.055
1253.6	0.0823	1.055
1300.0	0.07299	1.054
1350.0	0.06437999999999999	1.053
1400.0	0.056979999999999996	1.051
1450.0	0.05061	1.0490000000000002
1486.6	0.04649	1.048
1500.0	0.04509	1.047
