Energy [eV]	Cross Section	Asymmetry Parameter
205.0	0.3004	-0.9739
210.0	0.3063	-0.9265
215.0	0.3094	-0.7839
220.0	0.3098	-0.652
225.0	0.3091	-0.5377
230.0	0.3083	-0.4333
235.0	0.3076	-0.3339
240.0	0.3072	-0.2386
245.0	0.3067	-0.1486
250.0	0.3061	-0.0654
255.0	0.3053	0.010459999999999999
260.0	0.3043	0.07942
265.0	0.3032	0.1426
270.0	0.3019	0.2011
275.0	0.3006	0.256
280.0	0.2991	0.3081
285.0	0.2976	0.3576
290.0	0.29600000000000004	0.4046
295.0	0.2942	0.4491
300.0	0.2924	0.4911
305.0	0.2905	0.5305
310.0	0.2885	0.5676
315.0	0.2864	0.6024
320.0	0.2843	0.6352
325.0	0.2822	0.6663
330.0	0.28	0.6958
335.0	0.2778	0.7240000000000001
340.0	0.2756	0.7509999999999999
345.0	0.2733	0.7769
350.0	0.2711	0.8017
355.0	0.2687	0.8256
360.0	0.2664	0.8485
365.0	0.264	0.8705
370.0	0.2617	0.8915
375.0	0.2593	0.9115
380.0	0.2569	0.9307
385.0	0.2545	0.9491
390.0	0.2521	0.9667
395.0	0.2498	0.9836
400.0	0.2474	0.9998
405.0	0.2451	1.016
410.0	0.2428	1.031
415.0	0.2404	1.045
420.0	0.2381	1.06
425.0	0.2358	1.073
430.0	0.2336	1.087
435.0	0.2313	1.1
440.0	0.22899999999999998	1.112
445.0	0.2268	1.124
450.0	0.2245	1.136
455.0	0.2223	1.147
460.0	0.2201	1.158
465.0	0.2179	1.169
470.0	0.2158	1.179
475.0	0.2136	1.189
480.0	0.2115	1.199
485.0	0.2095	1.208
490.0	0.2074	1.217
495.0	0.2054	1.226
500.0	0.2033	1.234
520.0	0.1955	1.2670000000000001
540.0	0.1879	1.296
560.0	0.1808	1.3230000000000002
580.0	0.1739	1.347
600.0	0.1674	1.369
620.0	0.1612	1.389
640.0	0.1553	1.4069999999999998
660.0	0.1497	1.4240000000000002
680.0	0.1444	1.44
700.0	0.1393	1.455
720.0	0.1345	1.4680000000000002
740.0	0.1299	1.4809999999999999
760.0	0.1255	1.493
780.0	0.1213	1.504
800.0	0.1173	1.514
850.0	0.1082	1.538
900.0	0.1	1.558
950.0	0.09275	1.575
1000.0	0.08622	1.59
1041.0	0.08135	1.601
1050.0	0.08033	1.6030000000000002
1100.0	0.07503	1.615
1150.0	0.07023	1.625
1200.0	0.06587	1.635
1250.0	0.06191	1.643
1253.6	0.06164	1.643
1300.0	0.058289999999999995	1.65
1350.0	0.054970000000000005	1.6569999999999998
1400.0	0.05193	1.663
1450.0	0.04913	1.6680000000000001
1486.6	0.04722	1.671
1500.0	0.04655	1.673
