Energy [eV]	Cross Section	Asymmetry Parameter
85.0	0.7068	0.6772
90.0	0.8682	0.9899
95.0	1.273	0.6422
100.0	1.912	0.289
105.0	2.675	0.08467000000000001
110.0	3.417	-0.005092
115.0	4.046	-0.027510000000000003
120.0	4.548	-0.01291
125.0	4.946000000000001	0.021490000000000002
130.0	5.269	0.06608
132.3	5.4	0.08856
135.0	5.537000000000001	0.1154
140.0	5.7589999999999995	0.1662
145.0	5.937	0.2165
150.0	6.071000000000001	0.2654
151.4	6.102	0.2789
155.0	6.16	0.3121
160.0	6.205	0.3564
165.0	6.21	0.3981
170.0	6.178999999999999	0.4373
175.0	6.117999999999999	0.4741
180.0	6.035	0.5085
185.0	5.934	0.5409
190.0	5.821000000000001	0.5714
195.0	5.7	0.6001
200.0	5.574	0.6273
205.0	5.443	0.6528
210.0	5.312	0.6772
215.0	5.178999999999999	0.7003
220.0	5.045	0.7224
225.0	4.9110000000000005	0.7433
230.0	4.7780000000000005	0.7633
235.0	4.644	0.7824
240.0	4.512	0.8007
245.0	4.38	0.8181
250.0	4.249	0.8347
255.0	4.121	0.8506
260.0	3.9939999999999998	0.8658
265.0	3.87	0.8803
270.0	3.7489999999999997	0.8942
275.0	3.6310000000000002	0.9074
280.0	3.516	0.9201
285.0	3.405	0.9322
290.0	3.298	0.9437
295.0	3.194	0.9548
300.0	3.094	0.9654
305.0	2.997	0.9755
310.0	2.904	0.9853
315.0	2.8139999999999996	0.9946
320.0	2.727	1.004
325.0	2.6430000000000002	1.012
330.0	2.563	1.02
335.0	2.485	1.028
340.0	2.41	1.036
345.0	2.3369999999999997	1.043
350.0	2.267	1.05
355.0	2.199	1.057
360.0	2.134	1.064
365.0	2.0709999999999997	1.07
370.0	2.01	1.0759999999999998
375.0	1.9509999999999998	1.082
400.0	1.6840000000000002	1.1079999999999999
420.0	1.5030000000000001	1.125
440.0	1.345	1.14
460.0	1.207	1.153
480.0	1.087	1.1640000000000001
500.0	0.9812	1.1740000000000002
520.0	0.8878	1.182
540.0	0.8052	1.188
560.0	0.7319	1.194
580.0	0.6667	1.199
600.0	0.6088	1.202
620.0	0.557	1.205
640.0	0.5107	1.207
660.0	0.4692	1.209
680.0	0.4318	1.21
700.0	0.39799999999999996	1.2109999999999999
720.0	0.3674	1.2109999999999999
740.0	0.3398	1.21
760.0	0.3147	1.21
780.0	0.2919	1.209
800.0	0.2711	1.207
850.0	0.2268	1.203
900.0	0.1912	1.197
950.0	0.1624	1.19
1000.0	0.1388	1.182
1041.0	0.1226	1.176
1050.0	0.1194	1.1740000000000002
1100.0	0.1032	1.165
1150.0	0.08975	1.156
1200.0	0.07839	1.147
1250.0	0.06879	1.137
1253.6	0.06815	1.136
1300.0	0.06062000000000001	1.127
1350.0	0.05362000000000001	1.117
1400.0	0.0476	1.107
1450.0	0.04241	1.0979999999999999
1486.6	0.03905	1.09
1500.0	0.03791	1.088
