Energy [eV]	Cross Section	Asymmetry Parameter
235.0	0.2874	-0.5427
240.0	0.2912	-0.988
245.0	0.2976	-0.8623
250.0	0.2996	-0.7131
255.0	0.2995	-0.5825
260.0	0.2989	-0.4687
265.0	0.2985	-0.3648
270.0	0.2983	-0.2669
275.0	0.2982	-0.1743
280.0	0.298	-0.08768
285.0	0.2976	-0.007904000000000001
290.0	0.297	0.06477999999999999
295.0	0.2962	0.1307
300.0	0.2953	0.1909
305.0	0.2942	0.2463
310.0	0.2931	0.2979
315.0	0.2919	0.3466
320.0	0.2907	0.3927
325.0	0.2894	0.4366
330.0	0.2879	0.4782
335.0	0.2864	0.5177
340.0	0.2848	0.555
345.0	0.2831	0.5902
350.0	0.2814	0.6233
355.0	0.2796	0.6545
360.0	0.2778	0.6839
365.0	0.2759	0.7118
370.0	0.27399999999999997	0.7383
375.0	0.2721	0.7636
380.0	0.2702	0.7878
385.0	0.2683	0.8111
390.0	0.2663	0.8335
395.0	0.2643	0.8551
400.0	0.2623	0.8758
405.0	0.2602	0.8958
410.0	0.2582	0.915
415.0	0.2561	0.9334
420.0	0.254	0.9511
425.0	0.2519	0.968
430.0	0.2498	0.9843
435.0	0.2477	0.9999
440.0	0.2457	1.015
445.0	0.2436	1.0290000000000001
450.0	0.2415	1.043
455.0	0.2395	1.057
460.0	0.2374	1.07
465.0	0.2354	1.083
470.0	0.2334	1.095
475.0	0.2314	1.107
480.0	0.2294	1.1179999999999999
485.0	0.2274	1.13
490.0	0.2254	1.141
495.0	0.2234	1.151
500.0	0.2214	1.162
505.0	0.2195	1.172
510.0	0.2175	1.181
515.0	0.2156	1.1909999999999998
520.0	0.2137	1.2
525.0	0.2118	1.209
530.0	0.2099	1.217
540.0	0.2062	1.234
560.0	0.19899999999999998	1.265
580.0	0.1921	1.2919999999999998
600.0	0.1854	1.318
620.0	0.179	1.341
640.0	0.1729	1.3619999999999999
660.0	0.16699999999999998	1.382
680.0	0.1614	1.399
700.0	0.1561	1.416
720.0	0.1509	1.432
740.0	0.146	1.446
760.0	0.1413	1.459
780.0	0.1369	1.472
800.0	0.1326	1.483
850.0	0.1226	1.5090000000000001
900.0	0.1137	1.5319999999999998
950.0	0.1057	1.551
1000.0	0.09847	1.568
1041.0	0.09307	1.581
1050.0	0.09194	1.5830000000000002
1100.0	0.08602	1.5959999999999999
1150.0	0.08064	1.608
1200.0	0.07575	1.618
1250.0	0.07127	1.6280000000000001
1253.6	0.07097	1.6280000000000001
1300.0	0.06717000000000001	1.636
1350.0	0.06342	1.643
1400.0	0.05997	1.65
1450.0	0.05678	1.656
1486.6	0.0546	1.66
1500.0	0.05384	1.662
