Energy [eV]	Cross Section	Asymmetry Parameter
75.0	1.126	0.8736
80.0	1.663	0.4343
85.0	2.441	0.1268
90.0	3.306	-0.017490000000000002
95.0	4.088	-0.06188
100.0	4.713	-0.053489999999999996
105.0	5.194	-0.018340000000000002
110.0	5.572	0.02992
115.0	5.879	0.08398
120.0	6.132000000000001	0.1398
125.0	6.336	0.195
130.0	6.4910000000000005	0.2482
132.3	6.546	0.2719
135.0	6.596	0.2989
140.0	6.649	0.3466
145.0	6.654	0.3913
150.0	6.617000000000001	0.433
151.4	6.6	0.4442
155.0	6.544	0.4719
160.0	6.444	0.5083
165.0	6.324	0.5422
170.0	6.19	0.574
175.0	6.047999999999999	0.6038
180.0	5.899	0.6319
185.0	5.747999999999999	0.6585
190.0	5.596	0.6836
195.0	5.442	0.7074
200.0	5.289	0.73
205.0	5.136	0.7516
210.0	4.9830000000000005	0.7721
215.0	4.831	0.7916
220.0	4.68	0.8102
225.0	4.53	0.828
230.0	4.383	0.8449
235.0	4.238	0.8611
240.0	4.096	0.8765
245.0	3.958	0.8911
250.0	3.823	0.9051
255.0	3.693	0.9184
260.0	3.568	0.9311
265.0	3.446	0.9433
270.0	3.33	0.9548
275.0	3.218	0.9659
280.0	3.11	0.9764
285.0	3.0060000000000002	0.9865
290.0	2.907	0.9962
295.0	2.8110000000000004	1.005
300.0	2.719	1.014
305.0	2.63	1.023
310.0	2.545	1.031
315.0	2.463	1.0390000000000001
320.0	2.384	1.046
325.0	2.3080000000000003	1.054
330.0	2.234	1.061
335.0	2.1630000000000003	1.067
340.0	2.095	1.074
345.0	2.029	1.08
350.0	1.965	1.0859999999999999
355.0	1.9040000000000001	1.091
360.0	1.845	1.097
365.0	1.788	1.102
380.0	1.629	1.117
400.0	1.445	1.1340000000000001
420.0	1.286	1.148
440.0	1.148	1.161
460.0	1.0290000000000001	1.171
480.0	0.9237	1.18
500.0	0.8315	1.187
520.0	0.7505	1.193
540.0	0.6791	1.198
560.0	0.6162	1.202
580.0	0.5605	1.205
600.0	0.511	1.207
620.0	0.4669	1.209
640.0	0.4274	1.21
660.0	0.3919	1.21
680.0	0.36	1.21
700.0	0.3313	1.21
720.0	0.3054	1.209
740.0	0.2821	1.208
760.0	0.261	1.206
780.0	0.2418	1.204
800.0	0.2244	1.202
850.0	0.1872	1.196
900.0	0.1574	1.189
950.0	0.1334	1.18
1000.0	0.1138	1.171
1041.0	0.1003	1.1640000000000001
1050.0	0.09765	1.162
1100.0	0.08429	1.1520000000000001
1150.0	0.07313	1.1420000000000001
1200.0	0.06377999999999999	1.1320000000000001
1250.0	0.05587999999999999	1.121
1253.6	0.05536	1.121
1300.0	0.04916	1.111
1350.0	0.04342	1.1
1400.0	0.0385	1.09
1450.0	0.03424	1.08
1486.6	0.0315	1.072
1500.0	0.03057	1.069
