Energy [eV]	Cross Section	Asymmetry Parameter
20.0	1.008	0.9974
21.22	0.9869	1.209
25.0	1.033	1.653
26.86	1.1059999999999999	1.743
30.0	1.295	1.744
35.0	1.734	1.535
40.0	2.28	1.275
40.81	2.374	1.236
45.0	2.864	1.053
50.0	3.445	0.8825
55.0	4.008	0.7531
60.0	4.546	0.6544
65.0	5.051	0.578
70.0	5.5089999999999995	0.518
75.0	5.9110000000000005	0.4706
80.0	6.249	0.4329
85.0	6.527	0.40299999999999997
90.0	6.751	0.3796
95.0	6.931	0.3615
100.0	7.0760000000000005	0.3478
105.0	7.193	0.3376
110.0	7.2860000000000005	0.3304
115.0	7.356	0.3257
120.0	7.406000000000001	0.32299999999999995
125.0	7.435	0.3221
130.0	7.446000000000001	0.3226
132.3	7.445	0.3232
135.0	7.439	0.3243
140.0	7.417000000000001	0.327
145.0	7.381	0.3307
150.0	7.335	0.3352
151.4	7.32	0.3366
155.0	7.28	0.3404
160.0	7.2170000000000005	0.3461
165.0	7.147	0.3524
170.0	7.072	0.3591
175.0	6.99	0.3661
180.0	6.904	0.3734
185.0	6.814	0.381
190.0	6.718	0.3888
195.0	6.62	0.3967
200.0	6.517	0.4048
205.0	6.412999999999999	0.4129
210.0	6.306	0.4212
215.0	6.197	0.4295
220.0	6.087999999999999	0.4378
225.0	5.978	0.4462
230.0	5.867999999999999	0.4546
235.0	5.7589999999999995	0.4631
240.0	5.649	0.4715
245.0	5.54	0.4799
250.0	5.431	0.4883
255.0	5.3229999999999995	0.4966
260.0	5.216	0.5049
265.0	5.11	0.5131
270.0	5.004	0.5213
275.0	4.9	0.5294
280.0	4.797	0.5374
285.0	4.695	0.5453
290.0	4.593999999999999	0.5532
295.0	4.495	0.561
300.0	4.397	0.5687
305.0	4.301	0.5763
310.0	4.207	0.5838
315.0	4.115	0.5913
320.0	4.024	0.5986
340.0	3.678	0.6272
360.0	3.359	0.6543
380.0	3.0660000000000003	0.6799
400.0	2.799	0.7041
420.0	2.556	0.7269
440.0	2.336	0.7484
460.0	2.136	0.7687
480.0	1.955	0.7877
500.0	1.791	0.8056
520.0	1.643	0.8224
540.0	1.508	0.8382
560.0	1.3869999999999998	0.8531
580.0	1.276	0.867
600.0	1.176	0.8801
620.0	1.085	0.8924
640.0	1.003	0.904
660.0	0.9276	0.9148
680.0	0.8591	0.9249
700.0	0.7965	0.9345
720.0	0.7395	0.9434
740.0	0.6873	0.9518
760.0	0.6395	0.9596
780.0	0.5957	0.9669
800.0	0.5555	0.9738
850.0	0.4686	0.9890000000000001
900.0	0.3978	1.002
950.0	0.3397	1.013
1000.0	0.2917	1.021
1041.0	0.2584	1.0270000000000001
1050.0	0.2517	1.0290000000000001
1100.0	0.2183	1.035
1150.0	0.1902	1.0390000000000001
1200.0	0.1664	1.043
1250.0	0.1462	1.045
1253.6	0.1449	1.045
1300.0	0.1289	1.047
1350.0	0.1141	1.048
1400.0	0.1013	1.048
1450.0	0.09026	1.048
1486.6	0.0831	1.047
1500.0	0.08065	1.047
