Energy [eV]	Cross Section	Asymmetry Parameter
170.0	0.8183	-0.4209
175.0	1.025	-0.9228
180.0	1.255	-0.3768
185.0	1.2690000000000001	0.2835
190.0	1.196	0.7502
195.0	1.1	1.075
200.0	0.9958	1.2990000000000002
205.0	0.8929	1.4469999999999998
210.0	0.7972	1.53
215.0	0.7123	1.561
220.0	0.639	1.547
225.0	0.5768	1.496
230.0	0.5243	1.4140000000000001
235.0	0.48	1.306
240.0	0.4428	1.175
245.0	0.4114	1.0270000000000001
250.0	0.3851	0.8672
255.0	0.3631	0.7008
260.0	0.3448	0.5328
265.0	0.3296	0.3677
270.0	0.3172	0.2095
275.0	0.3071	0.06126
280.0	0.2991	-0.0748
285.0	0.2928	-0.1971
290.0	0.28800000000000003	-0.3047
295.0	0.2846	-0.3974
300.0	0.2822	-0.4753
305.0	0.2807	-0.5392
310.0	0.28	-0.59
315.0	0.2799	-0.6289
320.0	0.2802	-0.6569
325.0	0.281	-0.6755
330.0	0.2821	-0.6858
335.0	0.2834	-0.6889
340.0	0.2849	-0.6858
345.0	0.2866	-0.6773
350.0	0.2884	-0.6644
355.0	0.2903	-0.6477
360.0	0.2923	-0.6278
365.0	0.2942	-0.6053
370.0	0.2962	-0.5807
375.0	0.2982	-0.5544
380.0	0.3002	-0.5269
385.0	0.3021	-0.4984
390.0	0.3039	-0.4692
395.0	0.3057	-0.4396
400.0	0.3074	-0.4098
405.0	0.309	-0.3799
410.0	0.3105	-0.35
415.0	0.3119	-0.3202
420.0	0.3133	-0.2907
425.0	0.3145	-0.2615
430.0	0.3157	-0.2326
435.0	0.3167	-0.204
440.0	0.3177	-0.1759
445.0	0.3186	-0.1482
450.0	0.3194	-0.1209
455.0	0.3201	-0.09415
460.0	0.3207	-0.06786
465.0	0.3212	-0.042089999999999995
480.0	0.3223	0.0321
500.0	0.3226	0.1236
520.0	0.3218	0.2071
540.0	0.3201	0.2833
560.0	0.3176	0.3531
580.0	0.3144	0.4172
600.0	0.3107	0.4759
620.0	0.3064	0.5298
640.0	0.3018	0.5793
660.0	0.297	0.625
680.0	0.2919	0.6675
700.0	0.2866	0.7068
720.0	0.2812	0.7434
740.0	0.2758	0.7774
760.0	0.2703	0.8091
780.0	0.2648	0.8387
800.0	0.2593	0.8664
850.0	0.2457	0.9286
900.0	0.2325	0.9819
950.0	0.2199	1.028
1000.0	0.2079	1.068
1041.0	0.1985	1.097
1050.0	0.1965	1.103
1100.0	0.1858	1.1340000000000001
1150.0	0.1757	1.162
1200.0	0.1663	1.186
1250.0	0.1575	1.208
1253.6	0.1569	1.21
1300.0	0.1492	1.228
1350.0	0.1415	1.245
1400.0	0.1342	1.261
1450.0	0.1274	1.275
1486.6	0.1227	1.284
1500.0	0.1211	1.288
