Energy [eV]	Cross Section	Asymmetry Parameter
150.0	0.7959	-0.7656
151.4	0.8848	-0.8845
155.0	1.12	-0.8872
160.0	1.275	-0.2742
165.0	1.167	0.3264
170.0	0.9904	0.7633
175.0	0.8207	1.054
180.0	0.6761	1.204
185.0	0.5616	1.207
190.0	0.4768	1.064
195.0	0.4181	0.7971
200.0	0.3808	0.4516
205.0	0.3604	0.08247
210.0	0.3531	-0.2594
215.0	0.35600000000000004	-0.5393
220.0	0.3666	-0.7432
225.0	0.3828	-0.8738
230.0	0.40299999999999997	-0.9427
235.0	0.4259	-0.9642
240.0	0.4504	-0.9516
245.0	0.47600000000000003	-0.9156
250.0	0.502	-0.8642
255.0	0.5281	-0.8032
260.0	0.5539	-0.7369
265.0	0.5791	-0.6679999999999999
270.0	0.6036	-0.5985
275.0	0.6271	-0.5299
280.0	0.6494	-0.46299999999999997
285.0	0.6705	-0.3984
290.0	0.6902	-0.3364
295.0	0.7086	-0.2771
300.0	0.7256	-0.2205
305.0	0.7414	-0.1665
310.0	0.7559999999999999	-0.1151
315.0	0.7694	-0.06608
320.0	0.7816	-0.01932
325.0	0.7928	0.02529
330.0	0.8029	0.06788
335.0	0.8121	0.1085
340.0	0.8202	0.1474
345.0	0.8273	0.1844
350.0	0.8335	0.2198
355.0	0.8388	0.2536
360.0	0.8432	0.2859
365.0	0.8468	0.3168
370.0	0.8497	0.3463
375.0	0.8518	0.3746
380.0	0.8534	0.4016
385.0	0.8543	0.4276
390.0	0.8547	0.4525
395.0	0.8545	0.4765
400.0	0.8539	0.4995
405.0	0.8528	0.5217
410.0	0.8513	0.5431
415.0	0.8494	0.5638
420.0	0.8471	0.5837
425.0	0.8445	0.6029
430.0	0.8415	0.6215
435.0	0.8382	0.6394
440.0	0.8346	0.6567
445.0	0.8307	0.6735
460.0	0.8175	0.7204
480.0	0.7974	0.7763
500.0	0.7752	0.8256
520.0	0.7518	0.8696
540.0	0.7275	0.909
560.0	0.7026	0.9445
580.0	0.6777	0.9765
600.0	0.6531	1.005
620.0	0.6289	1.032
640.0	0.6053	1.056
660.0	0.5822	1.077
680.0	0.5598	1.097
700.0	0.5382	1.1159999999999999
720.0	0.5173	1.133
740.0	0.4973	1.148
760.0	0.478	1.163
780.0	0.4595	1.176
800.0	0.4418	1.188
850.0	0.4006	1.215
900.0	0.3638	1.237
950.0	0.3308	1.255
1000.0	0.3014	1.27
1041.0	0.2796	1.281
1050.0	0.275	1.2830000000000001
1100.0	0.2514	1.2930000000000001
1150.0	0.2303	1.3019999999999998
1200.0	0.2113	1.3090000000000002
1250.0	0.1942	1.314
1253.6	0.1931	1.315
1300.0	0.1788	1.319
1350.0	0.165	1.3219999999999998
1400.0	0.1524	1.325
1450.0	0.141	1.3259999999999998
1486.6	0.1334	1.327
1500.0	0.1307	1.327
