Energy [eV]	Cross Section	Asymmetry Parameter
555.0	0.131	-0.09899
560.0	1.319	1.357
565.0	1.361	1.306
570.0	0.8297	0.9811
575.0	0.7561	0.6478
580.0	0.7391	0.3712
585.0	0.7254	0.1559
590.0	0.7094	-0.006058
595.0	0.6939	-0.1249
600.0	0.6818	-0.2105
605.0	0.6737	-0.2707
610.0	0.6695	-0.3118
615.0	0.6681	-0.3385
620.0	0.6685	-0.3541
625.0	0.6697	-0.3613
630.0	0.6712	-0.3621
635.0	0.6725	-0.3579
640.0	0.6733	-0.3496
645.0	0.6737	-0.3383
650.0	0.6738	-0.3243
655.0	0.6737	-0.3084
660.0	0.6736	-0.2907
665.0	0.6735	-0.2716
670.0	0.6736	-0.2514
675.0	0.6739	-0.2303
680.0	0.6744	-0.2085
685.0	0.675	-0.1862
690.0	0.6757	-0.1637
695.0	0.6764	-0.1409
700.0	0.677	-0.1182
705.0	0.6775	-0.0955
710.0	0.6778	-0.07302
715.0	0.6779999999999999	-0.05078
720.0	0.6779999999999999	-0.028860000000000004
725.0	0.6778	-0.007267
730.0	0.6774	0.01396
735.0	0.6768	0.03482
740.0	0.6761	0.05533
745.0	0.6753	0.07547000000000001
750.0	0.6745	0.09527000000000001
755.0	0.6735	0.1147
760.0	0.6726	0.1339
765.0	0.6715	0.1527
770.0	0.6705	0.1713
775.0	0.6694	0.1895
780.0	0.6683	0.2075
785.0	0.6671	0.2251
790.0	0.6659	0.2425
795.0	0.6646	0.2595
800.0	0.6633	0.2763
805.0	0.6619	0.2927
810.0	0.6604	0.3089
815.0	0.6588	0.3246
820.0	0.6571	0.3401
825.0	0.6554	0.3553
830.0	0.6535	0.3701
835.0	0.6516	0.3846
840.0	0.6497	0.3989
845.0	0.6477	0.4128
850.0	0.6456	0.4264
900.0	0.6234	0.5487
950.0	0.5992	0.6507
1000.0	0.5732	0.7361
1041.0	0.5517	0.7958
1050.0	0.547	0.8079
1100.0	0.521	0.8694
1150.0	0.4953	0.9223
1200.0	0.4705	0.968
1250.0	0.4466	1.008
1253.6	0.4449	1.011
1300.0	0.4237	1.043
1350.0	0.402	1.074
1400.0	0.3813	1.101
1450.0	0.3618	1.125
1486.6	0.3481	1.141
1500.0	0.3433	1.146
