Energy [eV]	Cross Section	Asymmetry Parameter
20.0	0.8819	1.178
21.22	0.8822	1.3880000000000001
25.0	0.9841	1.757
26.86	1.085	1.795
30.0	1.3219999999999998	1.7180000000000002
35.0	1.835	1.446
40.0	2.438	1.176
40.81	2.539	1.137
45.0	3.06	0.9640000000000001
50.0	3.6639999999999997	0.8068
55.0	4.239	0.6901
60.0	4.7780000000000005	0.6023
65.0	5.268	0.535
70.0	5.695	0.4828
75.0	6.051	0.442
80.0	6.336	0.4103
85.0	6.556	0.3858
90.0	6.725	0.3672
95.0	6.854	0.3534
100.0	6.9510000000000005	0.3435
105.0	7.022	0.3368
110.0	7.069	0.3328
115.0	7.095	0.3309
120.0	7.099	0.3307
125.0	7.084	0.3321
130.0	7.0520000000000005	0.3347
132.3	7.032	0.3363
135.0	7.005	0.3384
140.0	6.945	0.34299999999999997
145.0	6.875	0.3484
150.0	6.797000000000001	0.3545
151.4	6.774	0.3563
155.0	6.712999999999999	0.3612
160.0	6.622999999999999	0.3683
165.0	6.528	0.3758
170.0	6.428999999999999	0.3837
175.0	6.325	0.3918
180.0	6.218	0.4002
185.0	6.108	0.4087
190.0	5.995	0.4173
195.0	5.88	0.4261
200.0	5.763999999999999	0.4349
205.0	5.647	0.4437
210.0	5.529	0.4526
215.0	5.412000000000001	0.4616
220.0	5.296	0.4705
225.0	5.181	0.4795
230.0	5.066	0.4884
235.0	4.953	0.4973
240.0	4.841	0.5062
245.0	4.73	0.515
250.0	4.621	0.5237
255.0	4.513	0.5324
260.0	4.407	0.541
265.0	4.302	0.5495
270.0	4.199	0.5579
275.0	4.0969999999999995	0.5663
280.0	3.998	0.5745
285.0	3.9	0.5826
290.0	3.805	0.5906
295.0	3.7110000000000003	0.5986
300.0	3.62	0.6064
305.0	3.531	0.6141
310.0	3.443	0.6217
320.0	3.275	0.6367
340.0	2.9619999999999997	0.6654
360.0	2.678	0.6924
380.0	2.4219999999999997	0.7179
400.0	2.193	0.7417
420.0	1.9869999999999999	0.7641
440.0	1.8030000000000002	0.7851
460.0	1.6380000000000001	0.8047
480.0	1.489	0.8231
500.0	1.357	0.8403
520.0	1.238	0.8564
540.0	1.131	0.8714
560.0	1.035	0.8855
580.0	0.9484	0.8986
600.0	0.8704	0.9109
620.0	0.8	0.9224
640.0	0.7365	0.9331
660.0	0.679	0.943
680.0	0.6268	0.9523
700.0	0.5795	0.961
720.0	0.5364	0.9691
740.0	0.4971	0.9766
760.0	0.4614	0.9836
780.0	0.4287	0.9901
800.0	0.3989	0.9962
850.0	0.3347	1.0090000000000001
900.0	0.2827	1.02
950.0	0.2404	1.0290000000000001
1000.0	0.2056	1.036
1041.0	0.1815	1.041
1050.0	0.1767	1.042
1100.0	0.1528	1.046
1150.0	0.1327	1.0490000000000002
1200.0	0.1158	1.051
1250.0	0.1014	1.052
1253.6	0.1005	1.052
1300.0	0.08922999999999999	1.052
1350.0	0.0788	1.052
1400.0	0.06981	1.051
1450.0	0.06207000000000001	1.0490000000000002
1486.6	0.05706	1.048
1500.0	0.05535	1.048
