Energy [eV]	Cross Section	Asymmetry Parameter
21.2	3.4939999999999998	0.2536
25.0	4.0	-0.138
26.8	4.338	-0.2158
30.0	5.013	-0.2602
35.0	6.125	-0.218
40.0	7.172000000000001	-0.1335
40.8	7.3260000000000005	-0.11900000000000001
45.0	8.05	-0.043539999999999995
50.0	8.706	0.04125
55.0	9.128	0.1185
60.0	9.34	0.1882
65.0	9.387	0.2513
70.0	9.312999999999999	0.3087
75.0	9.158999999999999	0.3612
80.0	8.954	0.4097
85.0	8.717	0.4545
90.0	8.461	0.4963
95.0	8.192	0.5354
100.0	7.916	0.5720000000000001
105.0	7.635	0.6064
110.0	7.349	0.6387
115.0	7.062	0.6692
120.0	6.775	0.6978
125.0	6.49	0.7248
130.0	6.209	0.7503
132.3	6.082000000000001	0.7615
135.0	5.934	0.7743
140.0	5.666	0.797
145.0	5.407	0.8183
150.0	5.157	0.8385
151.4	5.0889999999999995	0.8440000000000001
155.0	4.919	0.8576
160.0	4.691	0.8757
165.0	4.474	0.8928
170.0	4.2669999999999995	0.909
175.0	4.072	0.9243
180.0	3.886	0.9389
185.0	3.71	0.9527
190.0	3.543	0.9659
195.0	3.384	0.9784
200.0	3.233	0.9903
205.0	3.09	1.002
210.0	2.9539999999999997	1.012
215.0	2.825	1.023
220.0	2.702	1.033
225.0	2.585	1.042
230.0	2.474	1.051
235.0	2.3680000000000003	1.06
240.0	2.2680000000000002	1.068
245.0	2.1719999999999997	1.075
250.0	2.081	1.083
255.0	1.994	1.09
260.0	1.912	1.097
265.0	1.8330000000000002	1.103
270.0	1.7590000000000001	1.109
275.0	1.6880000000000002	1.115
280.0	1.62	1.121
285.0	1.556	1.126
290.0	1.495	1.131
295.0	1.4369999999999998	1.136
300.0	1.382	1.141
305.0	1.329	1.145
310.0	1.2790000000000001	1.149
315.0	1.2309999999999999	1.153
320.0	1.185	1.157
340.0	1.022	1.17
360.0	0.8853	1.181
380.0	0.7705	1.19
400.0	0.6736	1.197
420.0	0.5913	1.202
440.0	0.5213	1.206
460.0	0.4613	1.209
480.0	0.4098	1.2109999999999999
500.0	0.3654	1.2109999999999999
520.0	0.3268	1.2109999999999999
540.0	0.2931	1.2109999999999999
560.0	0.2637	1.209
580.0	0.2379	1.208
600.0	0.2151	1.205
620.0	0.1951	1.202
640.0	0.1773	1.199
660.0	0.1615	1.196
680.0	0.1475	1.192
700.0	0.1349	1.188
720.0	0.1237	1.1840000000000002
740.0	0.1136	1.179
760.0	0.1045	1.175
780.0	0.09627999999999999	1.17
800.0	0.08887	1.165
850.0	0.07325	1.1520000000000001
900.0	0.06093	1.139
950.0	0.051089999999999997	1.125
1000.0	0.04317	1.111
1041.0	0.03778	1.1
1050.0	0.036719999999999996	1.097
1100.0	0.03143	1.084
1150.0	0.02706	1.07
1200.0	0.02342	1.056
1250.0	0.02037	1.043
1253.6	0.02017	1.042
1300.0	0.0178	1.03
1350.0	0.015619999999999998	1.0170000000000001
1400.0	0.01376	1.004
1450.0	0.01218	0.9914
1486.6	0.01115	0.9824
1500.0	0.01081	0.9791
