Energy [eV]	Cross Section	Asymmetry Parameter
770.0	0.2671	1.9609999999999999
775.0	0.5217	1.331
780.0	0.6101	0.7885
785.0	0.645	0.4591
790.0	0.6684	0.24600000000000002
795.0	0.6814	0.1003
800.0	0.6848	-0.0018059999999999999
805.0	0.6829999999999999	-0.07332999999999999
810.0	0.6797	-0.1227
815.0	0.6773	-0.1557
820.0	0.6761	-0.1767
825.0	0.6757	-0.1889
830.0	0.6753	-0.1944
835.0	0.6746	-0.1949
840.0	0.6732	-0.1915
845.0	0.6715	-0.1849
850.0	0.6695	-0.1758
855.0	0.6677	-0.1645
860.0	0.6659999999999999	-0.1515
865.0	0.6645	-0.1372
870.0	0.6633	-0.1218
875.0	0.6621	-0.1056
880.0	0.6609	-0.08893999999999999
885.0	0.6595	-0.07192
890.0	0.6581	-0.054689999999999996
895.0	0.6565	-0.03734
900.0	0.6548	-0.01992
905.0	0.653	-0.00246
910.0	0.6512	0.015019999999999999
915.0	0.6495	0.03249
920.0	0.6478	0.04995
925.0	0.6462	0.06734
930.0	0.6445	0.08465
935.0	0.6429	0.1018
940.0	0.6413	0.1188
945.0	0.6396	0.1357
950.0	0.6379	0.1522
955.0	0.6361	0.1685
960.0	0.6342	0.1846
965.0	0.6323	0.2004
970.0	0.6304	0.2159
975.0	0.6284	0.2312
980.0	0.6265	0.2462
985.0	0.6245	0.261
990.0	0.6225	0.2756
995.0	0.6205	0.29
1000.0	0.6185	0.3042
1005.0	0.6166	0.3182
1010.0	0.6146	0.3319
1015.0	0.6126	0.3454
1020.0	0.6105	0.3588
1025.0	0.6085	0.3718
1030.0	0.6064	0.3847
1035.0	0.6042	0.3973
1040.0	0.6021	0.4097
1041.0	0.6017	0.4122
1045.0	0.5999	0.4219
1050.0	0.5977	0.4339
1055.0	0.5955	0.4456
1060.0	0.5933	0.4571
1065.0	0.5911	0.4685
1100.0	0.5756	0.5429
1150.0	0.5527	0.6354
1200.0	0.5298	0.7142
1250.0	0.507	0.7819
1253.6	0.5054	0.7864
1300.0	0.4847	0.8404
1350.0	0.4631	0.8915
1400.0	0.4422	0.9361
1450.0	0.4222	0.9754
1486.6	0.408	1.001
1500.0	0.4029	1.01
