Energy [eV]	Cross Section	Asymmetry Parameter
60.0	2.1959999999999997	1.86
65.0	1.8030000000000002	1.995
70.0	1.389	1.919
75.0	1.058	1.761
80.0	0.8129	1.544
85.0	0.6388	1.2830000000000001
90.0	0.5174	0.9996
95.0	0.4332	0.72
100.0	0.3748	0.4663
105.0	0.3338	0.2539
110.0	0.3049	0.08942
115.0	0.2841	-0.02748
120.0	0.26899999999999996	-0.1015
125.0	0.258	-0.1394
130.0	0.2498	-0.1483
132.3	0.2467	-0.1446
135.0	0.2436	-0.1349
140.0	0.2389	-0.105
145.0	0.2352	-0.06352000000000001
150.0	0.2322	-0.01429
151.4	0.2315	0.0004246
155.0	0.2297	0.039560000000000005
160.0	0.2276	0.09575
165.0	0.2256	0.1525
170.0	0.2238	0.2087
175.0	0.222	0.2635
180.0	0.2201	0.3163
185.0	0.2183	0.3669
190.0	0.2164	0.4151
195.0	0.2145	0.4609
200.0	0.2125	0.5043
205.0	0.2105	0.5455
210.0	0.2084	0.5846
215.0	0.2063	0.6217
220.0	0.2041	0.657
225.0	0.20199999999999999	0.6906
230.0	0.1997	0.7226
235.0	0.1975	0.7531
240.0	0.1953	0.7823
245.0	0.193	0.8102
250.0	0.1907	0.8369
255.0	0.1884	0.8625
260.0	0.1861	0.887
265.0	0.1838	0.9105
270.0	0.1815	0.9329999999999999
275.0	0.1792	0.9546
280.0	0.1769	0.9753
285.0	0.1746	0.9951
290.0	0.1724	1.014
295.0	0.1701	1.032
300.0	0.1679	1.05
305.0	0.1657	1.067
310.0	0.1635	1.083
315.0	0.1613	1.0979999999999999
320.0	0.1592	1.113
325.0	0.1571	1.127
330.0	0.155	1.141
335.0	0.153	1.1540000000000001
340.0	0.151	1.167
345.0	0.149	1.179
350.0	0.147	1.1909999999999998
355.0	0.1451	1.202
360.0	0.1432	1.213
380.0	0.136	1.254
400.0	0.1291	1.291
420.0	0.1228	1.3230000000000002
440.0	0.1167	1.3519999999999999
460.0	0.1111	1.379
480.0	0.1059	1.402
500.0	0.10099999999999999	1.4240000000000002
520.0	0.09639	1.443
540.0	0.09212000000000001	1.4609999999999999
560.0	0.08812	1.4769999999999999
580.0	0.08437	1.492
600.0	0.08084	1.505
620.0	0.07752	1.518
640.0	0.07439	1.53
660.0	0.07145	1.541
680.0	0.06867000000000001	1.551
700.0	0.06606000000000001	1.561
720.0	0.0636	1.57
740.0	0.061270000000000005	1.578
760.0	0.059070000000000004	1.585
780.0	0.05699	1.5930000000000002
800.0	0.05501	1.599
850.0	0.0505	1.615
900.0	0.04651	1.6280000000000001
950.0	0.04299	1.639
1000.0	0.03986	1.649
1041.0	0.03754	1.656
1050.0	0.03706	1.6569999999999998
1100.0	0.034539999999999994	1.6640000000000001
1150.0	0.03227	1.671
1200.0	0.03023	1.6769999999999998
1250.0	0.028360000000000003	1.681
1253.6	0.02823	1.682
1300.0	0.02667	1.686
1350.0	0.02512	1.69
1400.0	0.0237	1.693
1450.0	0.0224	1.696
1486.6	0.021509999999999998	1.6969999999999998
1500.0	0.0212	1.6980000000000002
