Energy [eV]	Cross Section	Asymmetry Parameter
110.0	2.9410000000000003	0.4589
115.0	5.025	0.3343
120.0	5.078	0.4811
125.0	4.963	0.6287
130.0	4.907	0.7532
132.3	4.8919999999999995	0.8031
135.0	4.874	0.8564
140.0	4.823	0.9426
145.0	4.7330000000000005	1.015
150.0	4.601	1.0759999999999998
151.4	4.558	1.092
155.0	4.436	1.129
160.0	4.249	1.173
165.0	4.053	1.2109999999999999
170.0	3.8569999999999998	1.244
175.0	3.667	1.273
180.0	3.486	1.298
185.0	3.315	1.319
190.0	3.154	1.338
195.0	3.0010000000000003	1.355
200.0	2.8560000000000003	1.37
205.0	2.719	1.383
210.0	2.588	1.395
215.0	2.464	1.406
220.0	2.345	1.416
225.0	2.233	1.4240000000000002
230.0	2.126	1.432
235.0	2.025	1.439
240.0	1.929	1.445
245.0	1.839	1.4509999999999998
250.0	1.754	1.456
255.0	1.6740000000000002	1.46
260.0	1.599	1.464
265.0	1.528	1.4669999999999999
270.0	1.4609999999999999	1.4709999999999999
275.0	1.3980000000000001	1.473
280.0	1.339	1.476
285.0	1.2830000000000001	1.4780000000000002
290.0	1.23	1.479
295.0	1.18	1.4809999999999999
300.0	1.133	1.482
305.0	1.088	1.483
310.0	1.045	1.484
315.0	1.004	1.484
320.0	0.9651	1.485
325.0	0.9282	1.485
330.0	0.893	1.485
335.0	0.8595	1.485
340.0	0.8275	1.485
345.0	0.7971	1.484
350.0	0.7682	1.484
355.0	0.7405	1.483
360.0	0.7142	1.482
365.0	0.6891	1.482
370.0	0.6652	1.4809999999999999
375.0	0.6423	1.48
380.0	0.6205	1.4780000000000002
385.0	0.5997	1.4769999999999999
390.0	0.5797	1.476
395.0	0.5607	1.475
400.0	0.5424	1.473
405.0	0.5249	1.472
420.0	0.4767	1.4669999999999999
440.0	0.4208	1.46
460.0	0.3731	1.452
480.0	0.332	1.444
500.0	0.2966	1.435
520.0	0.266	1.4269999999999998
540.0	0.2394	1.4169999999999998
560.0	0.2161	1.4080000000000001
580.0	0.1956	1.399
600.0	0.1776	1.389
620.0	0.1617	1.379
640.0	0.1475	1.37
660.0	0.1349	1.36
680.0	0.1236	1.351
700.0	0.1136	1.341
720.0	0.1046	1.331
740.0	0.09646	1.3219999999999998
760.0	0.08913	1.3119999999999998
780.0	0.0825	1.3030000000000002
800.0	0.07649	1.2930000000000001
850.0	0.06375	1.27
900.0	0.05362000000000001	1.248
950.0	0.04547	1.226
1000.0	0.03884	1.204
1041.0	0.0343	1.187
1050.0	0.033389999999999996	1.1840000000000002
1100.0	0.02889	1.163
1150.0	0.02514	1.1440000000000001
1200.0	0.02199	1.125
1250.0	0.01932	1.1059999999999999
1253.6	0.01915	1.105
1300.0	0.01706	1.088
1350.0	0.015119999999999998	1.071
1400.0	0.01345	1.054
1450.0	0.01201	1.037
1486.6	0.01108	1.025
1500.0	0.010759999999999999	1.021
