Energy [eV]	Cross Section	Asymmetry Parameter
600.0	0.08989	0.1393
605.0	0.09204	-0.03671
610.0	0.09459	-0.1501
615.0	0.1041	-0.01813
620.0	0.1256	0.3732
625.0	0.1648	0.838
630.0	0.2288	1.216
635.0	0.3244	1.4480000000000002
640.0	0.455	1.55
645.0	0.6207	1.5619999999999998
650.0	0.8206	1.52
655.0	1.053	1.4480000000000002
660.0	1.315	1.364
665.0	1.598	1.274
670.0	1.891	1.186
675.0	2.182	1.103
680.0	2.457	1.025
685.0	2.7089999999999996	0.953
690.0	2.9360000000000004	0.8876
695.0	3.135	0.8283
700.0	3.306	0.7746
705.0	3.45	0.7262
710.0	3.568	0.6826
715.0	3.662	0.6434
720.0	3.733	0.6083
725.0	3.786	0.5769
730.0	3.822	0.5489
735.0	3.846	0.524
740.0	3.861	0.502
745.0	3.867	0.4825
750.0	3.867	0.4652
755.0	3.862	0.4501
760.0	3.852	0.4368
765.0	3.838	0.4253
770.0	3.82	0.4152
775.0	3.8	0.4065
780.0	3.7760000000000002	0.3991
785.0	3.7510000000000003	0.3929
790.0	3.7239999999999998	0.3877
795.0	3.696	0.3835
800.0	3.667	0.3801
805.0	3.638	0.3775
810.0	3.609	0.3757
815.0	3.58	0.3745
820.0	3.55	0.3739
825.0	3.52	0.3738
830.0	3.49	0.3742
835.0	3.46	0.3751
840.0	3.43	0.3764
845.0	3.4	0.37799999999999995
850.0	3.3689999999999998	0.38
855.0	3.338	0.3823
860.0	3.3080000000000003	0.3849
865.0	3.2769999999999997	0.3877
870.0	3.247	0.3908
875.0	3.217	0.39399999999999996
880.0	3.187	0.3975
885.0	3.157	0.4012
890.0	3.128	0.405
900.0	3.07	0.413
950.0	2.793	0.4581
1000.0	2.537	0.5062
1041.0	2.343	0.5452
1050.0	2.303	0.5535
1100.0	2.09	0.5982
1150.0	1.8980000000000001	0.6396
1200.0	1.725	0.6776
1250.0	1.57	0.7124
1253.6	1.5590000000000002	0.7147
1300.0	1.43	0.7440000000000001
1350.0	1.304	0.7727
1400.0	1.192	0.7989
1450.0	1.09	0.8226
1486.6	1.022	0.8386
1500.0	0.9989	0.8442
