Energy [eV]	Cross Section	Asymmetry Parameter
10.2	14.29	-0.011470000000000001
15.0	20.19	-0.2548
16.7	21.8	-0.2137
20.0	24.69	-0.1035
21.2	25.71	-0.05981
25.0	28.85	0.0806
26.8	30.25	0.1464
30.0	32.45	0.2605
35.0	34.28	0.4307
40.0	32.94	0.5912
40.8	32.39	0.616
45.0	28.32	0.7438
50.0	22.03	0.8909
55.0	15.95	1.035
60.0	11.04	1.179
65.0	7.433	1.325
70.0	4.9030000000000005	1.474
75.0	3.179	1.626
80.0	2.029	1.777
85.0	1.2770000000000001	1.91
90.0	0.7969	1.99
95.0	0.5019	1.943
100.0	0.3301	1.656
105.0	0.2394	1.057
110.0	0.201	0.2921
115.0	0.1955	-0.3245
120.0	0.2101	-0.6365
125.0	0.2361	-0.7073
130.0	0.2681	-0.65
132.3	0.2838	-0.6031
135.0	0.3025	-0.5405
140.0	0.3369	-0.4167
145.0	0.3699	-0.2952
150.0	0.4008	-0.1822
151.4	0.4089	-0.1523
155.0	0.4289	-0.07937000000000001
160.0	0.4542	0.013340000000000001
165.0	0.4765	0.09682
170.0	0.4959	0.172
175.0	0.5124	0.24
180.0	0.5262	0.3017
185.0	0.5375	0.3579
190.0	0.5465	0.4092
195.0	0.5534	0.4563
200.0	0.5583	0.4996
205.0	0.5616	0.5396
210.0	0.5633	0.5767
215.0	0.5637	0.6111
220.0	0.5628	0.6431
225.0	0.561	0.6731
230.0	0.5582	0.7011
235.0	0.5547	0.7274
240.0	0.5504	0.7521
245.0	0.5456	0.7754
250.0	0.5403	0.7974
255.0	0.5346	0.8182
260.0	0.5285	0.8379
265.0	0.522	0.8566
270.0	0.5154	0.8744
275.0	0.5085	0.8913
280.0	0.5014	0.9075
285.0	0.4941	0.9229
290.0	0.4868	0.9376
295.0	0.4793	0.9517
300.0	0.4718	0.9651
305.0	0.4642	0.978
320.0	0.4412	1.014
340.0	0.4109	1.055
360.0	0.3815	1.09
380.0	0.3536	1.12
400.0	0.3276	1.146
420.0	0.3035	1.169
440.0	0.2812	1.189
460.0	0.2608	1.206
480.0	0.242	1.2209999999999999
500.0	0.2247	1.234
520.0	0.2088	1.245
540.0	0.1942	1.255
560.0	0.1808	1.264
580.0	0.1686	1.272
600.0	0.1573	1.2790000000000001
620.0	0.147	1.285
640.0	0.1376	1.29
660.0	0.1289	1.294
680.0	0.1208	1.298
700.0	0.1134	1.301
720.0	0.1066	1.304
740.0	0.1002	1.306
760.0	0.09435	1.307
780.0	0.0889	1.3090000000000002
800.0	0.08384	1.3090000000000002
850.0	0.0727	1.31
900.0	0.06339	1.3090000000000002
950.0	0.055560000000000005	1.307
1000.0	0.04892	1.3030000000000002
1041.0	0.044219999999999995	1.3
1050.0	0.043269999999999996	1.2990000000000002
1100.0	0.03843	1.294
1150.0	0.034260000000000006	1.2890000000000001
1200.0	0.030660000000000003	1.2830000000000001
1250.0	0.027530000000000002	1.2770000000000001
1253.6	0.02732	1.276
1300.0	0.0248	1.27
1350.0	0.0224	1.263
1400.0	0.02029	1.2570000000000001
1450.0	0.01842	1.249
1486.6	0.01719	1.244
1500.0	0.01677	1.242
