Energy [eV]	Cross Section	Asymmetry Parameter
45.0	4.55	1.798
50.0	3.275	1.9709999999999999
55.0	2.231	1.93
60.0	1.528	1.7990000000000002
65.0	1.08	1.601
70.0	0.7948	1.357
75.0	0.6102	1.085
80.0	0.4879	0.8069
85.0	0.4052	0.5438
90.0	0.3483	0.3137
95.0	0.3089	0.1293
100.0	0.2812	-0.0037979999999999997
105.0	0.2616	-0.0875
110.0	0.2475	-0.1286
115.0	0.2372	-0.1362
120.0	0.2294	-0.1192
125.0	0.2233	-0.0854
130.0	0.2183	-0.04054
132.3	0.2163	-0.01745
135.0	0.2141	0.01103
140.0	0.2104	0.06635
145.0	0.207	0.1234
150.0	0.2039	0.1808
151.4	0.203	0.1968
155.0	0.2009	0.2375
160.0	0.198	0.293
165.0	0.1953	0.3469
170.0	0.1925	0.3986
175.0	0.1898	0.4481
180.0	0.1871	0.4953
185.0	0.1844	0.5401
190.0	0.1817	0.5825
195.0	0.1791	0.6227
200.0	0.1764	0.6606
205.0	0.1738	0.6965
210.0	0.1712	0.7305
215.0	0.1686	0.7627
220.0	0.166	0.7933
225.0	0.1635	0.8223
230.0	0.161	0.85
235.0	0.1585	0.8764
240.0	0.156	0.9016
245.0	0.1536	0.9257
250.0	0.1512	0.9487
255.0	0.1489	0.9708
260.0	0.1466	0.9919
265.0	0.1443	1.012
270.0	0.1421	1.032
275.0	0.1398	1.05
280.0	0.1377	1.068
285.0	0.1355	1.085
290.0	0.1335	1.102
295.0	0.1314	1.117
300.0	0.1294	1.1320000000000001
305.0	0.1274	1.147
310.0	0.1255	1.161
315.0	0.1236	1.1740000000000002
320.0	0.1217	1.187
325.0	0.1199	1.2
330.0	0.1181	1.212
335.0	0.1164	1.2229999999999999
340.0	0.1147	1.235
360.0	0.1082	1.276
380.0	0.1022	1.3130000000000002
400.0	0.09665	1.345
420.0	0.09153	1.374
440.0	0.0868	1.4
460.0	0.08244	1.423
480.0	0.07839	1.444
500.0	0.07463	1.463
520.0	0.07114	1.4809999999999999
540.0	0.06788	1.4969999999999999
560.0	0.06485	1.511
580.0	0.062020000000000006	1.524
600.0	0.059370000000000006	1.537
620.0	0.0569	1.548
640.0	0.05457000000000001	1.5590000000000002
660.0	0.05239	1.568
680.0	0.05033	1.577
700.0	0.0484	1.5859999999999999
720.0	0.04658	1.594
740.0	0.044860000000000004	1.601
760.0	0.043230000000000005	1.608
780.0	0.0417	1.614
800.0	0.04024	1.62
850.0	0.03692	1.633
900.0	0.03399	1.645
950.0	0.0314	1.6540000000000001
1000.0	0.0291	1.663
1041.0	0.0274	1.669
1050.0	0.027039999999999998	1.67
1100.0	0.02519	1.676
1150.0	0.023530000000000002	1.681
1200.0	0.022019999999999998	1.686
1250.0	0.02065	1.69
1253.6	0.02055	1.69
1300.0	0.0194	1.693
1350.0	0.01826	1.696
1400.0	0.01722	1.699
1450.0	0.01626	1.7009999999999998
1486.6	0.015609999999999999	1.702
1500.0	0.015380000000000001	1.703
