Energy [eV]	Cross Section	Asymmetry Parameter
45.0	3.136	1.3840000000000001
50.0	22.9	0.7372
55.0	82.31	0.3477
60.0	56.9	0.4453
65.0	36.77	0.6248
70.0	25.76	0.8109
75.0	18.59	0.9866
80.0	13.58	1.147
85.0	10.05	1.2919999999999998
90.0	7.546	1.422
95.0	5.761	1.538
100.0	4.466	1.642
105.0	3.5060000000000002	1.734
110.0	2.783	1.814
115.0	2.227	1.882
120.0	1.796	1.936
125.0	1.4580000000000002	1.975
130.0	1.1909999999999998	1.996
132.3	1.088	2.0
135.0	0.9795	1.9980000000000002
140.0	0.8118	1.9780000000000002
145.0	0.6783	1.9340000000000002
150.0	0.5719	1.8630000000000002
151.4	0.5462	1.838
155.0	0.48700000000000004	1.765
160.0	0.4192	1.641
165.0	0.3651	1.49
170.0	0.3219	1.317
175.0	0.2876	1.126
180.0	0.2603	0.9235
185.0	0.2389	0.7164
190.0	0.2221	0.5124
195.0	0.209	0.3187
200.0	0.1991	0.141
205.0	0.1916	-0.0164
210.0	0.1861	-0.1512
215.0	0.1822	-0.2627
220.0	0.1796	-0.3514
225.0	0.17800000000000002	-0.419
230.0	0.1772	-0.4675
235.0	0.177	-0.4994
240.0	0.1773	-0.5169
245.0	0.17800000000000002	-0.5225
250.0	0.179	-0.5182
255.0	0.1802	-0.5058
260.0	0.1816	-0.4869
265.0	0.183	-0.46299999999999997
270.0	0.1845	-0.4351
275.0	0.1861	-0.4042
280.0	0.1876	-0.3712
285.0	0.1891	-0.3368
290.0	0.1906	-0.3014
295.0	0.192	-0.2655
300.0	0.1933	-0.2295
305.0	0.1945	-0.1937
310.0	0.1956	-0.1582
315.0	0.1966	-0.1232
320.0	0.1976	-0.08889
325.0	0.1984	-0.05527000000000001
330.0	0.1991	-0.02241
335.0	0.1997	0.009642
340.0	0.2003	0.040889999999999996
360.0	0.2016	0.1578
380.0	0.2016	0.2624
400.0	0.2005	0.3558
420.0	0.1985	0.4389
440.0	0.1957	0.5128
460.0	0.1924	0.5786
480.0	0.1887	0.6376
500.0	0.1847	0.6909
520.0	0.1804	0.7392
540.0	0.1761	0.7833
560.0	0.1715	0.8235
580.0	0.16699999999999998	0.8602
600.0	0.1624	0.8937
620.0	0.1579	0.9245
640.0	0.1535	0.9528
660.0	0.1491	0.9790000000000001
680.0	0.1448	1.003
700.0	0.1406	1.026
720.0	0.1365	1.047
740.0	0.1325	1.067
760.0	0.1286	1.085
780.0	0.1249	1.102
800.0	0.1212	1.1179999999999999
850.0	0.1126	1.153
900.0	0.1046	1.1840000000000002
950.0	0.09733	1.21
1000.0	0.09065	1.232
1041.0	0.08559	1.249
1050.0	0.08452	1.252
1100.0	0.07891000000000001	1.2690000000000001
1150.0	0.07375	1.284
1200.0	0.06902	1.297
1250.0	0.06468	1.308
1253.6	0.06437999999999999	1.3090000000000002
1300.0	0.06068	1.318
1350.0	0.057	1.327
1400.0	0.05359	1.334
1450.0	0.050460000000000005	1.341
1486.6	0.04832	1.345
1500.0	0.047560000000000005	1.3459999999999999
