Energy [eV]	Cross Section	Asymmetry Parameter
340.0	0.6869	-0.2437
360.0	0.688	0.1848
380.0	0.68	0.48700000000000004
400.0	0.6672	0.7071
420.0	0.6494	0.8623
440.0	0.6321	0.9804
460.0	0.613	1.075
480.0	0.5924	1.15
500.0	0.5720000000000001	1.212
520.0	0.5518	1.262
540.0	0.5316	1.306
560.0	0.5115	1.3419999999999999
580.0	0.49200000000000005	1.374
600.0	0.4731	1.401
620.0	0.4548	1.425
640.0	0.4371	1.446
660.0	0.4201	1.464
680.0	0.4037	1.48
700.0	0.3881	1.494
720.0	0.3731	1.507
740.0	0.3588	1.518
760.0	0.3451	1.5290000000000001
780.0	0.332	1.538
800.0	0.3195	1.546
850.0	0.2908	1.5630000000000002
900.0	0.2651	1.5759999999999998
950.0	0.2423	1.5859999999999999
1000.0	0.222	1.5930000000000002
1041.0	0.2069	1.598
1050.0	0.2038	1.599
1100.0	0.1875	1.6030000000000002
1150.0	0.1729	1.605
1200.0	0.1598	1.607
1250.0	0.1479	1.608
1253.6	0.1471	1.608
1300.0	0.1371	1.608
1350.0	0.1274	1.607
1400.0	0.1186	1.6059999999999999
1450.0	0.1105	1.604
1486.6	0.1051	1.6030000000000002
1500.0	0.1032	1.6019999999999999
