Energy [eV]	Cross Section	Asymmetry Parameter
10.0	37.91	1.15
15.0	13.2	1.6480000000000001
16.71	9.125	1.734
20.0	4.6819999999999995	1.8359999999999999
21.22	3.72	1.857
25.0	1.936	1.8630000000000002
26.86	1.4480000000000002	1.837
30.0	0.924	1.749
35.0	0.4967	1.4969999999999999
40.0	0.297	1.13
40.81	0.2759	1.063
45.0	0.1967	0.7019
50.0	0.1439	0.301
55.0	0.1153	0.00928
60.0	0.09937	-0.14
65.0	0.09027	-0.1652
70.0	0.08482999999999999	-0.10800000000000001
75.0	0.08131000000000001	-0.007111
80.0	0.07877999999999999	0.1107
85.0	0.07674	0.2302
90.0	0.07493	0.3439
95.0	0.07322000000000001	0.4487
100.0	0.07156	0.544
105.0	0.06991	0.6299
110.0	0.06829	0.7075
115.0	0.06667000000000001	0.7775
120.0	0.06508	0.8409
125.0	0.06351	0.8984
130.0	0.061970000000000004	0.9508
132.3	0.06126	0.9733
135.0	0.06045	0.9985
140.0	0.058960000000000005	1.042
145.0	0.057510000000000006	1.082
150.0	0.05609	1.119
151.4	0.055689999999999996	1.129
155.0	0.0547	1.153
160.0	0.053360000000000005	1.1840000000000002
165.0	0.05205	1.213
170.0	0.05078	1.239
175.0	0.04955	1.264
180.0	0.04836	1.286
185.0	0.04721	1.307
190.0	0.0461	1.327
195.0	0.04503	1.345
200.0	0.043989999999999994	1.3619999999999999
205.0	0.043	1.3780000000000001
210.0	0.04203	1.393
215.0	0.041089999999999995	1.406
220.0	0.04018	1.419
225.0	0.0393	1.432
230.0	0.038439999999999995	1.443
235.0	0.037610000000000005	1.454
240.0	0.036789999999999996	1.464
245.0	0.036000000000000004	1.474
250.0	0.035230000000000004	1.483
255.0	0.034480000000000004	1.492
260.0	0.03374	1.5
265.0	0.03302	1.508
270.0	0.03232	1.515
275.0	0.031639999999999995	1.5219999999999998
280.0	0.030969999999999998	1.5290000000000001
285.0	0.03032	1.535
290.0	0.02968	1.541
295.0	0.02907	1.547
300.0	0.028460000000000003	1.5530000000000002
305.0	0.027880000000000002	1.558
320.0	0.02621	1.5719999999999998
340.0	0.02418	1.587
360.0	0.022359999999999998	1.6
380.0	0.020730000000000002	1.611
400.0	0.01925	1.62
420.0	0.01792	1.6269999999999998
440.0	0.01671	1.633
460.0	0.015609999999999999	1.639
480.0	0.01462	1.643
500.0	0.01371	1.646
520.0	0.01288	1.649
540.0	0.01212	1.651
560.0	0.01142	1.653
580.0	0.01077	1.6540000000000001
600.0	0.010159999999999999	1.655
620.0	0.009604000000000001	1.655
640.0	0.009084	1.655
660.0	0.008601000000000001	1.655
680.0	0.008151	1.6540000000000001
700.0	0.007731999999999999	1.6540000000000001
720.0	0.0073420000000000004	1.652
740.0	0.006978	1.651
760.0	0.0066370000000000005	1.65
780.0	0.006319	1.6480000000000001
800.0	0.006021	1.6469999999999998
850.0	0.0053560000000000005	1.642
900.0	0.004788000000000001	1.6369999999999998
950.0	0.004299	1.632
1000.0	0.003875	1.626
1041.0	0.003568	1.621
1050.0	0.003505	1.62
1100.0	0.003179	1.614
1150.0	0.002893	1.607
1200.0	0.00264	1.6
1250.0	0.002415	1.5930000000000002
1253.6	0.0024	1.5930000000000002
1300.0	0.002216	1.587
1350.0	0.002038	1.58
1400.0	0.0018789999999999998	1.5730000000000002
1450.0	0.001736	1.5659999999999998
1486.6	0.00164	1.561
1500.0	0.001607	1.5590000000000002
