energy,cross_section,asymmetry_parameter
35.0,10.01,1.172
40.0,6.397,1.853
40.81,5.916,1.876
45.0,3.956,1.922
50.0,2.4930000000000003,1.882
55.0,1.63,1.766
60.0,1.116,1.586
65.0,0.8019,1.356
70.0,0.6031,1.092
75.0,0.4739,0.8155
80.0,0.3881,0.5489999999999999
85.0,0.3302,0.315
90.0,0.2906,0.129
95.0,0.2633,-0.003242
100.0,0.244,-0.08431
105.0,0.2301,-0.1223
110.0,0.2197,-0.1271
115.0,0.2118,-0.1078
120.0,0.2055,-0.07202
125.0,0.2003,-0.02536
130.0,0.1958,0.028010000000000004
132.3,0.1939,0.053979999999999986
135.0,0.1919,0.08517000000000001
140.0,0.1883,0.14400000000000002
145.0,0.185,0.203
150.0,0.1819,0.2611
151.4,0.1811,0.2771
155.0,0.179,0.3175
160.0,0.1761,0.3717
165.0,0.1733,0.4235
170.0,0.1705,0.4728
175.0,0.1678,0.5194
180.0,0.1651,0.5635
185.0,0.1624,0.6052
190.0,0.1598,0.6447
195.0,0.1572,0.682
200.0,0.1546,0.7174
205.0,0.1521,0.7509999999999999
210.0,0.1496,0.7829999999999999
215.0,0.1472,0.8135
220.0,0.1447,0.8425
225.0,0.1424,0.8701
230.0,0.14,0.8965
235.0,0.1377,0.9217
240.0,0.1354,0.9457
245.0,0.1332,0.9686
250.0,0.131,0.9905
255.0,0.1289,1.011
260.0,0.1268,1.031
265.0,0.1247,1.05
270.0,0.1227,1.069
275.0,0.1207,1.086
280.0,0.1188,1.103
285.0,0.1169,1.119
290.0,0.115,1.134
295.0,0.1132,1.149
300.0,0.1114,1.163
305.0,0.1097,1.177
310.0,0.108,1.19
315.0,0.1063,1.203
320.0,0.1047,1.215
325.0,0.1031,1.227
330.0,0.1015,1.239
340.0,0.09853,1.261
360.0,0.09285,1.301
380.0,0.08763,1.335
400.0,0.08284,1.366
420.0,0.07844,1.394
440.0,0.07437,1.418
460.0,0.07062,1.4409999999999998
480.0,0.06713,1.461
500.0,0.06391000000000001,1.479
520.0,0.06091,1.496
540.0,0.05813,1.511
560.0,0.05553,1.525
580.0,0.0531,1.537
600.0,0.05084,1.5490000000000002
620.0,0.04871,1.56
640.0,0.04672,1.57
660.0,0.04485,1.579
680.0,0.04309,1.588
700.0,0.04143,1.596
720.0,0.03987,1.6030000000000002
740.0,0.03839,1.61
760.0,0.037000000000000005,1.616
780.0,0.03568,1.622
800.0,0.03443,1.628
850.0,0.031580000000000004,1.641
900.0,0.02907,1.651
950.0,0.02685,1.66
1000.0,0.02487,1.668
1041.0,0.02341,1.6740000000000002
1050.0,0.02311,1.675
1100.0,0.02151,1.681
1150.0,0.02008,1.686
1200.0,0.01879,1.69
1250.0,0.01761,1.693
1253.6,0.01753,1.694
1300.0,0.01654,1.696
1350.0,0.01556,1.699
1400.0,0.01466,1.7009999999999998
1450.0,0.01384,1.703
1486.6,0.013280000000000002,1.704
1500.0,0.01308,1.704
