energy,cross_section,asymmetry_parameter
21.22,0.7863,1.6
25.0,0.9539,1.832
26.86,1.087,1.801
30.0,1.379,1.643
35.0,1.967,1.328
40.0,2.617,1.064
40.81,2.7230000000000003,1.028
45.0,3.26,0.8706
50.0,3.868,0.7313
55.0,4.433,0.6296
60.0,4.9460000000000015,0.5538
65.0,5.392,0.4963
70.0,5.7570000000000014,0.4523
75.0,6.039,0.4187
80.0,6.247999999999998,0.3932
85.0,6.396,0.3742
90.0,6.499,0.3604
95.0,6.567,0.3509
100.0,6.609,0.3449
105.0,6.627000000000002,0.3416
110.0,6.622999999999998,0.3405
115.0,6.599,0.3413
120.0,6.556,0.3436
125.0,6.495,0.3472
130.0,6.421,0.3518
132.3,6.382999999999999,0.3543
135.0,6.336,0.3574
140.0,6.2429999999999986,0.3638
145.0,6.144,0.3708
150.0,6.04,0.3784
151.4,6.01,0.3807
155.0,5.932,0.3865
160.0,5.82,0.3949
165.0,5.706,0.4036
170.0,5.589,0.4126
175.0,5.47,0.4217
180.0,5.349,0.431
185.0,5.227,0.4403
190.0,5.104,0.4497
195.0,4.982,0.4592
200.0,4.86,0.4687
205.0,4.739,0.4782
210.0,4.62,0.4877
215.0,4.503,0.4971
220.0,4.388,0.5066
225.0,4.275,0.516
230.0,4.163,0.5254
235.0,4.0539999999999985,0.5347
240.0,3.946,0.5439
245.0,3.841,0.5531
250.0,3.738,0.5621
255.0,3.637,0.5710000000000001
260.0,3.5380000000000003,0.5798
265.0,3.4410000000000003,0.5886
270.0,3.346,0.5971
275.0,3.254,0.6056
280.0,3.164,0.614
285.0,3.077,0.6222
290.0,2.992,0.6303
295.0,2.91,0.6383
300.0,2.829,0.6462
305.0,2.7510000000000003,0.654
310.0,2.676,0.6617
315.0,2.602,0.6692
320.0,2.53,0.6766
340.0,2.264,0.7053
360.0,2.026,0.732
380.0,1.816,0.757
400.0,1.631,0.7803
420.0,1.467,0.802
440.0,1.321,0.8223
460.0,1.192,0.8412
480.0,1.078,0.8588
500.0,0.9765,0.8751
520.0,0.8863,0.8903
540.0,0.8059999999999999,0.9044
560.0,0.7342,0.9176
580.0,0.67,0.9298
600.0,0.6126,0.9411
620.0,0.561,0.9516
640.0,0.5147,0.9614
660.0,0.473,0.9704
680.0,0.4353,0.9788
700.0,0.4013,0.9865
720.0,0.3704,0.9937
740.0,0.3424,1.0
760.0,0.317,1.006
780.0,0.2939,1.012
800.0,0.2728,1.017
850.0,0.2277,1.028
900.0,0.1915,1.037
950.0,0.1621,1.044
1000.0,0.1381,1.0490000000000002
1041.0,0.1216,1.052
1050.0,0.1183,1.053
1100.0,0.1019,1.055
1150.0,0.08828,1.056
1200.0,0.0768,1.057
1250.0,0.06713,1.056
1253.6,0.06649,1.056
1300.0,0.0589,1.055
1350.0,0.0519,1.054
1400.0,0.04588,1.051
1450.0,0.04072,1.0490000000000002
1486.6,0.03737,1.046
1500.0,0.03624,1.045
