energy,cross_section,asymmetry_parameter
65.0,1.813,1.935
70.0,1.4780000000000002,1.971
75.0,1.154,1.86
80.0,0.8946,1.675
85.0,0.7020000000000001,1.436
90.0,0.5639,1.162
95.0,0.4667,0.8778
100.0,0.3987,0.6068
105.0,0.3511,0.3692
110.0,0.3176,0.1766
115.0,0.2937,0.03246
120.0,0.2766,-0.06583
125.0,0.2641,-0.1242
130.0,0.255,-0.1497
132.3,0.2516,-0.1524
135.0,0.2482,-0.1495
140.0,0.2431,-0.1297
145.0,0.2392,-0.09574
150.0,0.2361,-0.05188
151.4,0.2354,-0.03831
155.0,0.2336,-0.00157
160.0,0.2316,0.05252
165.0,0.2297,0.1084
170.0,0.228,0.1646
175.0,0.2264,0.22
180.0,0.2248,0.2739
185.0,0.2232,0.3259
190.0,0.2215,0.3756
195.0,0.2198,0.4231
200.0,0.218,0.4682
205.0,0.2162,0.511
210.0,0.2143,0.5515
215.0,0.2123,0.59
220.0,0.2103,0.6266
225.0,0.2082,0.6613
230.0,0.2061,0.6943
235.0,0.204,0.7258
240.0,0.2018,0.7558
245.0,0.1997,0.7844
250.0,0.1975,0.8118
255.0,0.1952,0.838
260.0,0.193,0.8631
265.0,0.1908,0.8872
270.0,0.1885,0.9103
275.0,0.1863,0.9324
280.0,0.184,0.9536
285.0,0.1818,0.974
290.0,0.1795,0.9936
295.0,0.1773,1.012
300.0,0.175,1.03
305.0,0.1728,1.048
310.0,0.1707,1.064
315.0,0.1685,1.08
320.0,0.1663,1.096
325.0,0.1642,1.11
330.0,0.1621,1.124
335.0,0.16,1.138
340.0,0.158,1.151
345.0,0.156,1.164
350.0,0.154,1.176
355.0,0.152,1.188
380.0,0.1426,1.241
400.0,0.1356,1.279
420.0,0.129,1.3119999999999998
440.0,0.1229,1.342
460.0,0.117,1.368
480.0,0.1116,1.393
500.0,0.1065,1.415
520.0,0.1017,1.435
540.0,0.0972,1.453
560.0,0.09301,1.469
580.0,0.08907999999999999,1.485
600.0,0.08539,1.499
620.0,0.08191,1.5119999999999998
640.0,0.07862999999999999,1.524
660.0,0.07553,1.535
680.0,0.07262,1.545
700.0,0.06986,1.555
720.0,0.06726,1.564
740.0,0.06481,1.5730000000000002
760.0,0.06249,1.581
780.0,0.06029,1.588
800.0,0.05821000000000001,1.595
850.0,0.05345,1.61
900.0,0.04924,1.624
950.0,0.04551,1.635
1000.0,0.0422,1.645
1041.0,0.03975,1.653
1050.0,0.03924,1.654
1100.0,0.03658,1.662
1150.0,0.03418,1.668
1200.0,0.032010000000000004,1.6740000000000002
1250.0,0.03004,1.679
1253.6,0.029910000000000006,1.68
1300.0,0.02825,1.6840000000000002
1350.0,0.02662,1.6880000000000002
1400.0,0.02511,1.6909999999999998
1450.0,0.02373,1.694
1486.6,0.0228,1.696
1500.0,0.02247,1.6969999999999998
