energy,cross_section,asymmetry_parameter
700.0,0.3162,-0.2852
720.0,0.2995,0.05259
740.0,0.3012,0.3329
760.0,0.2952,0.5151
780.0,0.2897,0.6457
800.0,0.2847,0.754
850.0,0.2697,0.9505
900.0,0.2558,1.081
950.0,0.242,1.179
1000.0,0.2294,1.252
1041.0,0.2194,1.3019999999999998
1050.0,0.2173,1.311
1100.0,0.2059,1.359
1150.0,0.1954,1.398
1200.0,0.1854,1.431
1250.0,0.1761,1.46
1253.6,0.1755,1.461
1300.0,0.1674,1.484
1350.0,0.1592,1.505
1400.0,0.1516,1.523
1450.0,0.1445,1.539
1486.6,0.1395,1.55
1500.0,0.1378,1.5530000000000002
