energy,cross_section,asymmetry_parameter
10.0,9.382,0.3863
15.0,17.27,0.2062
16.71,18.65,0.2536
20.0,18.83,0.3606
21.22,18.18,0.4011
25.0,14.93,0.5233
26.86,13.17,0.5807
30.0,10.48,0.6735
35.0,7.25,0.8117
40.0,5.085,0.9408
40.81,4.808,0.9609
45.0,3.618,1.063
50.0,2.603,1.178
55.0,1.891,1.288
60.0,1.3869999999999998,1.393
65.0,1.029,1.491
70.0,0.7724,1.584
75.0,0.586,1.67
80.0,0.4491,1.749
85.0,0.3474,1.82
90.0,0.2708,1.881
95.0,0.2126,1.932
100.0,0.168,1.969
105.0,0.1336,1.989
110.0,0.107,1.989
115.0,0.08641,1.964
120.0,0.07037,1.91
125.0,0.0579,1.825
130.0,0.0482,1.704
132.3,0.0445,1.636
135.0,0.04067,1.547
140.0,0.03485,1.357
145.0,0.03037,1.139
150.0,0.02694,0.9024
151.4,0.02614,0.8342
155.0,0.02435,0.6579
160.0,0.02242,0.4184
165.0,0.02101,0.1957
170.0,0.02002,-0.001098
175.0,0.01934,-0.1661
180.0,0.01892,-0.2973
185.0,0.01869,-0.3953
190.0,0.01861,-0.463
195.0,0.01865,-0.5046
200.0,0.01877,-0.5242
205.0,0.01895,-0.5263
210.0,0.01917,-0.5147
215.0,0.019430000000000003,-0.4925
220.0,0.01971,-0.4626
225.0,0.01999,-0.4270000000000001
230.0,0.02028,-0.3875
235.0,0.02056,-0.3455
240.0,0.02084,-0.3021
245.0,0.02111,-0.2579
250.0,0.02136,-0.2136
255.0,0.0216,-0.1697
260.0,0.02183,-0.1264
265.0,0.02203,-0.08411
270.0,0.02222,-0.0429
275.0,0.0224,-0.002863
280.0,0.02255,0.03592
285.0,0.02269,0.07338
290.0,0.02282,0.1095
295.0,0.02292,0.1444
300.0,0.02301,0.17800000000000002
305.0,0.02309,0.2104
320.0,0.02322,0.3006
340.0,0.02324,0.4065
360.0,0.02308,0.4983
380.0,0.0228,0.5783
400.0,0.0224,0.6483
420.0,0.02194,0.7099
440.0,0.02141,0.7643
460.0,0.02086,0.8128
480.0,0.02027,0.8563
500.0,0.01968,0.8955
520.0,0.01908,0.9309
540.0,0.01848,0.963
560.0,0.01789,0.9922
580.0,0.0173,1.019
600.0,0.016730000000000002,1.043
620.0,0.01618,1.0659999999999998
640.0,0.01564,1.086
660.0,0.01511,1.105
680.0,0.0146,1.123
700.0,0.01411,1.139
720.0,0.01363,1.154
740.0,0.01317,1.168
760.0,0.01273,1.181
780.0,0.0123,1.193
800.0,0.01189,1.205
850.0,0.01094,1.23
900.0,0.01007,1.251
950.0,0.009283,1.269
1000.0,0.008570999999999999,1.284
1041.0,0.008037,1.295
1050.0,0.007925,1.297
1100.0,0.007339,1.308
1150.0,0.006806,1.318
1200.0,0.00632,1.3259999999999998
1250.0,0.005878,1.3330000000000002
1253.6,0.005848,1.3330000000000002
1300.0,0.005475,1.338
1350.0,0.005106,1.3430000000000002
1400.0,0.004769,1.347
1450.0,0.004459,1.35
1486.6,0.004248,1.352
1500.0,0.004175,1.3530000000000002
