energy,cross_section,asymmetry_parameter
20.0,829.2,0.8748
21.22,6.492000000000001,-0.3902
25.0,8.106,0.1372
26.86,8.552999999999999,0.3246
30.0,8.982000000000003,0.5566
35.0,9.15,0.7974
40.0,8.972000000000003,0.9538
40.81,8.923,0.9742
45.0,8.612,1.064
50.0,8.15,1.146
55.0,7.632999999999999,1.21
60.0,7.09,1.26
65.0,6.541,1.301
70.0,6.002000000000002,1.334
75.0,5.485,1.362
80.0,4.995,1.385
85.0,4.54,1.405
90.0,4.121,1.421
95.0,3.739,1.435
100.0,3.392,1.4469999999999998
105.0,3.08,1.456
110.0,2.8,1.465
115.0,2.548,1.471
120.0,2.324,1.477
125.0,2.122,1.481
130.0,1.942,1.484
132.3,1.866,1.486
135.0,1.781,1.487
140.0,1.636,1.489
145.0,1.507,1.49
150.0,1.39,1.49
151.4,1.359,1.49
155.0,1.284,1.49
160.0,1.189,1.489
165.0,1.103,1.4880000000000002
170.0,1.025,1.487
175.0,0.9537,1.485
180.0,0.889,1.483
185.0,0.8298,1.48
190.0,0.7757,1.4780000000000002
195.0,0.7261,1.475
200.0,0.6805,1.471
205.0,0.6386,1.4680000000000002
210.0,0.5999,1.464
215.0,0.5642,1.461
220.0,0.5311,1.457
225.0,0.5005,1.453
230.0,0.4722,1.449
235.0,0.4458,1.444
240.0,0.4213,1.44
245.0,0.3984,1.436
250.0,0.3772,1.431
255.0,0.3573,1.4269999999999998
260.0,0.3387,1.422
265.0,0.3214,1.4169999999999998
270.0,0.3051,1.413
275.0,0.2899,1.408
280.0,0.2756,1.403
285.0,0.2623,1.399
290.0,0.2497,1.394
295.0,0.2379,1.389
300.0,0.2268,1.385
305.0,0.2163,1.38
310.0,0.2065,1.375
315.0,0.1972,1.37
320.0,0.1884,1.366
340.0,0.158,1.347
360.0,0.1337,1.328
380.0,0.114,1.3090000000000002
400.0,0.09791,1.291
420.0,0.08467999999999999,1.273
440.0,0.07368,1.255
460.0,0.06446,1.238
480.0,0.05669,1.22
500.0,0.05008,1.203
520.0,0.04442,1.187
540.0,0.039560000000000005,1.17
560.0,0.03535,1.154
580.0,0.03169,1.139
600.0,0.0285,1.123
620.0,0.0257,1.109
640.0,0.02325,1.094
660.0,0.02108,1.08
680.0,0.01916,1.0659999999999998
700.0,0.01746,1.052
720.0,0.01594,1.039
740.0,0.01459,1.026
760.0,0.01338,1.014
780.0,0.0123,1.001
800.0,0.01132,0.9891
850.0,0.009276,0.9599
900.0,0.007677,0.9321
950.0,0.006411,0.9057
1000.0,0.005398,0.8807
1041.0,0.004715,0.8612
1050.0,0.00458,0.8571
1100.0,0.003913000000000001,0.8349
1150.0,0.003365,0.8139
1200.0,0.002912,0.7941
1250.0,0.002534,0.7754
1253.6,0.00251,0.7741
1300.0,0.002217,0.7576
1350.0,0.001948,0.7407
1400.0,0.001719,0.7244
1450.0,0.001524,0.7089
1486.6,0.001398,0.6979
1500.0,0.001355,0.6940000000000001
