energy,cross_section,asymmetry_parameter
30.0,5.983,1.511
35.0,3.495,1.7
40.0,1.979,1.754
40.81,1.81,1.754
45.0,1.166,1.7180000000000002
50.0,0.7341,1.585
55.0,0.4970000000000001,1.36
60.0,0.3614,1.065
65.0,0.2813,0.7427
70.0,0.2328,0.4413
75.0,0.2032,0.1983
80.0,0.1849,0.029960000000000007
85.0,0.1734,-0.0681
90.0,0.1659,-0.1106
95.0,0.1607,-0.1137
100.0,0.1569,-0.0909
105.0,0.1539,-0.05181
110.0,0.1513,-0.002962
115.0,0.149,0.05131
120.0,0.1468,0.108
125.0,0.1447,0.1652
130.0,0.1426,0.2214
132.3,0.1416,0.2467
135.0,0.1404,0.2758
140.0,0.1383,0.3277
145.0,0.1361,0.377
150.0,0.1339,0.4236
151.4,0.1333,0.4361
155.0,0.1317,0.4675
160.0,0.1295,0.509
165.0,0.1273,0.5483
170.0,0.1251,0.5855
175.0,0.1229,0.6208
180.0,0.1207,0.6545
185.0,0.1186,0.6866
190.0,0.1164,0.7172
195.0,0.1143,0.7463
200.0,0.1123,0.7741
205.0,0.1102,0.8006
210.0,0.1082,0.8258
215.0,0.1063,0.8498
220.0,0.1043,0.8726
225.0,0.1024,0.8944
230.0,0.1006,0.9152
235.0,0.09881,0.9351
240.0,0.09706,0.9541
245.0,0.09534,0.9724
250.0,0.09367,0.9899
255.0,0.09203,1.007
260.0,0.09044,1.023
265.0,0.08888,1.039
270.0,0.08735,1.054
275.0,0.08586,1.069
280.0,0.08441,1.083
285.0,0.08299,1.097
290.0,0.0816,1.11
295.0,0.08023999999999999,1.123
300.0,0.07892,1.135
305.0,0.07762000000000001,1.147
310.0,0.07636,1.158
315.0,0.07513,1.17
320.0,0.07393,1.18
325.0,0.07275,1.1909999999999998
340.0,0.0694,1.22
360.0,0.06527999999999999,1.256
380.0,0.06151,1.288
400.0,0.05805,1.317
420.0,0.05489,1.3430000000000002
440.0,0.05198,1.366
460.0,0.04931,1.388
480.0,0.04684,1.408
500.0,0.04455,1.426
520.0,0.04243,1.443
540.0,0.04045,1.4580000000000002
560.0,0.03862,1.472
580.0,0.036910000000000005,1.486
600.0,0.03532,1.4980000000000002
620.0,0.03382,1.51
640.0,0.03243,1.521
660.0,0.03111,1.531
680.0,0.02988,1.54
700.0,0.02872,1.5490000000000002
720.0,0.02763,1.558
740.0,0.0266,1.5659999999999998
760.0,0.02563,1.5730000000000002
780.0,0.02471,1.58
800.0,0.02383,1.587
850.0,0.02185,1.602
900.0,0.0201,1.616
950.0,0.01856,1.6269999999999998
1000.0,0.01719,1.638
1041.0,0.01618,1.645
1050.0,0.015969999999999998,1.6469999999999998
1100.0,0.01487,1.655
1150.0,0.013880000000000002,1.662
1200.0,0.01299,1.669
1250.0,0.01218,1.675
1253.6,0.01213,1.675
1300.0,0.01145,1.68
1350.0,0.01078,1.685
1400.0,0.01017,1.689
1450.0,0.009602,1.693
1486.6,0.00922,1.695
1500.0,0.009087,1.696
