energy,cross_section,asymmetry_parameter
20.0,3.991,-0.04476
21.22,4.309,-0.124
25.0,5.371,-0.1894
26.86,5.896,-0.1731
30.0,6.742000000000001,-0.1193
35.0,7.874,-0.01412
40.0,8.644,0.08811000000000001
40.81,8.731,0.1037
45.0,9.033,0.18
50.0,9.104,0.2613
55.0,8.953,0.3335
60.0,8.669,0.3981
65.0,8.318,0.4564
70.0,7.936,0.5096
75.0,7.546,0.5584
80.0,7.155,0.6034
85.0,6.771,0.645
90.0,6.392,0.6837
95.0,6.021,0.7196
100.0,5.6610000000000005,0.7531
105.0,5.314,0.7842
110.0,4.981,0.8132
115.0,4.665,0.8401
120.0,4.367,0.8653
125.0,4.088,0.8888
130.0,3.827,0.9107
132.3,3.714,0.9202
135.0,3.585,0.9311
140.0,3.361,0.9502
145.0,3.153,0.9681
150.0,2.96,0.9849
151.4,2.908,0.9894
155.0,2.781,1.001
160.0,2.615,1.015
165.0,2.461,1.029
170.0,2.318,1.042
175.0,2.184,1.055
180.0,2.059,1.0659999999999998
185.0,1.943,1.077
190.0,1.834,1.087
195.0,1.733,1.097
200.0,1.638,1.106
205.0,1.5490000000000002,1.115
210.0,1.466,1.123
215.0,1.388,1.131
220.0,1.315,1.138
225.0,1.247,1.145
230.0,1.183,1.151
235.0,1.123,1.157
240.0,1.067,1.163
245.0,1.014,1.168
250.0,0.9648,1.173
255.0,0.9184,1.177
260.0,0.8748,1.182
265.0,0.8337,1.186
270.0,0.7951,1.19
275.0,0.7586,1.193
280.0,0.7243,1.197
285.0,0.6918,1.2
290.0,0.6612,1.203
295.0,0.6322,1.205
300.0,0.6047,1.208
305.0,0.5788,1.21
310.0,0.5542,1.212
320.0,0.5087,1.216
340.0,0.4309,1.222
360.0,0.3675,1.225
380.0,0.3155,1.227
400.0,0.2725,1.227
420.0,0.2366,1.227
440.0,0.2065,1.225
460.0,0.181,1.222
480.0,0.1593,1.219
500.0,0.1408,1.215
520.0,0.125,1.21
540.0,0.1113,1.205
560.0,0.09942,1.199
580.0,0.08912,1.193
600.0,0.08012999999999999,1.187
620.0,0.07224,1.18
640.0,0.06531,1.1740000000000002
660.0,0.05919,1.167
680.0,0.053770000000000005,1.16
700.0,0.04895,1.153
720.0,0.04467,1.145
740.0,0.04085,1.138
760.0,0.03743,1.131
780.0,0.03436,1.124
800.0,0.0316,1.116
850.0,0.02583,1.098
900.0,0.02131,1.08
950.0,0.017740000000000002,1.062
1000.0,0.01488,1.045
1041.0,0.01296,1.03
1050.0,0.01258,1.027
1100.0,0.0107,1.011
1150.0,0.009162,0.9943
1200.0,0.007889,0.9785
1250.0,0.00683,0.9632
1253.6,0.006761,0.9621
1300.0,0.005940999999999999,0.9483
1350.0,0.005193,0.9339
1400.0,0.004557,0.92
1450.0,0.004015,0.9065
1486.6,0.003669,0.8969
1500.0,0.003552000000000001,0.8935
