energy,cross_section,asymmetry_parameter
20.0,1.084,1.896
21.22,1.274,1.911
25.0,2.221,1.587
26.86,2.881,1.385
30.0,4.222,1.093
35.0,6.64,0.7806
40.0,9.021,0.5976
40.81,9.387,0.5760000000000001
45.0,11.15,0.4892
50.0,12.87,0.4245
55.0,13.99,0.3871
60.0,14.45,0.3684
65.0,14.35,0.3632
70.0,13.86,0.3683
75.0,13.11,0.3816
80.0,12.16,0.4013
85.0,11.07,0.4261
90.0,9.894,0.4553
95.0,8.699,0.4881
100.0,7.5379999999999985,0.5243
105.0,6.452000000000001,0.5637
110.0,5.465,0.6063
115.0,4.587,0.6522
120.0,3.817,0.7015
125.0,3.152,0.7543
130.0,2.584,0.8109
132.3,2.353,0.8382
135.0,2.104,0.8715
140.0,1.702,0.9365
145.0,1.369,1.006
150.0,1.094,1.081
151.4,1.026,1.103
155.0,0.8688,1.162
160.0,0.6857,1.248
165.0,0.5374,1.341
170.0,0.4181,1.439
175.0,0.3228,1.5419999999999998
180.0,0.2473,1.6469999999999998
185.0,0.1882,1.747
190.0,0.1425,1.83
195.0,0.1078,1.877
200.0,0.08207,1.856
205.0,0.06367,1.722
210.0,0.05117,1.4369999999999998
215.0,0.04343,0.9922
220.0,0.03951,0.4477
225.0,0.03862,-0.08653999999999999
230.0,0.04011,-0.5122
235.0,0.043460000000000006,-0.7916
240.0,0.04824,-0.9403
245.0,0.05409,-0.9944
250.0,0.06071,-0.9885
255.0,0.06786,-0.948
260.0,0.07537,-0.8892
265.0,0.08306000000000001,-0.8222
270.0,0.09081,-0.7528
275.0,0.09853,-0.684
280.0,0.1061,-0.6177
285.0,0.1136,-0.5546
290.0,0.1208,-0.4951
295.0,0.1277,-0.4392
300.0,0.1344,-0.3867
305.0,0.1407,-0.3376
310.0,0.1467,-0.2914
320.0,0.1578,-0.2074
340.0,0.1759,-0.0664
360.0,0.1891,0.0478
380.0,0.1981,0.1428
400.0,0.2035,0.2235
420.0,0.2059,0.2932
440.0,0.2061,0.3542
460.0,0.2044,0.4084
480.0,0.2014,0.4569
500.0,0.1973,0.5006
520.0,0.1924,0.5403
540.0,0.187,0.5765
560.0,0.1813,0.6097
580.0,0.1753,0.6402
600.0,0.1691,0.6685
620.0,0.163,0.6947
640.0,0.1568,0.7190000000000001
660.0,0.1508,0.7416
680.0,0.1449,0.7627
700.0,0.1391,0.7824
720.0,0.1335,0.8008
740.0,0.1281,0.8181
760.0,0.1228,0.8344
780.0,0.1178,0.8496
800.0,0.1129,0.8640000000000001
850.0,0.1017,0.8963
900.0,0.09161,0.9243
950.0,0.08262,0.9486
1000.0,0.07462,0.9697
1041.0,0.06873,0.985
1050.0,0.06751,0.9881
1100.0,0.06118,1.004
1150.0,0.05555,1.018
1200.0,0.05053,1.031
1250.0,0.04605,1.042
1253.6,0.04575,1.042
1300.0,0.04205,1.051
1350.0,0.03847,1.0590000000000002
1400.0,0.03525,1.0659999999999998
1450.0,0.03237,1.073
1486.6,0.03044,1.0759999999999998
1500.0,0.02976,1.078
