energy,cross_section,asymmetry_parameter
15.0,12.12,0.06519
16.71,15.19,-0.1886
20.0,21.99,-0.2208
21.22,24.72,-0.1804
25.0,33.35,-0.01354
26.86,37.33,0.07282999999999999
30.0,42.62,0.2127
35.0,44.73,0.4134
40.0,39.32,0.5884
40.81,38.03,0.6147
45.0,30.99,0.7429
50.0,23.35,0.8816
55.0,17.42,1.008
60.0,13.04,1.125
65.0,9.833,1.235
70.0,7.473,1.339
75.0,5.718,1.4369999999999998
80.0,4.402,1.529
85.0,3.408,1.616
90.0,2.654,1.6969999999999998
95.0,2.079,1.771
100.0,1.638,1.837
105.0,1.2990000000000002,1.893
110.0,1.037,1.939
115.0,0.8331,1.971
120.0,0.674,1.987
125.0,0.5493,1.985
130.0,0.4512,1.962
132.3,0.4133,1.943
135.0,0.3738,1.913
140.0,0.3126,1.838
145.0,0.2642,1.733
150.0,0.2259,1.598
151.4,0.2168,1.556
155.0,0.1957,1.435
160.0,0.172,1.248
165.0,0.1534,1.042
170.0,0.1389,0.8252
175.0,0.1277,0.6073
180.0,0.1192,0.3972
185.0,0.1128,0.2029
190.0,0.1082,0.03019
195.0,0.1049,-0.1172
200.0,0.1027,-0.2379
205.0,0.1013,-0.3324
210.0,0.1007,-0.4025
215.0,0.1005,-0.4507
220.0,0.1008,-0.4801
225.0,0.1014,-0.4936
230.0,0.1022,-0.4941
235.0,0.1032,-0.4841
240.0,0.1044,-0.4658
245.0,0.1056,-0.4412
250.0,0.1068,-0.4116
255.0,0.1081,-0.3785
260.0,0.1094,-0.3429
265.0,0.1106,-0.3057
270.0,0.1119,-0.2674
275.0,0.113,-0.2287
280.0,0.1141,-0.1899
285.0,0.1151,-0.1514
290.0,0.1161,-0.1133
295.0,0.117,-0.07599
300.0,0.1178,-0.03944
305.0,0.1185,-0.003789
310.0,0.1192,0.030910000000000007
320.0,0.1203,0.09727
340.0,0.1217,0.218
360.0,0.122,0.3239
380.0,0.1216,0.417
400.0,0.1205,0.499
420.0,0.1189,0.5718
440.0,0.1169,0.6365
460.0,0.1146,0.6941
480.0,0.112,0.7458
500.0,0.1093,0.7921
520.0,0.1065,0.8340000000000001
540.0,0.1037,0.872
560.0,0.1008,0.9065
580.0,0.09791,0.9382
600.0,0.09505,0.9673
620.0,0.09221,0.9941
640.0,0.08942,1.019
660.0,0.08668,1.041
680.0,0.084,1.062
700.0,0.0814,1.082
720.0,0.07887000000000001,1.1
740.0,0.07642,1.117
760.0,0.07404,1.132
780.0,0.07175,1.147
800.0,0.06953,1.16
850.0,0.0643,1.1909999999999998
900.0,0.059529999999999986,1.217
950.0,0.055179999999999986,1.239
1000.0,0.05122,1.258
1041.0,0.04823,1.272
1050.0,0.04761,1.274
1100.0,0.0443,1.288
1150.0,0.04128,1.301
1200.0,0.03852,1.311
1250.0,0.036000000000000004,1.32
1253.6,0.03582,1.321
1300.0,0.03367,1.328
1350.0,0.03155,1.335
1400.0,0.02959,1.341
1450.0,0.027780000000000003,1.346
1486.6,0.02655,1.349
1500.0,0.02612,1.351
