energy,cross_section,asymmetry_parameter
120.0,0.581,2
125.0,0.5396,2
130.0,0.5263,2
132.3,0.5238,2
135.0,0.5222,2
140.0,0.52,2
145.0,0.5163,2
150.0,0.5101,2
151.4,0.5079,2
155.0,0.5013,2
160.0,0.4905,2
165.0,0.4784,2
170.0,0.4656,2
175.0,0.4527,2
180.0,0.4401,2
185.0,0.4278,2
190.0,0.4161,2
195.0,0.4048,2
200.0,0.3939,2
205.0,0.3834,2
210.0,0.3732,2
215.0,0.3633,2
220.0,0.3535,2
225.0,0.344,2
230.0,0.3347,2
235.0,0.3256,2
240.0,0.3167,2
245.0,0.3081,2
250.0,0.2997,2
255.0,0.2915,2
260.0,0.2837,2
265.0,0.2761,2
270.0,0.2688,2
275.0,0.2618,2
280.0,0.2551,2
285.0,0.2486,2
290.0,0.2424,2
295.0,0.2363,2
300.0,0.2305,2
305.0,0.2249,2
310.0,0.2195,2
315.0,0.2142,2
320.0,0.2091,2
325.0,0.2042,2
330.0,0.1994,2
335.0,0.1947,2
340.0,0.1902,2
345.0,0.1858,2
350.0,0.1816,2
355.0,0.1774,2
360.0,0.1734,2
365.0,0.1696,2
370.0,0.1658,2
375.0,0.1622,2
380.0,0.1586,2
385.0,0.1552,2
390.0,0.1519,2
395.0,0.1487,2
400.0,0.1456,2
405.0,0.1425,2
410.0,0.1396,2
415.0,0.1368,2
420.0,0.134,2
440.0,0.1237,2
460.0,0.1144,2
480.0,0.1061,2
500.0,0.09852,2
520.0,0.09169,2
540.0,0.08552,2
560.0,0.07992,2
580.0,0.07482,2
600.0,0.07016,2
620.0,0.06589,2
640.0,0.06196,2
660.0,0.05835,2
680.0,0.055020000000000006,2
700.0,0.05196,2
720.0,0.04912,2
740.0,0.0465,2
760.0,0.04407,2
780.0,0.04181,2
800.0,0.03971,2
850.0,0.03505,2
900.0,0.0311,2
950.0,0.02775,2
1000.0,0.024880000000000003,2
1041.0,0.02282,2
1050.0,0.02239,2
1100.0,0.02023,2
1150.0,0.01835,2
1200.0,0.0167,2
1250.0,0.01525,2
1253.6,0.01515,2
1300.0,0.01396,2
1350.0,0.012819999999999998,2
1400.0,0.0118,2
1450.0,0.01088,2
1486.6,0.01027,2
1500.0,0.01006,2
