energy,cross_section,asymmetry_parameter
295.0,0.34,0.1929
300.0,0.3023,0.2241
305.0,0.282,0.3485
310.0,0.2728,0.5092
315.0,0.2717,0.5037
320.0,0.2757,0.3484
325.0,0.2833,0.1324
330.0,0.2936,-0.09482
335.0,0.3058,-0.3069
340.0,0.319,-0.4889
345.0,0.3328,-0.635
350.0,0.3467,-0.7454
355.0,0.3606,-0.8238
360.0,0.3747,-0.8754
365.0,0.3889,-0.9048
370.0,0.4033,-0.9166
375.0,0.4179,-0.9143
380.0,0.4326,-0.9009
385.0,0.4474,-0.8788
390.0,0.462,-0.8503
395.0,0.4763,-0.8168
400.0,0.4902,-0.7798
405.0,0.5036,-0.7403
410.0,0.5164,-0.6993
415.0,0.5286,-0.6572
420.0,0.5403,-0.6148
425.0,0.5514,-0.5722
430.0,0.5619,-0.5298
435.0,0.5720000000000001,-0.4877
440.0,0.5817,-0.4462
445.0,0.5909,-0.4053
450.0,0.5997,-0.3652
455.0,0.6081,-0.3259
460.0,0.6161,-0.2874
465.0,0.6237,-0.2499
470.0,0.6308,-0.2134
475.0,0.6375,-0.1778
480.0,0.6437,-0.1432
485.0,0.6495,-0.1097
490.0,0.6549,-0.0771
495.0,0.6598,-0.04555
500.0,0.6643,-0.01497
505.0,0.6685,0.01466
510.0,0.6722,0.04338
515.0,0.6756,0.07121
520.0,0.6786,0.0982
525.0,0.6814,0.1244
530.0,0.6838,0.1498
535.0,0.6859999999999999,0.1745
540.0,0.6879,0.1984
545.0,0.6896,0.2217
550.0,0.691,0.2444
555.0,0.6921,0.2664
560.0,0.6931,0.2879
565.0,0.6938,0.3087
570.0,0.6943,0.329
575.0,0.6946,0.3488
580.0,0.6947,0.368
585.0,0.6946,0.3867
590.0,0.6942,0.405
600.0,0.693,0.4399
620.0,0.6886,0.5045
640.0,0.682,0.5626
660.0,0.6738,0.6152
680.0,0.6642,0.6631
700.0,0.6536,0.7069
720.0,0.642,0.7471
740.0,0.6296,0.784
760.0,0.6168,0.8179
780.0,0.6035,0.8491
800.0,0.5901,0.878
850.0,0.5563,0.9414
900.0,0.5227,0.9946
950.0,0.4902,1.04
1000.0,0.4592,1.078
1041.0,0.4351,1.105
1050.0,0.4299,1.111
1100.0,0.4024,1.139
1150.0,0.3767,1.163
1200.0,0.3528,1.185
1250.0,0.3305,1.203
1253.6,0.3289,1.205
1300.0,0.3098,1.22
1350.0,0.2906,1.234
1400.0,0.2729,1.247
1450.0,0.2563,1.258
1486.6,0.245,1.265
1500.0,0.241,1.267
