energy,cross_section,asymmetry_parameter
150.0,683.0,0.6564
155.0,0.3716,0.3562
160.0,0.3939,0.486
165.0,0.3883,0.6994
170.0,0.3831,0.9905
175.0,0.3898,1.31
180.0,0.4136,1.577
185.0,0.4582,1.735
190.0,0.522,1.764
195.0,0.6051,1.6980000000000002
200.0,0.7089,1.577
205.0,0.8347,1.429
210.0,0.9832,1.274
215.0,1.154,1.124
220.0,1.3430000000000002,0.9858
225.0,1.548,0.8629
230.0,1.764,0.7559999999999999
235.0,1.985,0.6648
240.0,2.21,0.5878
245.0,2.434,0.5235
250.0,2.656,0.4701
255.0,2.874,0.426
260.0,3.087,0.3898
265.0,3.294,0.3604
270.0,3.491,0.3365
275.0,3.679,0.3174
280.0,3.855,0.3023
285.0,4.018,0.2906
290.0,4.167,0.2819
295.0,4.302,0.2756
300.0,4.423,0.2715
305.0,4.53,0.2692
310.0,4.625,0.2685
315.0,4.708,0.2691
320.0,4.78,0.271
325.0,4.841,0.2738
330.0,4.894,0.2776
335.0,4.937,0.2821
340.0,4.972,0.2872
345.0,5.0,0.2928
350.0,5.019,0.2989
355.0,5.032,0.3054
360.0,5.038,0.3122
365.0,5.037,0.3193
370.0,5.03,0.3266
375.0,5.018,0.334
380.0,5.0,0.3416
385.0,4.978,0.3494
390.0,4.952,0.3572
395.0,4.922,0.3651
400.0,4.8889999999999985,0.373
405.0,4.853,0.381
410.0,4.815,0.389
415.0,4.775,0.3971
420.0,4.7330000000000005,0.4051
425.0,4.689,0.4131
430.0,4.644,0.4211
435.0,4.597,0.4291
440.0,4.55,0.4371
445.0,4.501,0.4449
460.0,4.349,0.4683
480.0,4.1389999999999985,0.4984
500.0,3.925,0.5272
520.0,3.713,0.5547
540.0,3.507,0.5809
560.0,3.3080000000000003,0.6058
580.0,3.1180000000000003,0.6295
600.0,2.937,0.652
620.0,2.765,0.6733
640.0,2.602,0.6935
660.0,2.449,0.7125
680.0,2.305,0.7306
700.0,2.17,0.7478
720.0,2.044,0.764
740.0,1.925,0.7794
760.0,1.814,0.794
780.0,1.711,0.8079
800.0,1.614,0.821
850.0,1.398,0.8509
900.0,1.216,0.8772
950.0,1.061,0.9002
1000.0,0.929,0.9204
1041.0,0.8357,0.9352
1050.0,0.8167,0.9382
1100.0,0.7205,0.9538
1150.0,0.6379,0.9675
1200.0,0.5666,0.9795
1250.0,0.5049,0.9899
1253.6,0.5007,0.9906
1300.0,0.4512,0.9991
1350.0,0.4044,1.007
1400.0,0.3635,1.014
1450.0,0.3275,1.02
1486.6,0.304,1.024
1500.0,0.2959,1.025
