energy,cross_section,asymmetry_parameter
150.0,0.4431,-0.4135
155.0,0.4876,-0.9691
160.0,0.485,-0.8918
165.0,0.4809,-0.7779
170.0,0.4779,-0.6666
175.0,0.4762,-0.5544
180.0,0.4758,-0.4396
185.0,0.4764,-0.3236
190.0,0.4772,-0.2091
195.0,0.478,-0.09924
200.0,0.4785,0.003994
205.0,0.4784,0.09944
210.0,0.4778,0.1868
215.0,0.4767,0.2663
220.0,0.4752,0.3388
225.0,0.4734,0.4049
230.0,0.4713,0.4657
235.0,0.4691,0.5218
240.0,0.4666,0.574
245.0,0.464,0.6228
250.0,0.4612,0.6687
255.0,0.4582,0.7120000000000001
260.0,0.455,0.7529
265.0,0.4516,0.7916
270.0,0.4481,0.8283
275.0,0.4443,0.863
280.0,0.4404,0.8959
285.0,0.4363,0.9269
290.0,0.4320000000000001,0.9562
295.0,0.4277,0.9839
300.0,0.4233,1.01
305.0,0.4188,1.035
310.0,0.4143,1.058
315.0,0.4097,1.08
320.0,0.4052,1.101
325.0,0.4006,1.12
330.0,0.3961,1.139
335.0,0.3917,1.157
340.0,0.3872,1.1740000000000002
345.0,0.3828,1.19
350.0,0.3784,1.206
355.0,0.374,1.221
360.0,0.3697,1.235
365.0,0.3654,1.248
370.0,0.3611,1.262
375.0,0.3568,1.274
380.0,0.3526,1.286
385.0,0.3484,1.298
390.0,0.3442,1.31
395.0,0.34,1.32
400.0,0.3359,1.331
405.0,0.3319,1.341
410.0,0.3278,1.351
415.0,0.3238,1.36
420.0,0.3199,1.369
425.0,0.316,1.378
430.0,0.3122,1.3869999999999998
435.0,0.3084,1.395
440.0,0.3046,1.402
445.0,0.301,1.41
460.0,0.2902,1.431
480.0,0.2767,1.456
500.0,0.2639,1.479
520.0,0.2519,1.499
540.0,0.2405,1.516
560.0,0.2297,1.5319999999999998
580.0,0.2195,1.547
600.0,0.21,1.56
620.0,0.201,1.571
640.0,0.1926,1.582
660.0,0.1846,1.592
680.0,0.177,1.6
700.0,0.1699,1.608
720.0,0.1631,1.616
740.0,0.1567,1.622
760.0,0.1507,1.628
780.0,0.145,1.634
800.0,0.1396,1.639
850.0,0.1272,1.65
900.0,0.1163,1.659
950.0,0.1066,1.666
1000.0,0.0981,1.671
1041.0,0.0918,1.675
1050.0,0.09049,1.676
1100.0,0.08367000000000001,1.679
1150.0,0.07754,1.682
1200.0,0.07203999999999999,1.6840000000000002
1250.0,0.06708,1.685
1253.6,0.06674,1.685
1300.0,0.06258,1.685
1350.0,0.05848,1.686
1400.0,0.05475,1.685
1450.0,0.05135,1.685
1486.6,0.04905,1.6840000000000002
1500.0,0.04825,1.6840000000000002
