energy,cross_section,asymmetry_parameter
30.0,12.2,1.798
35.0,6.198,1.981
40.0,3.395,1.889
40.81,3.099,1.858
45.0,1.995,1.642
50.0,1.27,1.281
55.0,0.8798,0.8633
60.0,0.6611,0.4592
65.0,0.5351,0.1335
70.0,0.4614,-0.07687999999999999
75.0,0.4179,-0.1713
80.0,0.3918,-0.1747
85.0,0.3757,-0.119
90.0,0.3651,-0.0314
95.0,0.3574,0.06972
100.0,0.3512,0.1736
105.0,0.3457,0.2747
110.0,0.3405,0.3705
115.0,0.3353,0.4598
120.0,0.33,0.5425
125.0,0.3246,0.6186
130.0,0.319,0.6886
132.3,0.3164,0.7187
135.0,0.3132,0.7526
140.0,0.3073,0.8112
145.0,0.3014,0.8647
150.0,0.2953,0.9136
151.4,0.2936,0.9265
155.0,0.2892,0.9584
160.0,0.2832,0.9994
165.0,0.2771,1.037
170.0,0.2712,1.072
175.0,0.2653,1.104
180.0,0.2596,1.134
185.0,0.2539,1.162
190.0,0.2483,1.188
195.0,0.2429,1.212
200.0,0.2375,1.235
205.0,0.2322,1.256
210.0,0.2271,1.276
215.0,0.2221,1.295
220.0,0.2172,1.3130000000000002
225.0,0.2124,1.33
230.0,0.2077,1.346
235.0,0.2032,1.36
240.0,0.1987,1.374
245.0,0.1945,1.3869999999999998
250.0,0.1903,1.4
255.0,0.1862,1.412
260.0,0.1823,1.423
265.0,0.1785,1.4340000000000002
270.0,0.1748,1.444
275.0,0.1711,1.453
280.0,0.1676,1.462
285.0,0.1642,1.471
290.0,0.1609,1.479
295.0,0.1576,1.487
300.0,0.1545,1.495
305.0,0.1514,1.5019999999999998
310.0,0.1484,1.509
315.0,0.1455,1.516
320.0,0.1426,1.5219999999999998
325.0,0.1398,1.528
340.0,0.132,1.545
360.0,0.1225,1.564
380.0,0.1139,1.58
400.0,0.1061,1.594
420.0,0.09904,1.606
440.0,0.09263,1.616
460.0,0.0868,1.624
480.0,0.08148,1.632
500.0,0.07661,1.638
520.0,0.07215,1.644
540.0,0.06803,1.648
560.0,0.06425,1.652
580.0,0.06075,1.656
600.0,0.05752,1.658
620.0,0.05453,1.661
640.0,0.05175,1.663
660.0,0.04917,1.664
680.0,0.04676,1.665
700.0,0.04452,1.666
720.0,0.04243,1.6669999999999998
740.0,0.04047,1.6669999999999998
760.0,0.03863,1.6669999999999998
780.0,0.036910000000000005,1.6669999999999998
800.0,0.0353,1.6669999999999998
850.0,0.03166,1.666
900.0,0.02852,1.664
950.0,0.0258,1.661
1000.0,0.02342,1.658
1041.0,0.02168,1.655
1050.0,0.02133,1.654
1100.0,0.01948,1.65
1150.0,0.01785,1.646
1200.0,0.0164,1.641
1250.0,0.0151,1.636
1253.6,0.01501,1.636
1300.0,0.01394,1.631
1350.0,0.01289,1.626
1400.0,0.01195,1.621
1450.0,0.01109,1.616
1486.6,0.01052,1.612
1500.0,0.01032,1.61
