energy,cross_section,asymmetry_parameter
30.0,1.574,0.6493
35.0,1.676,1.456
40.0,2.235,1.721
40.81,2.388,1.694
45.0,3.466,1.405
50.0,5.292999999999998,1.015
55.0,7.5070000000000014,0.7335
60.0,9.988,0.5524
65.0,12.64,0.4387
70.0,15.28,0.3685
75.0,17.67,0.3274
80.0,19.59,0.3065
85.0,20.95,0.3003
90.0,21.76,0.3052
95.0,22.06,0.3186
100.0,21.85,0.3385
105.0,21.16,0.3636
110.0,20.04,0.3928
115.0,18.57,0.4254
120.0,16.88,0.461
125.0,15.07,0.4992
130.0,13.26,0.5401
132.3,12.45,0.5597
135.0,11.53,0.5835
140.0,9.905,0.6295
145.0,8.43,0.6783
150.0,7.113,0.7299
151.4,6.773,0.7448
155.0,5.956,0.7844
160.0,4.953,0.8420000000000001
165.0,4.095,0.903
170.0,3.367,0.9676
175.0,2.754,1.036
180.0,2.242,1.109
185.0,1.817,1.186
190.0,1.465,1.267
195.0,1.175,1.354
200.0,0.9369,1.445
205.0,0.7432,1.538
210.0,0.5863,1.634
215.0,0.4602,1.726
220.0,0.3598,1.808
225.0,0.2809,1.869
230.0,0.2198,1.89
235.0,0.1735,1.846
240.0,0.1393,1.706
245.0,0.1153,1.4469999999999998
250.0,0.09943,1.0659999999999998
255.0,0.09036,0.5989
260.0,0.08677,0.1178
265.0,0.08762,-0.3038
270.0,0.09203,-0.622
275.0,0.09926,-0.8297
280.0,0.1087,-0.944
285.0,0.1198,-0.9896
290.0,0.1322,-0.9891
295.0,0.1455,-0.9597
300.0,0.1594,-0.9134
305.0,0.1737,-0.8581
310.0,0.1881,-0.7987
315.0,0.2026,-0.7383
320.0,0.217,-0.6786
325.0,0.2311,-0.6206
340.0,0.2714,-0.4619
360.0,0.3185,-0.2862
380.0,0.35700000000000004,-0.1447
400.0,0.3869,-0.02859
420.0,0.4091,0.06875
440.0,0.4246,0.152
460.0,0.4345,0.2243
480.0,0.4396,0.2877
500.0,0.4408,0.3441
520.0,0.4389,0.3946
540.0,0.4345,0.4403
560.0,0.4281,0.4819
580.0,0.4202,0.5199
600.0,0.4111,0.5549
620.0,0.4012,0.5871
640.0,0.3906,0.6169
660.0,0.3797,0.6446
680.0,0.3685,0.6704
700.0,0.3572,0.6945
720.0,0.3458,0.7171
740.0,0.3346,0.7382
760.0,0.3234,0.7581
780.0,0.3125,0.7767
800.0,0.3018,0.7942
850.0,0.2762,0.8339
900.0,0.2524,0.8684
950.0,0.2306,0.8985
1000.0,0.2108,0.9248
1041.0,0.1958,0.9441
1050.0,0.1927,0.9481
1100.0,0.1764,0.9686
1150.0,0.1616,0.9867
1200.0,0.1482,1.003
1250.0,0.1361,1.017
1253.6,0.1353,1.018
1300.0,0.1252,1.03
1350.0,0.1152,1.041
1400.0,0.1063,1.051
1450.0,0.09813,1.0590000000000002
1486.6,0.09264,1.065
1500.0,0.09072,1.067
