energy,cross_section,asymmetry_parameter
30.0,13.04,1.585
35.0,6.9689999999999985,1.9
40.0,3.974,1.916
40.81,3.647,1.908
45.0,2.393,1.823
50.0,1.529,1.6469999999999998
55.0,1.037,1.405
60.0,0.7454,1.119
65.0,0.5656,0.8174
70.0,0.4513,0.5296
75.0,0.3769,0.2826
80.0,0.3274,0.09393
85.0,0.2938,-0.03186
90.0,0.2704,-0.1006
95.0,0.2536,-0.1239
100.0,0.2409,-0.1138
105.0,0.2311,-0.08098999999999999
110.0,0.2231,-0.03357
115.0,0.2163,0.02275
120.0,0.2105,0.08398
125.0,0.2052,0.1474
130.0,0.2004,0.211
132.3,0.1983,0.2399
135.0,0.196,0.2735
140.0,0.1917,0.3341
145.0,0.1877,0.3921
150.0,0.1838,0.4473
151.4,0.1828,0.4622
155.0,0.1801,0.4995
160.0,0.1764,0.5487
165.0,0.1729,0.5951
170.0,0.1694,0.6387
175.0,0.1661,0.6799
180.0,0.1628,0.7187
185.0,0.1596,0.7555
190.0,0.1564,0.7903
195.0,0.1534,0.8233
200.0,0.1504,0.8546
205.0,0.1475,0.8844
210.0,0.1446,0.9127
215.0,0.1418,0.9396
220.0,0.1391,0.9652
225.0,0.1365,0.9895
230.0,0.1339,1.013
235.0,0.1314,1.035
240.0,0.1289,1.056
245.0,0.1265,1.0759999999999998
250.0,0.1242,1.095
255.0,0.1219,1.113
260.0,0.1197,1.13
265.0,0.1176,1.147
270.0,0.1155,1.163
275.0,0.1135,1.178
280.0,0.1115,1.193
285.0,0.1096,1.207
290.0,0.1077,1.221
295.0,0.1058,1.234
300.0,0.104,1.246
305.0,0.1023,1.258
310.0,0.1006,1.27
315.0,0.0989,1.2819999999999998
320.0,0.09727,1.293
325.0,0.09568,1.3030000000000002
340.0,0.09113,1.3330000000000002
360.0,0.08556,1.367
380.0,0.0805,1.398
400.0,0.07587999999999999,1.425
420.0,0.07164,1.45
440.0,0.06774,1.471
460.0,0.06416000000000001,1.491
480.0,0.06086,1.508
500.0,0.05782,1.524
520.0,0.055,1.539
540.0,0.05239,1.5519999999999998
560.0,0.04995,1.564
580.0,0.04768,1.575
600.0,0.04557,1.585
620.0,0.04359,1.595
640.0,0.04175,1.6030000000000002
660.0,0.04002,1.611
680.0,0.03839,1.619
700.0,0.03686,1.625
720.0,0.03542,1.632
740.0,0.03406,1.638
760.0,0.032780000000000004,1.643
780.0,0.03157,1.648
800.0,0.03043,1.653
850.0,0.02783,1.663
900.0,0.02554,1.672
950.0,0.02352,1.679
1000.0,0.021730000000000003,1.685
1041.0,0.02041,1.69
1050.0,0.02013,1.69
1100.0,0.0187,1.695
1150.0,0.01741,1.6980000000000002
1200.0,0.01625,1.7009999999999998
1250.0,0.01519,1.704
1253.6,0.015119999999999996,1.704
1300.0,0.01423,1.706
1350.0,0.01336,1.707
1400.0,0.01256,1.7080000000000002
1450.0,0.01184,1.709
1486.6,0.01134,1.709
1500.0,0.01116,1.709
