energy,cross_section,asymmetry_parameter
195.0,0.2971,0.316
200.0,0.3649,1.703
205.0,0.7665,1.895
210.0,1.554,1.307
215.0,2.307,0.8409
220.0,2.952,0.5604
225.0,3.497,0.3958
230.0,3.916,0.3017
235.0,4.204,0.2517
240.0,4.391,0.2301
245.0,4.515,0.2272
250.0,4.603,0.2366
255.0,4.668,0.2539
260.0,4.716,0.2763
265.0,4.746,0.3018
270.0,4.757,0.3288
275.0,4.75,0.3566
280.0,4.726,0.3844
285.0,4.689,0.4119
290.0,4.642,0.439
295.0,4.588,0.4654
300.0,4.529,0.4912
305.0,4.466,0.5162
310.0,4.4,0.5406
315.0,4.332,0.5641
320.0,4.261,0.5869
325.0,4.188,0.6089
330.0,4.113,0.6301
335.0,4.0360000000000005,0.6505
340.0,3.958,0.6702
345.0,3.879,0.6890000000000001
350.0,3.8,0.7071
355.0,3.72,0.7245
360.0,3.642,0.7412
365.0,3.564,0.7572
370.0,3.487,0.7726
375.0,3.411,0.7875
380.0,3.337,0.8018
385.0,3.264,0.8155
390.0,3.192,0.8288
395.0,3.1210000000000004,0.8416
400.0,3.052,0.8540000000000001
405.0,2.983,0.866
410.0,2.9160000000000004,0.8775
415.0,2.85,0.8886
420.0,2.785,0.8994
425.0,2.722,0.9097
430.0,2.66,0.9198
435.0,2.6,0.9294
440.0,2.54,0.9388
445.0,2.483,0.9478
450.0,2.426,0.9565
455.0,2.371,0.9649
460.0,2.318,0.9731
465.0,2.266,0.9809
470.0,2.215,0.9885
475.0,2.165,0.9959
480.0,2.117,1.003
485.0,2.069,1.01
490.0,2.023,1.017
500.0,1.935,1.029
520.0,1.77,1.053
540.0,1.622,1.073
560.0,1.4880000000000002,1.091
580.0,1.368,1.107
600.0,1.259,1.121
620.0,1.161,1.134
640.0,1.072,1.145
660.0,0.9913,1.155
680.0,0.9181,1.164
700.0,0.8516,1.171
720.0,0.7911,1.178
740.0,0.7358,1.1840000000000002
760.0,0.6853,1.189
780.0,0.6391,1.194
800.0,0.5968,1.197
850.0,0.5055,1.205
900.0,0.4311,1.209
950.0,0.3701,1.211
1000.0,0.3196,1.211
1041.0,0.2845,1.21
1050.0,0.2774,1.21
1100.0,0.242,1.208
1150.0,0.2122,1.204
1200.0,0.1868,1.2
1250.0,0.1651,1.195
1253.6,0.1637,1.194
1300.0,0.1465,1.189
1350.0,0.1305,1.183
1400.0,0.1166,1.177
1450.0,0.1045,1.17
1486.6,0.09662,1.165
1500.0,0.09393,1.163
