energy,cross_section,asymmetry_parameter
16.7,3.302,0.7514
21.2,3.909,-0.04576
25.0,4.823,-0.2097
26.8,5.292999999999998,-0.2172
30.0,6.131,-0.1848
35.0,7.334,-0.09153
40.0,8.283999999999999,0.008884999999999999
40.8,8.407,0.02442
45.0,8.913,0.102
50.0,9.224,0.1855
55.0,9.279,0.2598
60.0,9.154,0.3262
65.0,8.917,0.3862
70.0,8.618,0.4408
75.0,8.288,0.4909
80.0,7.944,0.537
85.0,7.596,0.5798
90.0,7.247000000000001,0.6197
95.0,6.899,0.6568
100.0,6.555,0.6915
105.0,6.216,0.7239
110.0,5.882999999999999,0.7542
115.0,5.56,0.7825
120.0,5.249,0.809
125.0,4.9510000000000005,0.8339
130.0,4.668,0.8571
132.3,4.543,0.8673
135.0,4.401,0.8789
140.0,4.149,0.8993
145.0,3.913,0.9185
150.0,3.693,0.9365
151.4,3.634,0.9413
155.0,3.486,0.9534
160.0,3.294,0.9694
165.0,3.114,0.9844
170.0,2.945,0.9985
175.0,2.787,1.012
180.0,2.639,1.025
185.0,2.5,1.037
190.0,2.37,1.048
195.0,2.247,1.0590000000000002
200.0,2.132,1.069
205.0,2.023,1.078
210.0,1.921,1.087
215.0,1.825,1.096
220.0,1.734,1.104
225.0,1.649,1.112
230.0,1.568,1.119
235.0,1.493,1.126
240.0,1.421,1.133
245.0,1.354,1.139
250.0,1.291,1.145
255.0,1.232,1.15
260.0,1.175,1.155
265.0,1.122,1.16
270.0,1.072,1.165
275.0,1.025,1.169
280.0,0.9806,1.173
285.0,0.9384,1.177
290.0,0.8984,1.181
295.0,0.8605,1.1840000000000002
300.0,0.8246,1.188
305.0,0.7905,1.1909999999999998
310.0,0.7581,1.193
315.0,0.7274,1.196
320.0,0.6982,1.199
340.0,0.5948,1.207
360.0,0.5098,1.213
380.0,0.4394,1.218
400.0,0.3808,1.22
420.0,0.3318,1.221
440.0,0.2906,1.222
460.0,0.2556,1.221
480.0,0.2257,1.219
500.0,0.2,1.217
520.0,0.1779,1.214
540.0,0.1588,1.21
560.0,0.1422,1.206
580.0,0.1277,1.2009999999999998
600.0,0.115,1.196
620.0,0.1039,1.1909999999999998
640.0,0.09411,1.186
660.0,0.08544,1.18
680.0,0.07774,1.1740000000000002
700.0,0.07089,1.168
720.0,0.06477999999999999,1.162
740.0,0.05931,1.155
760.0,0.05441,1.149
780.0,0.05001,1.142
800.0,0.04605,1.136
850.0,0.03775,1.119
900.0,0.03123,1.103
950.0,0.026060000000000003,1.086
1000.0,0.02191,1.07
1041.0,0.01911,1.057
1050.0,0.01856,1.054
1100.0,0.015819999999999997,1.038
1150.0,0.01357,1.022
1200.0,0.0117,1.007
1250.0,0.01015,0.9922
1253.6,0.01005,0.9911
1300.0,0.008841,0.9777
1350.0,0.007737999999999998,0.9637
1400.0,0.006802,0.95
1450.0,0.006000999999999999,0.9367
1486.6,0.005488,0.9273
1500.0,0.005315,0.9238
