energy,cross_section,asymmetry_parameter
70.0,0.6708,0.4451
75.0,0.6999,0.7122
80.0,0.6939,1.061
85.0,0.7067,1.415
90.0,0.7674,1.631
95.0,0.882,1.644
100.0,1.046,1.515
105.0,1.252,1.327
110.0,1.492,1.136
115.0,1.7619999999999998,0.9653
120.0,2.056,0.8213
125.0,2.37,0.7026
130.0,2.696,0.6059
132.3,2.8480000000000003,0.5678
135.0,3.026,0.5276
140.0,3.35,0.4645
145.0,3.661,0.4139
150.0,3.953,0.3738
151.4,4.0310000000000015,0.3642
155.0,4.224,0.3423
160.0,4.474,0.318
165.0,4.702,0.2994
170.0,4.912,0.2858
175.0,5.103,0.2761
180.0,5.277,0.2696
185.0,5.433,0.2658
190.0,5.572,0.2643
195.0,5.692,0.2645
200.0,5.795,0.2663
205.0,5.879,0.2693
210.0,5.9460000000000015,0.2733
215.0,5.997999999999998,0.2783
220.0,6.035,0.2839
225.0,6.059,0.2903
230.0,6.0710000000000015,0.2971
235.0,6.074,0.3044
240.0,6.067,0.3121
245.0,6.0539999999999985,0.3202
250.0,6.033,0.3284
255.0,6.006,0.3369
260.0,5.973,0.3455
265.0,5.935,0.3543
270.0,5.891,0.3631
275.0,5.843,0.3720000000000001
280.0,5.79,0.3809
285.0,5.732,0.3898
290.0,5.671,0.3987
295.0,5.607,0.4075
300.0,5.54,0.4163
305.0,5.47,0.425
310.0,5.398,0.4337
315.0,5.325,0.4424
320.0,5.25,0.4509
325.0,5.175,0.4595
330.0,5.099,0.4679
335.0,5.023,0.4763
340.0,4.947,0.4846
345.0,4.871,0.4928
350.0,4.795,0.5009
355.0,4.718,0.509
360.0,4.643,0.517
380.0,4.341,0.5479999999999999
400.0,4.047,0.5774
420.0,3.765,0.6051
440.0,3.499,0.6313
460.0,3.249,0.6561
480.0,3.017,0.6795
500.0,2.801,0.7016
520.0,2.599,0.7225
540.0,2.4130000000000003,0.7422
560.0,2.24,0.7608
580.0,2.082,0.7783
600.0,1.936,0.7947
620.0,1.802,0.8103
640.0,1.6780000000000002,0.825
660.0,1.564,0.8388
680.0,1.4580000000000002,0.8519
700.0,1.361,0.8643
720.0,1.272,0.8759
740.0,1.189,0.8869
760.0,1.113,0.8972
780.0,1.043,0.907
800.0,0.9774,0.9162
850.0,0.8348,0.9371
900.0,0.7168,0.9551
950.0,0.6185,0.9706
1000.0,0.5362,0.984
1041.0,0.4786,0.9936
1050.0,0.4669,0.9955
1100.0,0.4083,1.005
1150.0,0.3585,1.014
1200.0,0.316,1.021
1250.0,0.2795,1.027
1253.6,0.277,1.027
1300.0,0.248,1.031
1350.0,0.2209,1.035
1400.0,0.1972,1.038
1450.0,0.1766,1.041
1486.6,0.1633,1.042
1500.0,0.1587,1.042
