energy,cross_section,asymmetry_parameter
375.0,0.2653,0.2729
380.0,0.2401,0.525
385.0,0.234,0.9236
390.0,0.2519,1.346
395.0,0.2913,1.347
400.0,0.3296,0.975
405.0,0.3594,0.5606
410.0,0.3844,0.2151
415.0,0.4071,-0.05347
420.0,0.428,-0.2568
425.0,0.4468,-0.4075
430.0,0.4634,-0.5165
435.0,0.478,-0.5927
440.0,0.4909,-0.6432
445.0,0.5026,-0.6738
450.0,0.5134,-0.6890000000000001
455.0,0.5237,-0.6923
460.0,0.5337,-0.6863
465.0,0.5436,-0.6731
470.0,0.5532,-0.6543
475.0,0.5627,-0.6314
480.0,0.5719,-0.6052
485.0,0.5808,-0.5766
490.0,0.5893,-0.5464
495.0,0.5974,-0.515
500.0,0.6049,-0.4829
505.0,0.612,-0.4504
510.0,0.6186,-0.4178
515.0,0.6247,-0.3851
520.0,0.6304,-0.3527
525.0,0.6356,-0.3206
530.0,0.6406,-0.2888
535.0,0.6452,-0.2575
540.0,0.6495,-0.2266
545.0,0.6535,-0.1962
550.0,0.6573,-0.1664
555.0,0.6608,-0.1371
560.0,0.6641,-0.1083
565.0,0.6672,-0.08011
570.0,0.6701,-0.05251
575.0,0.6727,-0.0255
580.0,0.6751,0.0008991
585.0,0.6772,0.02669
590.0,0.6791,0.05186
595.0,0.6808,0.07641
600.0,0.6822,0.1004
605.0,0.6834,0.1237
610.0,0.6843,0.1464
615.0,0.6851,0.1686
620.0,0.6856,0.1902
625.0,0.6859,0.2112
630.0,0.6861,0.2317
635.0,0.6861,0.2516
640.0,0.6859,0.2711
645.0,0.6856,0.29
650.0,0.6851,0.3086
655.0,0.6845,0.3266
660.0,0.6838,0.3442
665.0,0.6829999999999999,0.3615
670.0,0.6821,0.3783
680.0,0.6799,0.4108
700.0,0.6744,0.4716
720.0,0.6674,0.5272
740.0,0.6591,0.5782
760.0,0.6497,0.6249
780.0,0.6395,0.6677
800.0,0.6287,0.7071
850.0,0.6001,0.7931
900.0,0.5699,0.8649
950.0,0.5394,0.9252
1000.0,0.5094,0.9763
1041.0,0.4856,1.013
1050.0,0.4804,1.02
1100.0,0.4526,1.058
1150.0,0.4262,1.09
1200.0,0.4013,1.119
1250.0,0.3779,1.144
1253.6,0.3763,1.145
1300.0,0.3559,1.166
1350.0,0.3353,1.185
1400.0,0.3161,1.202
1450.0,0.2982,1.217
1486.6,0.2858,1.227
1500.0,0.2814,1.231
