energy,cross_section,asymmetry_parameter
200.0,0.3291,0.3266
205.0,0.3072,0.4543
210.0,0.2956,0.7116
215.0,0.2996,1.079
220.0,0.3203,1.465
225.0,0.3598,1.758
230.0,0.4163,1.896
235.0,0.4901,1.903
240.0,0.584,1.82
245.0,0.701,1.685
250.0,0.8427,1.524
255.0,1.008,1.357
260.0,1.194,1.198
265.0,1.395,1.053
270.0,1.606,0.9259
275.0,1.823,0.816
280.0,2.043,0.7224
285.0,2.265,0.6434
290.0,2.485,0.5769
295.0,2.7030000000000003,0.521
300.0,2.915,0.4743
305.0,3.12,0.4352
310.0,3.314,0.4026
315.0,3.495,0.3756
320.0,3.663,0.3534
325.0,3.815,0.3353
330.0,3.953,0.3207
335.0,4.077,0.3093
340.0,4.189,0.3006
345.0,4.288,0.2942
350.0,4.378,0.2898
355.0,4.457,0.2872
360.0,4.527,0.2861
365.0,4.588,0.2862
370.0,4.641,0.2875
375.0,4.685,0.2897
380.0,4.72,0.2927
385.0,4.748,0.2964
390.0,4.768,0.3008
395.0,4.78,0.3056
400.0,4.7860000000000005,0.3109
405.0,4.7860000000000005,0.3166
410.0,4.78,0.3227
415.0,4.769,0.329
420.0,4.755,0.3356
425.0,4.737,0.3424
430.0,4.716,0.3494
435.0,4.691,0.3566
440.0,4.665,0.3639
445.0,4.636,0.3713
450.0,4.605,0.3788
455.0,4.5710000000000015,0.3863
460.0,4.5360000000000005,0.3939
465.0,4.499,0.4015
470.0,4.46,0.409
475.0,4.42,0.4166
480.0,4.378,0.4242
485.0,4.334,0.4317
490.0,4.29,0.4392
500.0,4.198,0.454
520.0,4.008,0.483
540.0,3.816,0.5112
560.0,3.627,0.5383
580.0,3.4410000000000003,0.5644
600.0,3.259,0.5892
620.0,3.082,0.6128
640.0,2.914,0.6352
660.0,2.754,0.6565
680.0,2.602,0.6767
700.0,2.459,0.696
720.0,2.323,0.7143
740.0,2.195,0.7317
760.0,2.074,0.7482
780.0,1.96,0.7638
800.0,1.853,0.7786
850.0,1.615,0.8125
900.0,1.41,0.8424
950.0,1.235,0.8687
1000.0,1.086,0.8918
1041.0,0.9792,0.9087
1050.0,0.9575,0.9122
1100.0,0.847,0.9303
1150.0,0.7519,0.9462
1200.0,0.6695,0.9602
1250.0,0.5978,0.9726
1253.6,0.593,0.9734
1300.0,0.5354,0.9835
1350.0,0.4809,0.9931
1400.0,0.433,1.001
1450.0,0.3909,1.009
1486.6,0.3632,1.013
1500.0,0.3537,1.015
