energy,cross_section,asymmetry_parameter
15.0,14.89,0.06146
16.71,18.88,0.048760000000000005
20.0,25.67,0.1464
21.22,27.44,0.1941
25.0,29.03,0.3438
26.86,27.81,0.4142
30.0,24.12,0.5259
35.0,17.62,0.687
40.0,12.55,0.8318
40.81,11.89,0.8540000000000001
45.0,9.005,0.9646
50.0,6.527,1.089
55.0,4.774,1.205
60.0,3.518,1.315
65.0,2.614,1.419
70.0,1.959,1.517
75.0,1.483,1.608
80.0,1.133,1.693
85.0,0.8745,1.77
90.0,0.6806,1.838
95.0,0.534,1.896
100.0,0.4221,1.943
105.0,0.336,1.976
110.0,0.2693,1.991
115.0,0.2174,1.986
120.0,0.1768,1.957
125.0,0.1451,1.899
130.0,0.1203,1.811
132.3,0.1108,1.759
135.0,0.101,1.689
140.0,0.0858,1.534
145.0,0.07400000000000001,1.348
150.0,0.06484,1.138
151.4,0.06267,1.075
155.0,0.05778,0.9103
160.0,0.052370000000000014,0.6759999999999999
165.0,0.04829,0.4462
170.0,0.04526,0.2309
175.0,0.04307,0.0386
180.0,0.04154,-0.1253
185.0,0.04053,-0.2583
190.0,0.03993,-0.3606
195.0,0.03966,-0.4341
200.0,0.03963,-0.4823
205.0,0.03978,-0.5089
210.0,0.04007,-0.5177
215.0,0.04047,-0.5124
220.0,0.04093,-0.4961
225.0,0.04143,-0.4714
230.0,0.04197,-0.4406
235.0,0.04251,-0.4054
240.0,0.04305,-0.3671
245.0,0.04358,-0.3268
250.0,0.0441,-0.2854
255.0,0.04459,-0.2434
260.0,0.04506,-0.2014
265.0,0.0455,-0.1597
270.0,0.04591,-0.1186
275.0,0.04629,-0.07833999999999999
280.0,0.04664,-0.03894
285.0,0.04696,-0.0005811
290.0,0.04724,0.03669
295.0,0.04749,0.07279
300.0,0.04771,0.1078
305.0,0.0479,0.1416
320.0,0.04827,0.2361
340.0,0.04841,0.34700000000000003
360.0,0.04819,0.4431
380.0,0.0477,0.5269
400.0,0.047,0.6007
420.0,0.04612,0.6659999999999999
440.0,0.04511,0.7239
460.0,0.04401,0.7755
480.0,0.04284,0.8215
500.0,0.04164,0.8629
520.0,0.04042,0.9002
540.0,0.03921,0.9341
560.0,0.03799,0.965
580.0,0.03679,0.9933
600.0,0.03561,1.019
620.0,0.034460000000000005,1.043
640.0,0.033339999999999995,1.065
660.0,0.03225,1.085
680.0,0.03119,1.104
700.0,0.03017,1.121
720.0,0.02918,1.137
740.0,0.02823,1.152
760.0,0.02731,1.166
780.0,0.026410000000000003,1.179
800.0,0.02556,1.1909999999999998
850.0,0.02355,1.217
900.0,0.02172,1.24
950.0,0.02006,1.259
1000.0,0.01856,1.276
1041.0,0.01743,1.288
1050.0,0.01719,1.29
1100.0,0.01595,1.3019999999999998
1150.0,0.014819999999999996,1.3130000000000002
1200.0,0.01379,1.321
1250.0,0.01285,1.329
1253.6,0.01278,1.33
1300.0,0.01198,1.335
1350.0,0.0112,1.341
1400.0,0.01047,1.346
1450.0,0.009806,1.349
1486.6,0.009355,1.352
1500.0,0.009194,1.352
