energy,cross_section,asymmetry_parameter
55.0,2.423,1.614
60.0,2.073,1.996
65.0,1.569,1.94
70.0,1.162,1.769
75.0,0.8732,1.5319999999999998
80.0,0.6764,1.257
85.0,0.5429999999999999,0.9685
90.0,0.4515,0.6901
95.0,0.3879,0.44
100.0,0.3429,0.2305
105.0,0.3109,0.06813
110.0,0.2879,-0.04615
115.0,0.2713,-0.1159
120.0,0.2592,-0.1476
125.0,0.2504,-0.1492
130.0,0.2438,-0.1285
132.3,0.2413,-0.1134
135.0,0.2387,-0.09219
140.0,0.2347,-0.045860000000000005
145.0,0.2313,0.006408
150.0,0.2284,0.06168
151.4,0.2276,0.07741
155.0,0.2257,0.118
160.0,0.2232,0.1741
165.0,0.2208,0.2291
170.0,0.2184,0.2826
175.0,0.2161,0.3344
180.0,0.2137,0.3843
185.0,0.2113,0.4322
190.0,0.2089,0.478
195.0,0.2065,0.5219
200.0,0.2041,0.5637
205.0,0.2016,0.6036
210.0,0.1991,0.6415
215.0,0.1966,0.6775
220.0,0.194,0.7118
225.0,0.1915,0.7442
230.0,0.189,0.775
235.0,0.1864,0.8043
240.0,0.1839,0.8321
245.0,0.1814,0.8585
250.0,0.1789,0.8836
255.0,0.1764,0.9075
260.0,0.1739,0.9303
265.0,0.1715,0.9521
270.0,0.1691,0.973
275.0,0.1667,0.993
280.0,0.1644,1.012
285.0,0.1621,1.031
290.0,0.1598,1.048
295.0,0.1575,1.065
300.0,0.1553,1.082
305.0,0.1531,1.098
310.0,0.1509,1.113
315.0,0.1488,1.128
320.0,0.1467,1.142
325.0,0.1446,1.155
330.0,0.1426,1.169
335.0,0.1406,1.181
340.0,0.1386,1.194
345.0,0.1367,1.205
350.0,0.1348,1.217
360.0,0.1311,1.239
380.0,0.1241,1.278
400.0,0.1176,1.3119999999999998
420.0,0.1115,1.3430000000000002
440.0,0.1059,1.371
460.0,0.1007,1.396
480.0,0.09582,1.419
500.0,0.09128,1.439
520.0,0.08706,1.4580000000000002
540.0,0.08313,1.475
560.0,0.07945,1.49
580.0,0.07601000000000001,1.505
600.0,0.07279,1.518
620.0,0.06976,1.53
640.0,0.06692000000000001,1.541
660.0,0.06426,1.5519999999999998
680.0,0.06175,1.5619999999999998
700.0,0.05938,1.571
720.0,0.05716,1.579
740.0,0.055060000000000005,1.587
760.0,0.053070000000000006,1.594
780.0,0.05118,1.601
800.0,0.0494,1.608
850.0,0.04533,1.622
900.0,0.04175,1.634
950.0,0.03858,1.645
1000.0,0.03576,1.654
1041.0,0.03367,1.661
1050.0,0.03324,1.662
1100.0,0.03098,1.669
1150.0,0.02894,1.675
1200.0,0.0271,1.68
1250.0,0.02542,1.685
1253.6,0.02531,1.685
1300.0,0.0239,1.689
1350.0,0.02251,1.692
1400.0,0.02123,1.695
1450.0,0.02006,1.6980000000000002
1486.6,0.01926,1.7
1500.0,0.01898,1.7
